step,t_obs,t_cmd,dt,pos_base,pos_shoulder,pos_elbow,pos_wrist,pos_roll,pos_gripper,cmd_base,cmd_shoulder,cmd_elbow,cmd_wrist,cmd_roll,cmd_gripper,sent_base,sent_shoulder,sent_elbow,sent_wrist,sent_roll,sent_gripper,velraw_base,velraw_shoulder,velraw_elbow,velraw_wrist,velraw_roll,velraw_gripper,chunk_start
32,1787660294.829,1787660294.8426,0.06624,-0.681087,-0.202485,2.322447,0.339010,0.231631,0.584447,-0.798819,-0.154155,2.312192,0.338280,0.361789,0.606448,-0.798800,-0.154200,2.312200,0.338300,0.361800,0.606400,,,,,,,1
33,1787660294.8679,1787660294.8815,0.0389,-0.707165,-0.194816,2.322447,0.335942,0.257709,0.590583,-0.813845,-0.136417,2.312031,0.344378,0.403890,0.614433,-0.813800,-0.136400,2.312000,0.344400,0.403900,0.614400,,,,,,,0
34,1787660294.9246,1787660294.9383,0.05674,-0.745515,-0.176408,2.319379,0.335942,0.297592,0.598253,-0.848684,-0.075283,2.332673,0.355970,0.458319,0.632198,-0.848700,-0.075300,2.332700,0.356000,0.458300,0.632200,,,,,,,1
35,1787660294.9624,1787660294.9766,0.03778,-0.763922,-0.159534,2.319379,0.335942,0.325204,0.610524,-0.857353,-0.030121,2.325706,0.359625,0.477742,0.640081,-0.857400,-0.030100,2.325700,0.359600,0.477700,0.640100,,,,,,,1
36,1787660295.0136,1787660295.0285,0.05121,-0.794602,-0.133456,2.319379,0.342078,0.369689,0.612058,-0.862459,-0.008261,2.322980,0.358448,0.456423,0.642565,-0.862500,-0.008300,2.323000,0.358400,0.456400,0.642600,,,,,,,0
37,1787660295.0801,1787660295.0936,0.06654,-0.825282,-0.107379,2.327049,0.352816,0.424913,0.636602,-0.879492,0.022083,2.350013,0.346240,0.461702,0.633729,-0.879500,0.022100,2.350000,0.346200,0.461700,0.633700,,,,,,,0
38,1787660295.1173,1787660295.1306,0.03711,-0.840621,-0.079767,2.330117,0.355884,0.449456,0.639670,-0.871735,0.061774,2.340733,0.340908,0.421435,0.645286,-0.871700,0.061800,2.340700,0.340900,0.421400,0.645300,,,,,,,0
39,1787660295.1686,1787660295.1836,0.05136,-0.854427,-0.029146,2.330117,0.355884,0.472466,0.639670,-0.869580,0.104718,2.345846,0.330412,0.381382,0.654289,-0.869600,0.104700,2.345800,0.330400,0.381400,0.654300,,,,,,,0
40,1787660295.2349,1787660295.2495,0.06628,-0.860563,0.021476,2.337787,0.345146,0.470932,0.639670,-0.862055,0.131180,2.350075,0.335197,0.321089,0.661152,-0.862100,0.131200,2.350100,0.335200,0.321100,0.661200,,,,,,,0
41,1787660295.2717,1787660295.2866,0.03683,-0.862097,0.049087,2.343923,0.343612,0.452524,0.647340,-0.835659,0.158108,2.363284,0.334582,0.242084,0.661761,-0.835700,0.158100,2.363300,0.334600,0.242100,0.661800,,,,,,,0
42,1787660295.3236,1787660295.3383,0.05183,-0.862097,0.088971,2.345457,0.334408,0.412641,0.653476,-0.824499,0.161913,2.357756,0.319404,0.006186,0.666259,-0.824500,0.161900,2.357800,0.319400,0.006200,0.666300,,,,,,,0
43,1787660295.3902,1787660295.4053,0.06668,-0.859029,0.133456,2.356194,0.328272,0.362019,0.653476,-0.820284,0.183796,2.338681,0.313435,-0.114089,0.671192,-0.820300,0.183800,2.338700,0.313400,-0.114100,0.671200,,,,,,,0
44,1787660295.4289,1787660295.4425,0.03865,-0.846757,0.156466,2.363864,0.335942,0.320602,0.659612,-0.813825,0.188299,2.341548,0.300910,-0.161984,0.666163,-0.813800,0.188300,2.341500,0.300900,-0.162000,0.666200,,,,,,,0
45,1787660295.4864,1787660295.5014,0.05753,-0.826816,0.171806,2.360796,0.312932,0.239301,0.664214,-0.802913,0.205852,2.329296,0.300126,-0.195009,0.664676,-0.802900,0.205900,2.329300,0.300100,-0.195000,0.664700,,,,,,,0
46,1787660295.553,1787660295.5676,0.06662,-0.822214,0.191748,2.353127,0.311398,0.115049,0.667282,-0.800664,0.209588,2.336791,0.294911,-0.272191,0.671279,-0.800700,0.209600,2.336800,0.294900,-0.272200,0.671300,,,,,,,0
47,1787660295.5922,1787660295.6054,0.03917,-0.822214,0.199418,2.351593,0.300660,0.046019,0.667282,-0.803201,0.221936,2.317932,0.294795,-0.293551,0.661475,-0.803200,0.221900,2.317900,0.294800,-0.293600,0.661500,,,,,,,0
48,1787660295.6489,1787660295.6636,0.05671,-0.808408,0.210155,2.343923,0.302194,-0.055223,0.667282,-0.792117,0.240361,2.329821,0.277542,-0.277495,0.663697,-0.792100,0.240400,2.329800,0.277500,-0.277500,0.663700,,,,,,,0
49,1787660295.7163,1787660295.7307,0.06735,-0.803806,0.227029,2.340855,0.297592,-0.161068,0.667282,-0.786718,0.254829,2.307084,0.280692,-0.295534,0.664195,-0.786700,0.254800,2.307100,0.280700,-0.295500,0.664200,,,,,,,0
50,1787660295.7531,1787660295.7677,0.03678,-0.803806,0.231631,2.336253,0.297592,-0.205553,0.667282,-0.781417,0.271374,2.289423,0.282212,-0.287921,0.673558,-0.781400,0.271400,2.289400,0.282200,-0.287900,0.673600,,,,,,,1
51,1787660295.8046,1787660295.8197,0.05151,-0.799204,0.242369,2.331651,0.276117,-0.253107,0.667282,-0.770632,0.283789,2.298344,0.270513,-0.306282,0.677814,-0.770600,0.283800,2.298300,0.270500,-0.306300,0.677800,,,,,,,1
52,1787660295.871,1787660295.8846,0.06642,-0.785398,0.269981,2.334719,0.286854,-0.285320,0.667282,-0.775091,0.287694,2.299122,0.264010,-0.287561,0.685515,-0.775100,0.287700,2.299100,0.264000,-0.287600,0.685500,,,,,,,0
53,1787660295.9097,1787660295.9236,0.03873,-0.785398,0.280718,2.323981,0.286854,-0.288388,0.671884,-0.769561,0.321830,2.301690,0.262848,-0.303332,0.708877,-0.769600,0.321800,2.301700,0.262800,-0.303300,0.708900,,,,,,,1
54,1787660295.9663,1787660295.9806,0.05657,-0.777728,0.292990,2.297903,0.265379,-0.299126,0.676486,-0.769287,0.338178,2.288669,0.264661,-0.278464,0.719433,-0.769300,0.338200,2.288700,0.264700,-0.278500,0.719400,,,,,,,1
55,1787660296.0223,1787660296.0373,0.05603,-0.774660,0.300660,2.305573,0.265379,-0.299126,0.705631,-0.751829,0.335938,2.295035,0.272883,-0.286614,0.709069,-0.751800,0.335900,2.295000,0.272900,-0.286600,0.709100,,,,,,,0
56,1787660296.0613,1787660296.0756,0.039,-0.774660,0.316000,2.308641,0.273049,-0.300660,0.714835,-0.746669,0.344227,2.288408,0.260993,-0.304779,0.712178,-0.746700,0.344200,2.288400,0.261000,-0.304800,0.712200,,,,,,,0
57,1787660296.1177,1787660296.1326,0.0564,-0.774660,0.345146,2.296369,0.260777,-0.288388,0.716369,-0.750056,0.349497,2.295552,0.258067,-0.308750,0.728502,-0.750100,0.349500,2.295600,0.258100,-0.308800,0.728500,,,,,,,0
58,1787660296.1565,1787660296.1713,0.03875,-0.765456,0.346680,2.297903,0.266913,-0.283786,0.716369,-0.760323,0.362586,2.313485,0.253993,-0.306712,0.771405,-0.760300,0.362600,2.313500,0.254000,-0.306700,0.771400,,,,,,,0
59,1787660296.2167,1787660296.2316,0.06029,-0.751651,0.351282,2.299437,0.260777,-0.292990,0.720971,-0.766389,0.362570,2.333030,0.249723,-0.325667,0.748933,-0.766400,0.362600,2.333000,0.249700,-0.325700,0.748900,,,,,,,0
60,1787660296.2833,1787660296.2986,0.06653,-0.750117,0.366621,2.299437,0.251573,-0.300660,0.770058,-0.776313,0.360371,2.354363,0.253109,-0.371055,0.759285,-0.776300,0.360400,2.354400,0.253100,-0.371100,0.759300,,,,,,,0
61,1787660296.3219,1787660296.3363,0.03867,-0.754719,0.371223,2.319379,0.259243,-0.300660,0.763922,-0.772137,0.355723,2.361933,0.241710,-0.426830,0.754446,-0.772100,0.355700,2.361900,0.241700,-0.426800,0.754400,,,,,,,0
62,1787660296.379,1787660296.3936,0.05705,-0.759320,0.372757,2.330117,0.245437,-0.317534,0.754719,-0.777160,0.371824,2.355757,0.235604,-0.455397,0.758305,-0.777200,0.371800,2.355800,0.235600,-0.455400,0.758300,,,,,,,0
63,1787660296.4174,1787660296.4336,0.03838,-0.763922,0.372757,2.333185,0.246971,-0.335942,0.754719,-0.772522,0.381816,2.352921,0.224881,-0.468583,0.772512,-0.772500,0.381800,2.352900,0.224900,-0.468600,0.772500,,,,,,,0
64,1787660296.4678,1787660296.4816,0.05041,-0.763922,0.372757,2.371534,0.242369,-0.377359,0.754719,-0.776993,0.397215,2.343816,0.217884,-0.450324,0.787203,-0.777000,0.397200,2.343800,0.217900,-0.450300,0.787200,,,,,,,0
65,1787660296.5343,1787660296.5487,0.06652,-0.766990,0.380427,2.365398,0.223961,-0.429515,0.768524,-0.780131,0.412583,2.347776,0.221435,-0.451468,0.795793,-0.780100,0.412600,2.347800,0.221400,-0.451500,0.795800,,,,,,,0
66,1787660296.5712,1787660296.5856,0.03689,-0.766990,0.391165,2.342389,0.222427,-0.449456,0.779262,-0.782619,0.421114,2.349708,0.214275,-0.442985,0.806850,-0.782600,0.421100,2.349700,0.214300,-0.443000,0.806800,,,,,,,0
67,1787660296.6228,1787660296.6374,0.05157,-0.768524,0.404971,2.360796,0.217825,-0.458660,0.783864,-0.784463,0.412673,2.347992,0.217774,-0.458893,0.791166,-0.784500,0.412700,2.348000,0.217800,-0.458900,0.791200,,,,,,,0
68,1787660296.6893,1787660296.7034,0.0665,-0.773126,0.418777,2.359262,0.214757,-0.447922,0.803806,-0.780644,0.411118,2.371320,0.215493,-0.453794,0.825239,-0.780600,0.411100,2.371300,0.215500,-0.453800,0.825200,,,,,,,0
69,1787660296.7279,1787660296.7417,0.03865,-0.774660,0.427981,2.339321,0.211689,-0.444854,0.802272,-0.781263,0.411273,2.357563,0.213977,-0.436922,0.815257,-0.781300,0.411300,2.357600,0.214000,-0.436900,0.815300,,,,,,,1
70,1787660296.7847,1787660296.7996,0.05675,-0.774660,0.429515,2.359262,0.211689,-0.450990,0.809942,-0.788622,0.405499,2.354589,0.211685,-0.457140,0.809766,-0.788600,0.405500,2.354600,0.211700,-0.457100,0.809800,,,,,,,1
71,1787660296.8222,1787660296.8374,0.03752,-0.776194,0.427981,2.368466,0.222427,-0.450990,0.823748,-0.795632,0.425726,2.342535,0.201153,-0.432473,0.816804,-0.795600,0.425700,2.342500,0.201200,-0.432500,0.816800,,,,,,,0
72,1787660296.8738,1787660296.8897,0.05157,-0.776194,0.429515,2.360796,0.207087,-0.440252,0.816078,-0.806965,0.432206,2.349811,0.181570,-0.462815,0.812276,-0.807000,0.432200,2.349800,0.181600,-0.462800,0.812300,,,,,,,1
73,1787660296.9403,1787660296.9556,0.0665,-0.782330,0.427981,2.359262,0.202485,-0.437185,0.816078,-0.804767,0.431325,2.363632,0.187771,-0.452405,0.828635,-0.804800,0.431300,2.363600,0.187800,-0.452400,0.828600,,,,,,,1
74,1787660296.9788,1787660296.9927,0.03853,-0.786932,0.431049,2.357728,0.207087,-0.434117,0.816078,-0.806329,0.424626,2.364865,0.191809,-0.463733,0.832352,-0.806300,0.424600,2.364900,0.191800,-0.463700,0.832400,,,,,,,0
75,1787660297.0354,1787660297.0497,0.05664,-0.797670,0.441786,2.350059,0.181010,-0.446388,0.820680,-0.809308,0.424675,2.354302,0.193005,-0.452639,0.824905,-0.809300,0.424700,2.354300,0.193000,-0.452600,0.824900,,,,,,,0
76,1787660297.0738,1787660297.0887,0.03836,-0.797670,0.441786,2.351593,0.181010,-0.455592,0.826816,-0.812666,0.436447,2.354405,0.189330,-0.463554,0.837896,-0.812700,0.436400,2.354400,0.189300,-0.463600,0.837900,,,,,,,0
77,1787660297.1249,1787660297.1397,0.05113,-0.797670,0.441786,2.368466,0.194816,-0.458660,0.828350,-0.822190,0.445296,2.359544,0.184583,-0.452057,0.842066,-0.822200,0.445300,2.359500,0.184600,-0.452100,0.842100,,,,,,,0
78,1787660297.1809,1787660297.1957,0.05594,-0.800738,0.443320,2.366932,0.184078,-0.458660,0.831418,-0.827744,0.455437,2.352357,0.181975,-0.451298,0.833481,-0.827700,0.455400,2.352400,0.182000,-0.451300,0.833500,,,,,,,0
79,1787660297.2483,1787660297.2617,0.06743,-0.808408,0.447922,2.360796,0.184078,-0.458660,0.839087,-0.822581,0.475250,2.350196,0.184283,-0.463830,0.822737,-0.822600,0.475300,2.350200,0.184300,-0.463800,0.822700,,,,,,,0
80,1787660297.2874,1787660297.3024,0.03915,-0.813010,0.454058,2.366932,0.191748,-0.455592,0.837554,-0.822869,0.474179,2.355131,0.176686,-0.459313,0.829022,-0.822900,0.474200,2.355100,0.176700,-0.459300,0.829000,,,,,,,0
81,1787660297.3439,1787660297.3587,0.05648,-0.819146,0.463262,2.362330,0.181010,-0.452524,0.829884,-0.828250,0.486900,2.351843,0.176586,-0.465086,0.835027,-0.828200,0.486900,2.351800,0.176600,-0.465100,0.835000,,,,,,,0
82,1787660297.3992,1787660297.4135,0.05524,-0.819146,0.481670,2.351593,0.177942,-0.452524,0.826816,-0.828158,0.496256,2.339362,0.181413,-0.455681,0.830752,-0.828200,0.496300,2.339400,0.181400,-0.455700,0.830800,,,,,,,0
83,1787660297.4383,1787660297.4515,0.03913,-0.819146,0.484738,2.357728,0.177942,-0.454058,0.826816,-0.833343,0.499741,2.339807,0.166161,-0.443994,0.831875,-0.833300,0.499700,2.339800,0.166200,-0.444000,0.831900,,,,,,,0
84,1787660297.4947,1787660297.5085,0.05641,-0.819146,0.493942,2.359262,0.182544,-0.458660,0.826816,-0.839312,0.506030,2.339605,0.163143,-0.456359,0.824930,-0.839300,0.506000,2.339600,0.163100,-0.456400,0.824900,,,,,,,0
85,1787660297.5334,1787660297.5476,0.03873,-0.819146,0.506214,2.350059,0.173340,-0.458660,0.826816,-0.836472,0.521630,2.329015,0.162912,-0.465884,0.825761,-0.836500,0.521600,2.329000,0.162900,-0.465900,0.825800,,,,,,,0
86,1787660297.594,1787660297.6085,0.06054,-0.820680,0.512350,2.345457,0.167204,-0.446388,0.826816,-0.845671,0.516378,2.338216,0.153620,-0.447136,0.827571,-0.845700,0.516400,2.338200,0.153600,-0.447100,0.827600,,,,,,,0
87,1787660297.6603,1787660297.6745,0.06638,-0.826816,0.521553,2.340855,0.165670,-0.457126,0.826816,-0.851233,0.516920,2.343420,0.151606,-0.455384,0.837304,-0.851200,0.516900,2.343400,0.151600,-0.455400,0.837300,,,,,,,0
88,1787660297.699,1787660297.7127,0.03869,-0.828350,0.529223,2.328583,0.165670,-0.460194,0.825282,-0.857336,0.517196,2.342108,0.147163,-0.458619,0.825897,-0.857300,0.517200,2.342100,0.147200,-0.458600,0.825900,,,,,,,1
89,1787660297.757,1787660297.7704,0.05794,-0.836020,0.529223,2.331651,0.151864,-0.450990,0.829884,-0.863984,0.519302,2.331617,0.143190,-0.444698,0.830282,-0.864000,0.519300,2.331600,0.143200,-0.444700,0.830300,,,,,,,1
90,1787660297.8234,1787660297.8373,0.0664,-0.848291,0.529223,2.354661,0.154932,-0.449456,0.828350,-0.863362,0.523000,2.329596,0.144966,-0.452158,0.827323,-0.863400,0.523000,2.329600,0.145000,-0.452200,0.827300,,,,,,,0
91,1787660297.8621,1787660297.8756,0.03873,-0.849825,0.529223,2.353127,0.151864,-0.450990,0.828350,-0.866554,0.522910,2.324154,0.146132,-0.457995,0.830702,-0.866600,0.522900,2.324200,0.146100,-0.458000,0.830700,,,,,,,1
92,1787660297.92,1787660297.9345,0.05791,-0.854427,0.529223,2.328583,0.138058,-0.447922,0.828350,-0.876202,0.517305,2.325745,0.144956,-0.463075,0.827973,-0.876200,0.517300,2.325700,0.145000,-0.463100,0.828000,,,,,,,1
93,1787660297.9864,1787660298.0005,0.06639,-0.857495,0.530757,2.327049,0.141126,-0.450990,0.828350,-0.881191,0.521080,2.320239,0.148216,-0.462492,0.828334,-0.881200,0.521100,2.320200,0.148200,-0.462500,0.828300,,,,,,,0
94,1787660298.025,1787660298.0383,0.03858,-0.859029,0.530757,2.339321,0.142660,-0.455592,0.828350,-0.887119,0.521495,2.323497,0.151911,-0.451646,0.833748,-0.887100,0.521500,2.323500,0.151900,-0.451600,0.833700,,,,,,,0
95,1787660298.082,1787660298.0955,0.05703,-0.868233,0.530757,2.334719,0.147262,-0.457126,0.828350,-0.883173,0.529505,2.327413,0.149503,-0.450644,0.843487,-0.883200,0.529500,2.327400,0.149500,-0.450600,0.843500,,,,,,,0
96,1787660298.1199,1787660298.1345,0.03783,-0.872835,0.530757,2.323981,0.144194,-0.457126,0.828350,-0.885641,0.529578,2.331981,0.156925,-0.463058,0.780176,-0.885600,0.529600,2.332000,0.156900,-0.463100,0.780200,,,,,,,0
97,1787660298.1706,1787660298.1856,0.05077,-0.878971,0.530757,2.320913,0.145728,-0.455592,0.831418,-0.893136,0.528533,2.335311,0.152720,-0.458986,0.715732,-0.893100,0.528500,2.335300,0.152700,-0.459000,0.715700,,,,,,,0
98,1787660298.2373,1787660298.2515,0.06666,-0.878971,0.535359,2.336253,0.154932,-0.452524,0.791534,-0.894812,0.529457,2.343504,0.144588,-0.444891,0.681567,-0.894800,0.529500,2.343500,0.144600,-0.444900,0.681600,,,,,,,0
99,1787660298.2767,1787660298.2915,0.03938,-0.878971,0.535359,2.336253,0.154932,-0.454058,0.773126,-0.893334,0.528706,2.353721,0.146915,-0.457969,0.481727,-0.893300,0.528700,2.353700,0.146900,-0.458000,0.481700,,,,,,,0
100,1787660298.3341,1787660298.3476,0.05741,-0.883573,0.535359,2.334719,0.153398,-0.454058,0.702563,-0.894680,0.535278,2.338725,0.148726,-0.435344,0.413587,-0.894700,0.535300,2.338700,0.148700,-0.435300,0.413600,,,,,,,0
101,1787660298.4005,1787660298.4135,0.06647,-0.885107,0.535359,2.345457,0.141126,-0.447922,0.564505,-0.891045,0.531194,2.339296,0.146138,-0.435003,0.395703,-0.891000,0.531200,2.339300,0.146100,-0.435000,0.395700,,,,,,,0
102,1787660298.4388,1787660298.4525,0.03831,-0.885107,0.535359,2.348525,0.141126,-0.449456,0.458660,-0.896133,0.526989,2.331837,0.143896,-0.446806,0.387875,-0.896100,0.527000,2.331800,0.143900,-0.446800,0.387900,,,,,,,0
103,1787660298.4958,1787660298.5105,0.05696,-0.885107,0.539961,2.343923,0.145728,-0.450990,0.409573,-0.901340,0.526622,2.340554,0.142850,-0.435699,0.366827,-0.901300,0.526600,2.340600,0.142800,-0.435700,0.366800,,,,,,,0
104,1787660298.5514,1787660298.5669,0.05559,-0.885107,0.539961,2.340855,0.147262,-0.438719,0.392699,-0.894752,0.519694,2.341036,0.138379,-0.438056,0.319211,-0.894800,0.519700,2.341000,0.138400,-0.438100,0.319200,,,,,,,0
105,1787660298.5902,1787660298.6044,0.03877,-0.885107,0.539961,2.339321,0.147262,-0.438719,0.380427,-0.892777,0.520279,2.338126,0.142857,-0.434262,0.209956,-0.892800,0.520300,2.338100,0.142900,-0.434300,0.210000,,,,,,,0
106,1787660298.6465,1787660298.6617,0.05638,-0.891243,0.539961,2.340855,0.147262,-0.437185,0.351282,-0.897403,0.520223,2.348124,0.131530,-0.456460,0.172634,-0.897400,0.520200,2.348100,0.131500,-0.456500,0.172600,,,,,,,0
