step,t_obs,t_cmd,dt,pos_base,pos_shoulder,pos_elbow,pos_wrist,pos_roll,pos_gripper,cmd_base,cmd_shoulder,cmd_elbow,cmd_wrist,cmd_roll,cmd_gripper,sent_base,sent_shoulder,sent_elbow,sent_wrist,sent_roll,sent_gripper,velraw_base,velraw_shoulder,velraw_elbow,velraw_wrist,velraw_roll,velraw_gripper,chunk_start
32,1787663065.1153,1787663065.1153,0.05599,-0.023010,-0.219359,2.971321,-0.702563,0.118117,-0.024544,-0.036816,-0.228563,2.986660,-0.701029,0.115049,-0.027612,-0.036816,-0.228563,2.986660,-0.701029,0.115049,-0.027612,,,,,,,0
33,1787663065.1713,1787663065.1713,0.056,-0.023010,-0.219359,2.971321,-0.702563,0.118117,-0.024544,-0.036816,-0.228563,2.885418,-0.690291,0.113515,-0.027612,-0.036816,-0.228563,2.885418,-0.690291,0.113515,-0.027612,,,,,,,0
34,1787663065.2113,1787663065.2113,0.04001,-0.023010,-0.219359,2.971321,-0.702563,0.118117,-0.024544,-0.036816,-0.228563,2.779573,-0.642738,0.113515,-0.027612,-0.036816,-0.228563,2.779573,-0.642738,0.113515,-0.027612,,,,,,,0
35,1787663065.2673,1787663065.2673,0.05603,-0.023010,-0.219359,2.971321,-0.702563,0.118117,-0.024544,-0.036816,-0.228563,2.721282,-0.595185,0.113515,-0.027612,-0.036816,-0.228563,2.721282,-0.595185,0.113515,-0.027612,,,,,,,0
36,1787663065.3063,1787663065.3063,0.03899,-0.023010,-0.219359,2.966719,-0.694893,0.118117,-0.024544,-0.036816,-0.228563,2.609301,-0.477068,0.113515,-0.027612,-0.036816,-0.228563,2.609301,-0.477068,0.113515,-0.027612,,,,,,,0
37,1787663065.3573,1787663065.3573,0.05098,-0.023010,-0.219359,2.940641,-0.670350,0.118117,-0.024544,-0.036816,-0.228563,2.541806,-0.400369,0.113515,-0.027612,-0.036816,-0.228563,2.541806,-0.400369,0.113515,-0.027612,,,,,,,0
38,1787663065.4253,1787663065.4253,0.06799,-0.023010,-0.219359,2.871612,-0.621262,0.118117,-0.024544,-0.036816,-0.230097,2.423690,-0.248505,0.113515,-0.027612,-0.036816,-0.230097,2.423690,-0.248505,0.113515,-0.027612,,,,,,,0
39,1787663065.4613,1787663065.4613,0.03602,-0.023010,-0.219359,2.824059,-0.581379,0.118117,-0.024544,-0.036816,-0.230097,2.296369,-0.096641,0.113515,-0.027612,-0.036816,-0.230097,2.296369,-0.096641,0.113515,-0.027612,,,,,,,0
40,1787663065.5133,1787663065.5133,0.05202,-0.023010,-0.219359,2.735088,-0.510816,0.118117,-0.024544,-0.038350,-0.230097,2.224272,-0.010738,0.113515,-0.027612,-0.038350,-0.230097,2.224272,-0.010738,0.113515,-0.027612,,,,,,,0
41,1787663065.5793,1787663065.5793,0.06598,-0.023010,-0.219359,2.618505,-0.414175,0.118117,-0.024544,-0.064427,-0.227029,2.032525,0.220893,0.113515,-0.027612,-0.064427,-0.227029,2.032525,0.220893,0.113515,-0.027612,,,,,,,0
42,1787663065.6163,1787663065.6163,0.03702,-0.023010,-0.219359,2.544874,-0.352816,0.118117,-0.024544,-0.116583,-0.223961,1.937418,0.368155,0.111981,-0.023010,-0.116583,-0.223961,1.937418,0.368155,0.111981,-0.023010,,,,,,,0
43,1787663065.6663,1787663065.6663,0.04997,-0.023010,-0.219359,2.445165,-0.245437,0.118117,-0.024544,-0.138058,-0.223961,1.897534,0.446388,0.111981,-0.018408,-0.138058,-0.223961,1.897534,0.446388,0.111981,-0.018408,,,,,,,0
44,1787663065.7233,1787663065.7233,0.05703,-0.038350,-0.219359,2.342389,-0.130388,0.118117,-0.024544,-0.185612,-0.223961,1.851515,0.572175,0.113515,-0.013806,-0.185612,-0.223961,1.851515,0.572175,0.113515,-0.013806,,,,,,,0
45,1787663065.7623,1787663065.7623,0.03899,-0.056757,-0.219359,2.265690,-0.049087,0.118117,-0.024544,-0.230097,-0.223961,1.628269,0.624330,0.113515,-0.001534,-0.230097,-0.223961,1.628269,0.624330,0.113515,-0.001534,,,,,,,0
46,1787663065.8143,1787663065.8143,0.05202,-0.095107,-0.219359,2.155243,0.082835,0.118117,-0.024544,-0.352816,-0.222427,1.620600,0.707165,0.113515,0.148796,-0.352816,-0.222427,1.620600,0.707165,0.113515,0.148796,,,,,,,0
47,1787663065.8803,1787663065.8803,0.06598,-0.148796,-0.219359,2.026389,0.245437,0.118117,-0.004602,-0.385029,-0.222427,1.620600,0.716369,0.113515,0.234699,-0.385029,-0.222427,1.620600,0.716369,0.113515,0.234699,,,,,,,0
48,1787663065.9173,1787663065.9173,0.03701,-0.179476,-0.219359,1.951224,0.331340,0.118117,0.007670,-0.458660,-0.219359,1.620600,0.720971,0.111981,0.432583,-0.458660,-0.219359,1.620600,0.720971,0.111981,0.432583,,,,,,,0
49,1787663065.9683,1787663065.9683,0.05098,-0.233165,-0.217825,1.842311,0.443320,0.118117,0.139592,-0.484738,-0.207087,1.620600,0.720971,0.111981,0.489340,-0.484738,-0.207087,1.620600,0.720971,0.111981,0.489340,,,,,,,0
50,1787663066.0343,1787663066.0343,0.06599,-0.319068,-0.216291,1.742602,0.561437,0.118117,0.381961,-0.520019,-0.191748,1.620600,0.720971,0.111981,0.543029,-0.520019,-0.191748,1.620600,0.720971,0.111981,0.543029,,,,,,,0
51,1787663066.0723,1787663066.0723,0.03801,-0.365087,-0.214757,1.701185,0.615126,0.118117,0.460194,-0.553767,-0.188680,1.620600,0.720971,0.111981,0.547631,-0.553767,-0.188680,1.620600,0.720971,0.111981,0.547631,,,,,,,0
52,1787663066.1233,1787663066.1233,0.05102,-0.423379,-0.202485,1.661301,0.668816,0.118117,0.490874,-0.567573,-0.182544,1.620600,0.720971,0.111981,0.549165,-0.567573,-0.182544,1.620600,0.720971,0.111981,0.549165,,,,,,,0
53,1787663066.1603,1787663066.1603,0.03699,-0.455592,-0.196350,1.645961,0.693359,0.118117,0.532291,-0.573709,-0.171806,1.830039,0.722505,0.110447,0.549165,-0.573709,-0.171806,1.830039,0.722505,0.110447,0.549165,,,,,,,0
54,1787663066.2113,1787663066.2113,0.051,-0.501612,-0.182544,1.641359,0.714835,0.118117,0.547631,-0.581379,-0.138058,1.830039,0.722505,0.110447,0.549165,-0.581379,-0.138058,1.830039,0.722505,0.110447,0.549165,,,,,,,0
