step,t_obs,t_cmd,dt,pos_base,pos_shoulder,pos_elbow,pos_wrist,pos_roll,pos_gripper,cmd_base,cmd_shoulder,cmd_elbow,cmd_wrist,cmd_roll,cmd_gripper,sent_base,sent_shoulder,sent_elbow,sent_wrist,sent_roll,sent_gripper,velraw_base,velraw_shoulder,velraw_elbow,velraw_wrist,velraw_roll,velraw_gripper,chunk_start
47,1787907410.6263,1787907410.64,0.05574,-0.041417,-0.457126,2.808719,0.409573,1.231787,-0.018408,-0.054877,-0.459263,2.801994,0.407928,1.236214,-0.018896,-0.054900,-0.459300,2.802000,0.407900,1.236200,-0.018900,,,,,,,0
48,1787907410.666,1787907410.6811,0.0397,-0.041417,-0.457126,2.808719,0.409573,1.231787,-0.018408,-0.055495,-0.456742,2.799193,0.406232,1.228792,-0.019123,-0.055500,-0.456700,2.799200,0.406200,1.228800,-0.019100,,,,,,,0
49,1787907410.7226,1787907410.736,0.05667,-0.046019,-0.458660,2.808719,0.409573,1.231787,-0.018408,-0.055755,-0.458893,2.797325,0.407577,1.231399,-0.018514,-0.055800,-0.458900,2.797300,0.407600,1.231400,-0.018500,,,,,,,0
50,1787907410.7785,1787907410.7921,0.05583,-0.047553,-0.458660,2.808719,0.409573,1.233321,-0.018408,-0.053991,-0.454788,2.790738,0.410309,1.217133,-0.016685,-0.054000,-0.454800,2.790700,0.410300,1.217100,-0.016700,,,,,,,1
51,1787907410.8179,1787907410.8319,0.03939,-0.047553,-0.458660,2.808719,0.409573,1.233321,-0.018408,-0.054357,-0.456178,2.781455,0.410153,1.206777,-0.017303,-0.054400,-0.456200,2.781500,0.410200,1.206800,-0.017300,,,,,,,1
52,1787907410.8765,1787907410.89,0.0586,-0.047553,-0.458660,2.808719,0.409573,1.233321,-0.018408,-0.054865,-0.451197,2.765251,0.407399,1.189040,-0.018255,-0.054900,-0.451200,2.765300,0.407400,1.189000,-0.018300,,,,,,,0
53,1787907410.9314,1787907410.945,0.05492,-0.047553,-0.458660,2.801049,0.409573,1.221049,-0.018408,-0.056045,-0.426438,2.799455,0.413436,1.233692,-0.009961,-0.056000,-0.426400,2.799500,0.413400,1.233700,-0.010000,,,,,,,0
54,1787907410.9704,1787907410.985,0.03898,-0.047553,-0.458660,2.793379,0.409573,1.213379,-0.018408,-0.056517,-0.428717,2.792956,0.410455,1.230567,-0.009375,-0.056500,-0.428700,2.793000,0.410500,1.230600,-0.009400,,,,,,,0
55,1787907411.0267,1787907411.041,0.05633,-0.047553,-0.457126,2.782641,0.409573,1.198039,-0.016874,-0.054187,-0.430350,2.800324,0.410497,1.234056,-0.009553,-0.054200,-0.430400,2.800300,0.410500,1.234100,-0.009600,,,,,,,0
56,1787907411.0655,1787907411.0801,0.03877,-0.047553,-0.447922,2.781107,0.409573,1.196505,-0.016874,-0.057462,-0.430527,2.804816,0.407032,1.229644,-0.010045,-0.057500,-0.430500,2.804800,0.407000,1.229600,-0.010000,,,,,,,0
