step,t_obs,t_cmd,dt,pos_base,pos_shoulder,pos_elbow,pos_wrist,pos_roll,pos_gripper,cmd_base,cmd_shoulder,cmd_elbow,cmd_wrist,cmd_roll,cmd_gripper,sent_base,sent_shoulder,sent_elbow,sent_wrist,sent_roll,sent_gripper,velraw_base,velraw_shoulder,velraw_elbow,velraw_wrist,velraw_roll,velraw_gripper,chunk_start
68,1787663187.3613,1787663187.3613,0.051,-0.576777,0.243903,1.701185,0.710233,-0.495476,0.529223,-0.555778,0.395290,1.571853,0.722028,-0.650885,0.542552,-0.555778,0.395290,1.571853,0.722028,-0.650885,0.542552,,,,,,,0
69,1787663187.4003,1787663187.4003,0.039,-0.576777,0.262311,1.682777,0.710233,-0.533825,0.533825,-0.571698,0.420788,1.516050,0.704574,-0.688280,0.525099,-0.571698,0.420788,1.516050,0.704574,-0.688280,0.525099,,,,,,,0
70,1787663187.4563,1787663187.4563,0.05599,-0.576777,0.303728,1.632156,0.710233,-0.593651,0.533825,-0.554244,0.459717,1.519698,0.722028,-0.673895,0.542552,-0.554244,0.459717,1.519698,0.722028,-0.673895,0.542552,,,,,,,0
71,1787663187.4953,1787663187.4953,0.03901,-0.576777,0.339010,1.603010,0.708699,-0.621262,0.533825,-0.571698,0.477545,1.480769,0.704574,-0.692882,0.526633,-0.571698,0.477545,1.480769,0.704574,-0.692882,0.526633,,,,,,,0
72,1787663187.5463,1787663187.5463,0.051,-0.572175,0.397301,1.567728,0.716369,-0.659612,0.529223,-0.554244,0.513406,1.485950,0.722028,-0.675429,0.544086,-0.554244,0.513406,1.485950,0.722028,-0.675429,0.544086,,,,,,,0
73,1787663187.6133,1787663187.6133,0.06699,-0.570641,0.455592,1.532447,0.711767,-0.685689,0.536893,-0.571698,0.526633,1.453157,0.704574,-0.692882,0.534303,-0.571698,0.526633,1.453157,0.704574,-0.692882,0.534303,,,,,,,0
74,1787663187.6523,1787663187.6523,0.03899,-0.570641,0.474000,1.510971,0.710233,-0.687223,0.533825,-0.554244,0.571698,1.452203,0.722028,-0.675429,0.556358,-0.554244,0.571698,1.452203,0.722028,-0.675429,0.556358,,,,,,,0
75,1787663187.7073,1787663187.7073,0.05504,-0.567573,0.510816,1.494097,0.714835,-0.681087,0.539961,-0.574766,0.591060,1.410206,0.704574,-0.692882,0.538904,-0.574766,0.591060,1.410206,0.704574,-0.692882,0.538904,,,,,,,0
76,1787663187.7463,1787663187.7463,0.03898,-0.564505,0.529223,1.489495,0.717903,-0.678020,0.543029,-0.558846,0.634591,1.406183,0.722028,-0.675429,0.557892,-0.558846,0.634591,1.406183,0.722028,-0.675429,0.557892,,,,,,,0
77,1787663187.8033,1787663187.8033,0.057,-0.556835,0.572175,1.472622,0.717903,-0.678020,0.552233,-0.576300,0.629409,1.376458,0.704574,-0.692882,0.540438,-0.576300,0.629409,1.376458,0.704574,-0.692882,0.540438,,,,,,,0
78,1787663187.8423,1787663187.8423,0.039,-0.555301,0.590583,1.458816,0.717903,-0.678020,0.546097,-0.558846,0.674474,1.373970,0.722028,-0.673895,0.557892,-0.558846,0.674474,1.373970,0.722028,-0.673895,0.557892,,,,,,,0
79,1787663187.8983,1787663187.8983,0.05599,-0.559903,0.628932,1.422000,0.705631,-0.682621,0.552233,-0.576300,0.680031,1.341176,0.704574,-0.691348,0.540438,-0.576300,0.680031,1.341176,0.704574,-0.691348,0.540438,,,,,,,0
80,1787663187.9683,1787663187.9683,0.07001,-0.562971,0.662680,1.397456,0.711767,-0.682621,0.553767,-0.558846,0.705154,1.355562,0.722028,-0.672361,0.557892,-0.558846,0.705154,1.355562,0.722028,-0.672361,0.557892,,,,,,,0
81,1787663188.0063,1787663188.0063,0.03798,-0.562971,0.681087,1.391321,0.711767,-0.681087,0.553767,-0.576300,0.696904,1.333507,0.704574,-0.689814,0.540438,-0.576300,0.696904,1.333507,0.704574,-0.689814,0.540438,,,,,,,0
82,1787663188.0633,1787663188.0633,0.05702,-0.562971,0.694893,1.374447,0.713301,-0.678020,0.546097,-0.560380,0.731232,1.347892,0.722028,-0.672361,0.557892,-0.560380,0.731232,1.347892,0.722028,-0.672361,0.557892,,,,,,,0
83,1787663188.1023,1787663188.1023,0.039,-0.564505,0.702563,1.362175,0.713301,-0.678020,0.552233,-0.577834,0.729118,1.330439,0.704574,-0.689814,0.541972,-0.577834,0.729118,1.330439,0.704574,-0.689814,0.541972,,,,,,,0
84,1787663188.1583,1787663188.1583,0.05599,-0.567573,0.708699,1.349903,0.705631,-0.682621,0.546097,-0.560380,0.755775,1.347892,0.722028,-0.672361,0.559426,-0.560380,0.755775,1.347892,0.722028,-0.672361,0.559426,,,,,,,0
85,1787663188.1973,1787663188.1973,0.039,-0.567573,0.716369,1.349903,0.708699,-0.682621,0.552233,-0.577834,0.752128,1.330439,0.704574,-0.689814,0.541972,-0.577834,0.752128,1.330439,0.704574,-0.689814,0.541972,,,,,,,0
86,1787663188.2553,1787663188.2553,0.058,-0.566039,0.742447,1.354505,0.717903,-0.682621,0.546097,-0.560380,0.775717,1.347892,0.722028,-0.672361,0.559426,-0.560380,0.775717,1.347892,0.722028,-0.672361,0.559426,,,,,,,0
87,1787663188.3113,1787663188.3113,0.056,-0.562971,0.766990,1.354505,0.719437,-0.681087,0.547631,-0.577834,0.762866,1.325837,0.704574,-0.689814,0.541972,-0.577834,0.762866,1.325837,0.704574,-0.689814,0.541972,,,,,,,0
88,1787663188.3493,1787663188.3493,0.03799,-0.562971,0.771592,1.354505,0.714835,-0.682621,0.544563,-0.560380,0.786455,1.338688,0.722028,-0.672361,0.559426,-0.560380,0.786455,1.338688,0.722028,-0.672361,0.559426,,,,,,,0
89,1787663188.4063,1787663188.4063,0.057,-0.566039,0.780796,1.349903,0.704097,-0.678020,0.555301,-0.580901,0.784341,1.315099,0.704574,-0.689814,0.541972,-0.580901,0.784341,1.315099,0.704574,-0.689814,0.541972,,,,,,,0
90,1787663188.4453,1787663188.4453,0.039,-0.569107,0.785398,1.349903,0.713301,-0.674952,0.549165,-0.572652,0.806397,1.318746,0.722028,-0.672361,0.559426,-0.572652,0.806397,1.318746,0.722028,-0.672361,0.559426,,,,,,,1
91,1787663188.5063,1787663188.5063,0.06101,-0.569107,0.800738,1.349903,0.711767,-0.673418,0.553767,-0.590105,0.788943,1.289021,0.704574,-0.689814,0.541972,-0.590105,0.788943,1.289021,0.704574,-0.689814,0.541972,,,,,,,0
92,1787663188.5713,1787663188.5713,0.06501,-0.566039,0.803806,1.339165,0.717903,-0.679553,0.556835,-0.572652,0.815601,1.303406,0.722028,-0.672361,0.559426,-0.572652,0.815601,1.303406,0.722028,-0.672361,0.559426,,,,,,,0
93,1787663188.6113,1787663188.6113,0.03999,-0.566039,0.814544,1.329961,0.713301,-0.679553,0.556835,-0.593173,0.808885,1.282885,0.704574,-0.689814,0.541972,-0.593173,0.808885,1.282885,0.704574,-0.689814,0.541972,,,,,,,0
94,1787663188.6493,1787663188.6493,0.038,-0.570641,0.819146,1.319223,0.713301,-0.679553,0.546097,-0.586458,0.829406,1.288067,0.722028,-0.672361,0.559426,-0.586458,0.829406,1.288067,0.722028,-0.672361,0.559426,,,,,,,0
95,1787663188.7053,1787663188.7053,0.05601,-0.579845,0.820680,1.303884,0.708699,-0.679553,0.552233,-0.605445,0.813487,1.267545,0.704574,-0.689814,0.541972,-0.605445,0.813487,1.267545,0.704574,-0.689814,0.541972,,,,,,,0
96,1787663188.7443,1787663188.7443,0.03902,-0.584447,0.820680,1.297748,0.710233,-0.679553,0.550699,-0.587992,0.830940,1.284999,0.722028,-0.672361,0.559426,-0.587992,0.830940,1.284999,0.722028,-0.672361,0.559426,,,,,,,0
97,1787663188.8033,1787663188.8033,0.05899,-0.585981,0.836020,1.296214,0.707165,-0.678020,0.553767,-0.605445,0.822691,1.267545,0.704574,-0.689814,0.541972,-0.605445,0.822691,1.267545,0.704574,-0.689814,0.541972,,,,,,,0
98,1787663188.8703,1787663188.8703,0.067,-0.587515,0.840621,1.283942,0.720971,-0.670350,0.556835,-0.592594,0.850882,1.284999,0.722028,-0.672361,0.559426,-0.592594,0.850882,1.284999,0.722028,-0.672361,0.559426,,,,,,,0
99,1787663188.9093,1787663188.9093,0.03899,-0.587515,0.842155,1.285476,0.714835,-0.670350,0.556835,-0.611581,0.833429,1.267545,0.704574,-0.689814,0.541972,-0.611581,0.833429,1.267545,0.704574,-0.689814,0.541972,,,,,,,0
100,1787663188.9483,1787663188.9483,0.039,-0.587515,0.842155,1.287010,0.714835,-0.676486,0.549165,-0.595662,0.852416,1.284999,0.722028,-0.672361,0.559426,-0.595662,0.852416,1.284999,0.722028,-0.672361,0.559426,,,,,,,0
101,1787663189.0053,1787663189.0053,0.05699,-0.592117,0.843689,1.287010,0.702563,-0.682621,0.552233,-0.614649,0.834963,1.267545,0.704574,-0.688280,0.538904,-0.614649,0.834963,1.267545,0.704574,-0.688280,0.538904,,,,,,,0
