step,t_obs,t_cmd,dt,pos_base,pos_shoulder,pos_elbow,pos_wrist,pos_roll,pos_gripper,cmd_base,cmd_shoulder,cmd_elbow,cmd_wrist,cmd_roll,cmd_gripper,sent_base,sent_shoulder,sent_elbow,sent_wrist,sent_roll,sent_gripper,velraw_base,velraw_shoulder,velraw_elbow,velraw_wrist,velraw_roll,velraw_gripper,chunk_start
22,1787663225.5383,1787663225.5383,0.03902,-0.023010,-0.222427,2.971321,-0.696427,0.116583,-0.026078,-0.036816,-0.223961,3.190680,-0.702563,0.119650,-0.029146,-0.036816,-0.223961,3.190680,-0.702563,0.119650,-0.029146,,,,,,,0
23,1787663225.5953,1787663225.5953,0.057,-0.023010,-0.219359,2.971321,-0.696427,0.118117,-0.026078,-0.036816,-0.223961,3.192214,-0.702563,0.119650,-0.029146,-0.036816,-0.223961,3.192214,-0.702563,0.119650,-0.029146,,,,,,,0
24,1787663225.6513,1787663225.6513,0.05599,-0.023010,-0.219359,2.971321,-0.696427,0.118117,-0.026078,-0.036816,-0.223961,3.198350,-0.702563,0.118117,-0.029146,-0.036816,-0.223961,3.198350,-0.702563,0.118117,-0.029146,,,,,,,0
25,1787663225.6893,1787663225.6893,0.03799,-0.023010,-0.219359,2.971321,-0.696427,0.118117,-0.026078,-0.036816,-0.225495,3.198350,-0.702563,0.118117,-0.029146,-0.036816,-0.225495,3.198350,-0.702563,0.118117,-0.029146,,,,,,,0
26,1787663225.7473,1787663225.7473,0.05801,-0.023010,-0.219359,2.971321,-0.696427,0.118117,-0.026078,-0.036816,-0.227029,3.192214,-0.702563,0.118117,-0.029146,-0.036816,-0.227029,3.192214,-0.702563,0.118117,-0.029146,,,,,,,0
27,1787663225.7863,1787663225.7863,0.039,-0.023010,-0.219359,2.971321,-0.696427,0.118117,-0.026078,-0.036816,-0.228563,3.190680,-0.704097,0.118117,-0.029146,-0.036816,-0.228563,3.190680,-0.704097,0.118117,-0.029146,,,,,,,0
28,1787663225.8433,1787663225.8433,0.057,-0.023010,-0.219359,2.971321,-0.696427,0.118117,-0.026078,-0.036816,-0.228563,3.184544,-0.710233,0.118117,-0.029146,-0.036816,-0.228563,3.184544,-0.710233,0.118117,-0.029146,,,,,,,0
29,1787663225.8993,1787663225.8993,0.05599,-0.023010,-0.219359,2.971321,-0.696427,0.118117,-0.026078,-0.036816,-0.228563,3.167670,-0.710233,0.116583,-0.029146,-0.036816,-0.228563,3.167670,-0.710233,0.116583,-0.029146,,,,,,,0
30,1787663225.9383,1787663225.9383,0.03899,-0.023010,-0.219359,2.971321,-0.696427,0.118117,-0.026078,-0.034634,-0.226381,3.125367,-0.704983,0.118764,-0.025430,-0.034634,-0.226381,3.125367,-0.704983,0.118764,-0.025430,,,,,,,1
31,1787663225.9963,1787663225.9963,0.058,-0.023010,-0.219359,2.971321,-0.702563,0.118117,-0.026078,-0.038997,-0.230745,3.082654,-0.706279,0.114401,-0.029793,-0.038997,-0.230745,3.082654,-0.706279,0.114401,-0.029793,,,,,,,0
32,1787663226.0353,1787663226.0353,0.03902,-0.023010,-0.219359,2.971321,-0.702563,0.118117,-0.026078,-0.034634,-0.226381,2.988842,-0.698848,0.117230,-0.025430,-0.034634,-0.226381,2.988842,-0.698848,0.117230,-0.025430,,,,,,,0
33,1787663226.0943,1787663226.0943,0.05899,-0.023010,-0.219359,2.971321,-0.702563,0.118117,-0.026078,-0.038997,-0.230745,2.883236,-0.692473,0.111333,-0.029793,-0.038997,-0.230745,2.883236,-0.692473,0.111333,-0.029793,,,,,,,0
34,1787663226.1493,1787663226.1493,0.05499,-0.024544,-0.219359,2.971321,-0.702563,0.118117,-0.026078,-0.034634,-0.226381,2.781755,-0.640556,0.115696,-0.025430,-0.034634,-0.226381,2.781755,-0.640556,0.115696,-0.025430,,,,,,,0
35,1787663226.1883,1787663226.1883,0.03901,-0.026078,-0.219359,2.971321,-0.702563,0.118117,-0.026078,-0.038997,-0.230745,2.719100,-0.597366,0.111333,-0.029793,-0.038997,-0.230745,2.719100,-0.597366,0.111333,-0.029793,,,,,,,0
36,1787663226.2443,1787663226.2443,0.05601,-0.026078,-0.219359,2.962117,-0.693359,0.118117,-0.026078,-0.034634,-0.226381,2.611483,-0.474886,0.115696,-0.025430,-0.034634,-0.226381,2.611483,-0.474886,0.115696,-0.025430,,,,,,,0
37,1787663226.2823,1787663226.2823,0.038,-0.026078,-0.219359,2.939107,-0.684155,0.118117,-0.026078,-0.038997,-0.230745,2.539625,-0.402551,0.111333,-0.029793,-0.038997,-0.230745,2.539625,-0.402551,0.111333,-0.029793,,,,,,,0
38,1787663226.3343,1787663226.3343,0.05198,-0.026078,-0.219359,2.885418,-0.651942,0.118117,-0.026078,-0.034634,-0.227915,2.425871,-0.246323,0.115696,-0.025430,-0.034634,-0.227915,2.425871,-0.246323,0.115696,-0.025430,,,,,,,0
39,1787663226.4013,1787663226.4013,0.06701,-0.026078,-0.219359,2.790311,-0.582913,0.118117,-0.026078,-0.038997,-0.232279,2.294188,-0.098822,0.111333,-0.029793,-0.038997,-0.232279,2.294188,-0.098822,0.111333,-0.029793,,,,,,,0
40,1787663226.4383,1787663226.4383,0.037,-0.026078,-0.219359,2.728952,-0.533825,0.118117,-0.026078,-0.036168,-0.227915,2.226454,-0.008556,0.115696,-0.025430,-0.036168,-0.227915,2.226454,-0.008556,0.115696,-0.025430,,,,,,,0
41,1787663226.4903,1787663226.4903,0.052,-0.026078,-0.219359,2.636913,-0.446388,0.118117,-0.026078,-0.066609,-0.229211,2.030343,0.218712,0.111333,-0.029793,-0.066609,-0.229211,2.030343,0.218712,0.111333,-0.029793,,,,,,,0
42,1787663226.5563,1787663226.5563,0.066,-0.026078,-0.219359,2.515728,-0.320602,0.118117,-0.026078,-0.114401,-0.221780,1.939599,0.370337,0.114162,-0.020828,-0.114401,-0.221780,1.939599,0.370337,0.114162,-0.020828,,,,,,,0
43,1787663226.5933,1787663226.5933,0.03701,-0.026078,-0.219359,2.448233,-0.246971,0.118117,-0.026078,-0.140240,-0.226143,1.895353,0.444207,0.109799,-0.020589,-0.140240,-0.226143,1.895353,0.444207,0.109799,-0.020589,,,,,,,0
44,1787663226.6443,1787663226.6443,0.051,-0.039884,-0.219359,2.345457,-0.133456,0.118117,-0.026078,-0.183430,-0.221780,1.853696,0.574357,0.115696,-0.011624,-0.183430,-0.221780,1.853696,0.574357,0.115696,-0.011624,,,,,,,0
45,1787663226.7113,1787663226.7113,0.06698,-0.078233,-0.219359,2.198194,0.029146,0.118117,-0.026078,-0.232279,-0.226143,1.835527,0.622149,0.111333,-0.003716,-0.232279,-0.226143,1.835527,0.622149,0.111333,-0.003716,,,,,,,0
46,1787663226.7483,1787663226.7483,0.03702,-0.104311,-0.219359,2.130699,0.115049,0.118117,-0.019942,-0.350634,-0.220246,1.832221,0.709347,0.115696,0.150978,-0.350634,-0.220246,1.832221,0.709347,0.115696,0.150978,,,,,,,0
47,1787663226.7993,1787663226.7993,0.051,-0.142660,-0.219359,2.037126,0.239301,0.118117,-0.013806,-0.387211,-0.224609,1.827857,0.714187,0.111333,0.232517,-0.387211,-0.224609,1.827857,0.714187,0.111333,0.232517,,,,,,,0
48,1787663226.8383,1787663226.8383,0.039,-0.170272,-0.219359,1.980369,0.323670,0.118117,0.009204,-0.456479,-0.217178,1.832221,0.723153,0.114162,0.434764,-0.456479,-0.217178,1.832221,0.723153,0.114162,0.434764,,,,,,,0
49,1787663226.8933,1787663226.8933,0.05498,-0.227029,-0.217825,1.908272,0.452524,0.118117,0.179476,-0.486920,-0.209269,1.827857,0.718789,0.109799,0.487158,-0.486920,-0.209269,1.827857,0.718789,0.109799,0.487158,,,,,,,0
50,1787663226.9333,1787663226.9333,0.04,-0.271515,-0.217825,1.879126,0.520019,0.118117,0.273049,-0.517838,-0.189566,1.832221,0.723153,0.114162,0.545211,-0.517838,-0.189566,1.832221,0.723153,0.114162,0.545211,,,,,,,0
51,1787663226.9843,1787663226.9843,0.05102,-0.345146,-0.213223,1.853049,0.604388,0.118117,0.435651,-0.555949,-0.190861,1.827857,0.718789,0.109799,0.545449,-0.555949,-0.190861,1.827857,0.718789,0.109799,0.545449,,,,,,,0
52,1787663227.0513,1787663227.0513,0.067,-0.424913,-0.196350,1.849981,0.674952,0.118117,0.547631,-0.565391,-0.180362,1.832221,0.723153,0.114162,0.551347,-0.565391,-0.180362,1.832221,0.723153,0.114162,0.551347,,,,,,,0
53,1787663227.0893,1787663227.0893,0.038,-0.461728,-0.185612,1.849981,0.697961,0.118117,0.547631,-0.575890,-0.173988,1.827857,0.720323,0.108265,0.546983,-0.575890,-0.173988,1.827857,0.720323,0.108265,0.546983,,,,,,,0
54,1787663227.1393,1787663227.1393,0.05001,-0.509282,-0.179476,1.851515,0.717903,0.118117,0.547631,-0.579197,-0.135877,1.832221,0.724687,0.112628,0.551347,-0.579197,-0.135877,1.832221,0.724687,0.112628,0.551347,,,,,,,0
55,1787663227.2063,1787663227.2063,0.06698,-0.550699,-0.173340,1.846913,0.717903,0.118117,0.547631,-0.583560,-0.112628,1.827857,0.720323,0.105197,0.546983,-0.583560,-0.112628,1.827857,0.720323,0.105197,0.546983,,,,,,,0
56,1787663227.2453,1787663227.2453,0.03901,-0.562971,-0.167204,1.845379,0.717903,0.116583,0.547631,-0.579197,-0.091391,1.832221,0.724687,0.097288,0.551347,-0.579197,-0.091391,1.832221,0.724687,0.097288,0.551347,,,,,,,0
57,1787663227.3023,1787663227.3023,0.05701,-0.572175,-0.144194,1.845379,0.719437,0.116583,0.547631,-0.583560,-0.060473,1.827857,0.720323,0.036168,0.546983,-0.583560,-0.060473,1.827857,0.720323,0.036168,0.546983,,,,,,,0
58,1787663227.3413,1787663227.3413,0.03898,-0.573709,-0.121184,1.845379,0.719437,0.111981,0.547631,-0.579197,-0.034634,1.832221,0.724687,-0.007022,0.551347,-0.579197,-0.034634,1.832221,0.724687,-0.007022,0.551347,,,,,,,0
59,1787663227.3973,1787663227.3973,0.05599,-0.573709,-0.087437,1.845379,0.720971,0.101243,0.547631,-0.580492,0.008556,1.823256,0.714187,-0.149444,0.546983,-0.580492,0.008556,1.823256,0.714187,-0.149444,0.546983,,,,,,,0
60,1787663227.4373,1787663227.4373,0.04,-0.573709,-0.065961,1.845379,0.720971,0.092039,0.547631,-0.573947,0.085664,1.805257,0.719198,-0.307035,0.545859,-0.573947,0.085664,1.805257,0.719198,-0.307035,0.545859,,,,,,,1
61,1787663227.4943,1787663227.4943,0.05699,-0.573709,-0.033748,1.845379,0.720971,0.052155,0.547631,-0.582674,0.101481,1.782724,0.710472,-0.367917,0.534064,-0.582674,0.101481,1.782724,0.710472,-0.367917,0.534064,,,,,,,0
62,1787663227.5493,1787663227.5493,0.05502,-0.573709,0.007670,1.839243,0.720971,-0.007670,0.547631,-0.573947,0.154693,1.762305,0.717664,-0.437423,0.541257,-0.573947,0.154693,1.762305,0.717664,-0.437423,0.541257,,,,,,,0
63,1787663227.5873,1787663227.5873,0.03798,-0.573709,0.042951,1.825437,0.720971,-0.056757,0.547631,-0.582674,0.172044,1.733637,0.708938,-0.482965,0.532530,-0.582674,0.172044,1.733637,0.708938,-0.482965,0.532530,,,,,,,0
64,1787663227.6493,1787663227.6493,0.06202,-0.573709,0.095107,1.803961,0.716369,-0.164136,0.536893,-0.572413,0.231392,1.699412,0.717664,-0.529462,0.541257,-0.572413,0.231392,1.699412,0.717664,-0.529462,0.541257,,,,,,,0
