step,t_obs,t_cmd,dt,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper,cmd_shoulder_pan,cmd_shoulder_lift,cmd_elbow_flex,cmd_wrist_flex,cmd_wrist_roll,cmd_gripper,sent_shoulder_pan,sent_shoulder_lift,sent_elbow_flex,sent_wrist_flex,sent_wrist_roll,sent_gripper,velraw_shoulder_pan,velraw_shoulder_lift,velraw_elbow_flex,velraw_wrist_flex,velraw_wrist_roll,velraw_gripper,chunk_start
10,1786707714.8207,1786707714.8249,0.0334,-0.7033,-87.6044,96.7033,64.8791,-84.8791,2.9101,-0.5157,-88.3440,97.3400,65.6363,-85.6405,2.5728,-0.5157,-88.3440,97.3400,65.6363,-85.6405,2.5728,-50,-200,-50,300,-200,0,0
11,1786707714.8541,1786707714.8582,0.03337,-0.7912,-88.1319,97.1429,64.7033,-84.8791,2.7778,0.7589,-83.0409,93.4410,63.8087,-83.9491,2.7350,0.7589,-83.0409,93.4410,63.8087,-83.9491,2.7350,-50,-200,100,50,0,-50,0
12,1786707714.8875,1786707714.8916,0.03337,-0.7912,-88.1319,97.3187,64.8791,-85.1429,2.7116,0.2214,-87.1577,97.0500,64.4052,-84.7931,2.4718,0.2214,-87.1577,97.0500,64.4052,-84.7931,2.4718,0,0,0,0,-150,0,0
13,1786707714.9208,1786707714.925,0.03338,-0.7033,-87.7802,96.6154,65.0549,-84.9670,2.7116,-0.8044,-86.2257,95.8036,66.1188,-85.0862,2.5087,-0.8044,-86.2257,95.8036,66.1188,-85.0862,2.5087,50,50,-250,50,150,0,0
14,1786707714.9542,1786707714.9584,0.03338,-0.3516,-87.0769,95.4725,64.5275,-84.7033,2.7116,-0.1516,-87.9651,93.8827,65.8193,-83.9684,2.2093,-0.1516,-87.9651,93.8827,65.8193,-83.9684,2.2093,150,250,-450,-150,150,0,0
15,1786707714.9877,1786707714.9921,0.03348,-0.6154,-86.9890,95.2088,64.7912,-85.0549,2.7116,0.1606,-86.2473,95.2819,64.9626,-84.1238,2.4144,0.1606,-86.2473,95.2819,64.9626,-84.1238,2.4144,-150,50,-50,50,-100,0,0
16,1786707715.021,1786707715.0253,0.0333,-0.6154,-87.4286,95.2088,65.3187,-84.7912,2.5794,0.0246,-86.2111,94.3540,66.4885,-85.3713,2.4203,0.0246,-86.2111,94.3540,66.4885,-85.3713,2.4203,50,-100,0,150,150,0,0
17,1786707715.0544,1786707715.0585,0.03338,-0.3516,-87.6923,95.2088,65.2308,-84.6154,2.5794,1.6093,-86.7262,91.4595,68.4300,-85.8294,2.4068,1.6093,-86.7262,91.4595,68.4300,-85.8294,2.4068,100,-100,0,-50,100,0,0
18,1786707715.0878,1786707715.0918,0.03344,-0.3516,-87.3407,95.2967,65.2308,-84.8791,2.5794,2.7927,-84.0306,87.7801,69.4409,-86.9239,2.6471,2.7927,-84.0306,87.7801,69.4409,-86.9239,2.6471,0,150,0,0,-100,0,0
19,1786707715.1211,1786707715.1253,0.03335,0.1758,-87.1648,94.5055,66.7253,-85.2308,2.5794,1.7782,-88.6688,88.8177,71.2689,-86.9863,2.1869,1.7782,-88.6688,88.8177,71.2689,-86.9863,2.1869,250,50,-350,550,-50,0,0
20,1786707715.1545,1786707715.1588,0.03336,1.4945,-86.4615,93.0110,68.1319,-85.9341,2.5794,-1.4678,-88.3017,89.5917,67.1238,-84.7850,2.3481,-1.4678,-88.3017,89.5917,67.1238,-84.7850,2.3481,400,150,-550,300,-200,0,0
21,1786707715.188,1786707715.1924,0.03347,1.5824,-85.3187,91.4286,69.0989,-86.3736,2.5132,0.8125,-87.5164,93.0751,67.2013,-86.4745,2.6578,0.8125,-87.5164,93.0751,67.2013,-86.4745,2.6578,100,400,-550,300,-150,-50,0
22,1786707715.2214,1786707715.226,0.03338,0.3516,-85.5824,91.1648,69.8022,-85.8462,2.5132,-1.3193,-88.9772,91.4245,68.6822,-84.5952,2.2199,-1.3193,-88.9772,91.4245,68.6822,-84.5952,2.2199,-500,-250,0,300,300,0,0
23,1786707715.2547,1786707715.2589,0.03336,-0.6154,-86.6374,92.2198,69.0989,-85.3187,2.5132,-1.0186,-86.7503,93.1765,67.6344,-86.2713,2.5165,-1.0186,-86.7503,93.1765,67.6344,-86.2713,2.5165,-400,-300,300,-350,250,0,0
24,1786707715.2881,1786707715.2923,0.03337,-0.7033,-87.6923,93.2747,68.2198,-85.2308,2.5132,-0.7945,-85.6304,91.5444,68.0990,-85.8093,2.4093,-0.7945,-85.6304,91.5444,68.0990,-85.8093,2.4093,-50,-350,400,-350,50,0,0
25,1786707715.3215,1786707715.3256,0.03337,-0.6154,-87.8681,93.3626,68.2198,-85.5824,2.5132,-3.0522,-86.4452,87.8426,67.7703,-84.8395,2.2444,-3.0522,-86.4452,87.8426,67.7703,-84.8395,2.2444,50,0,0,0,-150,0,0
26,1786707715.3548,1786707715.359,0.03337,-0.4396,-87.2527,93.2747,68.3077,-85.8462,2.5132,0.0441,-84.9950,92.7268,66.4265,-86.2564,2.4266,0.0441,-84.9950,92.7268,66.4265,-86.2564,2.4266,50,100,0,0,-200,0,0
27,1786707715.3882,1786707715.3926,0.03342,-0.9670,-86.4615,92.3956,68.2198,-85.4945,2.5132,-1.6602,-82.4738,89.1368,64.0175,-83.8004,2.3442,-1.6602,-82.4738,89.1368,64.0175,-83.8004,2.3442,-100,300,-300,-50,100,0,0
28,1786707715.4217,1786707715.4259,0.03342,-2.2857,-85.8462,91.1648,67.5165,-85.6703,2.5132,-3.5886,-80.3924,84.6484,62.3574,-80.2731,2.4457,-3.5886,-80.3924,84.6484,62.3574,-80.2731,2.4457,-550,200,-400,-250,-100,0,0
29,1786707715.455,1786707715.4592,0.03332,-2.0220,-84.9670,90.9890,66.1978,-85.7582,2.5132,-0.7096,-78.5305,76.2541,63.8533,-79.7575,2.0591,-0.7096,-78.5305,80.9890,63.8533,-79.7575,2.0591,150,250,-150,-500,-50,0,0
30,1786707715.4884,1786707715.4926,0.03338,-1.5824,-83.1209,90.9890,64.7033,-84.6154,2.5132,0.1993,-88.0846,90.8589,64.7654,-85.3837,2.0230,0.1993,-88.0846,90.8589,64.7654,-85.3837,2.0230,300,650,50,-500,300,0,0
31,1786707715.5218,1786707715.526,0.03347,-2.6374,-81.1868,89.6703,64.2637,-82.5934,2.5132,-0.6953,-84.4258,86.2799,68.1205,-84.6733,2.4037,-0.6953,-84.4258,86.2799,68.1205,-84.6733,2.4037,-450,700,-500,-200,750,0,0
32,1786707715.5551,1786707715.5593,0.0333,-1.9341,-80.3077,87.5604,64.7912,-81.5385,2.4471,0.9986,-83.4683,83.2690,69.1642,-82.9041,2.3567,0.9986,-83.4683,83.2690,69.1642,-82.9041,2.3567,350,500,-700,150,550,-50,0
33,1786707715.5885,1786707715.5927,0.03342,-0.4396,-81.0989,86.7692,65.8462,-82.3297,2.4471,-0.9582,-84.5875,85.7919,68.2305,-84.1430,2.5625,-0.9582,-84.5875,85.7919,68.2305,-84.1430,2.5625,600,-200,-350,200,-250,0,0
34,1786707715.6219,1786707715.6263,0.03337,-0.2637,-83.0330,86.4176,67.3407,-83.3846,2.4471,-2.4643,-85.4975,90.1603,66.2989,-86.2369,2.3768,-2.4643,-85.4975,90.1603,66.2989,-86.2369,2.3768,50,-750,-150,500,-350,0,0
35,1786707715.6553,1786707715.6595,0.03342,-0.7912,-83.6484,86.4176,67.6044,-83.3846,2.4471,-3.1578,-87.0050,90.2160,69.4239,-85.8630,2.3122,-3.1578,-87.0050,90.2160,69.4239,-85.8630,2.3122,-150,-150,-50,100,-100,0,0
36,1786707715.6887,1786707715.6928,0.03337,-1.2308,-84.4396,87.9121,67.0769,-84.2637,2.4471,-2.6147,-83.5548,89.3586,67.0355,-85.9170,2.2778,-2.6147,-83.5548,89.3586,67.0355,-85.9170,2.2778,-100,-250,450,-250,-300,0,0
37,1786707715.7221,1786707715.7263,0.03338,-2.2857,-85.4066,89.4066,66.9011,-85.1429,2.4471,-0.6806,-87.5694,89.8016,71.1722,-86.5283,2.3861,-0.6806,-87.5694,89.8016,71.1722,-86.5283,2.3861,-350,-350,550,-50,-200,0,0
38,1786707715.7554,1786707715.7596,0.03337,-2.4615,-85.4945,89.5824,67.0769,-85.0549,2.4471,-1.5128,-90.8692,88.3556,72.4953,-85.2357,2.2217,-1.5128,-90.8692,88.3556,72.4953,-85.2357,2.2217,0,0,150,50,100,0,0
39,1786707715.7888,1786707715.7929,0.03337,-1.6703,-85.6703,89.5824,67.6044,-85.6703,2.4471,-1.7726,-89.5714,87.8350,75.5379,-86.4725,2.5144,-1.7726,-89.5714,87.8350,75.5379,-86.4725,2.5144,200,0,0,300,-250,0,0
40,1786707715.8222,1786707715.8268,0.03341,-1.2308,-86.9011,89.6703,69.7143,-85.6703,2.4471,-0.4682,-89.3951,88.3804,76.0126,-84.7102,2.1572,-0.4682,-89.3951,88.3804,76.0126,-84.7102,2.1572,200,-350,0,750,0,0,0
41,1786707715.8557,1786707715.861,0.03342,-1.8462,-88.6593,89.6703,71.9121,-85.5824,2.4471,-0.7735,-89.9275,89.5412,74.6674,-83.8077,2.1530,-0.7735,-89.9275,89.5412,74.6674,-83.8077,2.1530,-250,-550,0,700,50,0,0
42,1786707715.889,1786707715.8935,0.03336,-1.5824,-89.6264,89.5824,73.4945,-85.7582,2.4471,-2.2004,-90.5713,84.6506,76.2713,-80.6894,2.4171,-2.2004,-90.5713,84.6506,76.2713,-80.6894,2.4171,-100,-550,-50,450,-100,0,0
43,1786707715.9224,1786707715.9268,0.03336,-0.7912,-89.5385,89.7582,73.7582,-85.2308,2.4471,-1.2902,-88.5866,86.3477,74.7221,-82.3860,2.4696,-1.2902,-88.5866,86.3477,74.7221,-82.3860,2.4696,350,50,100,150,150,0,0
44,1786707715.9558,1786707715.96,0.03342,-1.4945,-89.9780,89.8462,74.1099,-83.4725,2.4471,-1.5401,-86.8864,82.4289,75.7254,-78.8610,2.6762,-1.5401,-86.8864,82.4289,75.7254,-78.8610,2.6762,-250,-150,0,100,500,0,0
45,1786707715.9891,1786707715.9933,0.03333,-1.9341,-89.6264,89.0549,74.5495,-82.2418,2.4471,-1.1107,-87.9186,85.3881,75.7705,-81.1469,2.6477,-1.1107,-87.9186,85.3881,75.7705,-81.1469,2.6477,50,0,-250,50,450,0,0
46,1786707716.0225,1786707716.0268,0.03341,-1.2308,-88.4835,87.7363,74.9011,-81.4505,2.4471,-2.9672,-87.9622,88.0042,73.9654,-83.5205,2.6211,-2.9672,-87.9622,88.0042,73.9654,-83.5205,2.6211,200,400,-450,50,200,0,0
47,1786707716.0559,1786707716.0604,0.03337,-1.3187,-87.7802,86.1538,75.1648,-80.6593,2.4471,-1.8198,-87.5406,88.9619,73.2011,-82.2382,2.4738,-1.8198,-87.5406,88.9619,73.2011,-82.2382,2.4738,0,150,-500,100,150,0,0
48,1786707716.0893,1786707716.0934,0.03338,-2.1978,-88.1319,85.8901,74.7253,-81.0110,2.4471,-1.9055,-88.4244,90.0737,71.6955,-84.2498,2.7182,-1.9055,-88.4244,90.0737,71.6955,-84.2498,2.7182,-250,-200,-200,-200,0,0,0
49,1786707716.1227,1786707716.1269,0.03338,-2.3736,-88.2198,87.0330,73.9341,-82.3297,2.4471,-1.1946,-87.2723,89.0186,70.0326,-82.7193,2.8322,-1.1946,-87.2723,89.0186,70.0326,-82.7193,2.8322,-100,-50,400,-300,-500,0,0
50,1786707716.1561,1786707716.2696,0.03343,-2.1099,-88.3077,88.7912,73.1429,-83.1209,2.4471,-3.7652,-87.1371,87.9280,71.6106,-84.8988,2.0367,-3.7652,-87.1371,87.9280,71.6106,-84.8988,2.0367,100,-50,550,-250,-200,0,1
51,1786707716.2708,1786707716.2758,0.1147,-1.3187,-87.4286,89.5824,70.9451,-83.0330,2.5794,-1.2898,-81.0947,84.0148,72.4955,-83.2943,1.7137,-1.2898,-81.0947,84.0148,72.4955,-83.2943,1.7137,0,0,0,-100,0,0,1
52,1786707716.3041,1786707716.3085,0.03331,-1.4066,-87.7802,89.5824,70.8571,-83.0330,2.5794,-2.5734,-84.8200,88.0340,71.4861,-82.7148,2.0345,-2.5734,-84.8200,88.0340,71.4861,-82.7148,2.0345,0,-100,0,0,0,0,0
53,1786707716.3375,1786707716.3419,0.0334,-1.4945,-86.9011,89.2308,71.3846,-83.0330,2.2487,-1.0405,-71.4422,72.0063,72.2914,-78.4760,2.0596,-1.0405,-76.7253,79.1429,72.2914,-78.4760,2.0596,0,250,-150,100,0,-150,0
54,1786707716.3709,1786707716.3755,0.03342,-1.5824,-85.4066,88.2637,71.9121,-83.0330,2.1825,-1.9732,-65.6974,66.3868,70.8997,-75.8905,2.2630,-1.9732,-75.3187,78.0879,70.8997,-75.8905,2.2630,0,500,-350,200,0,0,0
55,1786707716.4043,1786707716.4088,0.03337,-2.1099,-84.0000,87.1209,71.9121,-82.2418,2.1825,-3.5941,-60.6710,62.7396,70.2332,-73.1962,2.2285,-3.5941,-73.7363,76.8571,70.2332,-73.1962,2.2285,-200,550,-350,0,200,0,0
56,1786707716.4377,1786707716.4423,0.03336,-2.1978,-81.1868,84.8352,71.6484,-80.0440,2.2487,-2.3105,-53.5164,53.1632,71.3337,-70.3414,2.0586,-2.3105,-70.7473,74.3956,71.3337,-70.3414,2.0586,-50,900,-800,0,800,0,0
57,1786707716.4711,1786707716.4768,0.03344,-2.1978,-78.2857,82.2857,71.1209,-77.5824,2.2487,-2.4364,-50.6404,52.7484,71.4262,-70.3011,1.9686,-2.4364,-67.8462,71.9341,71.4262,-70.3011,1.9686,0,950,-900,-250,700,0,0
58,1786707716.5045,1786707716.5096,0.03336,-2.9890,-75.7363,80.0000,71.2088,-74.8571,2.2487,-1.1852,-43.8184,46.5130,70.9637,-65.4657,2.0216,-1.1852,-65.2967,69.6484,70.9637,-65.4657,2.0216,-300,900,-800,50,950,0,0
59,1786707716.5378,1786707716.5428,0.03339,-2.7253,-72.7473,77.7143,71.3846,-73.0110,2.2487,-0.6886,-42.5640,44.1091,72.7971,-66.2558,2.1629,-0.6886,-62.3956,67.3626,72.7971,-66.2558,2.1629,50,950,-800,50,550,0,0
60,1786707716.5712,1786707716.5761,0.03335,-1.7582,-70.0220,75.2527,71.3846,-71.7802,2.2487,1.1366,-38.7711,41.2955,74.8940,-65.3906,1.9686,1.1366,-59.6703,64.9890,74.8940,-65.3906,1.9686,350,950,-850,0,250,0,0
61,1786707716.6047,1786707716.6096,0.03346,-1.4066,-67.2967,72.9670,71.8242,-69.4945,2.2487,3.0907,-37.6465,37.0231,75.3875,-59.9315,2.1243,3.0907,-56.8571,62.5275,75.3875,-59.9315,2.1243,50,900,-800,200,750,0,0
62,1786707716.638,1786707716.6428,0.03334,-0.9670,-64.3956,70.5934,73.1429,-67.8242,2.2487,5.4213,-37.0836,42.2733,74.4519,-57.8424,2.1868,5.4213,-54.0440,60.2418,74.4519,-57.8424,2.1868,0,1000,-750,400,600,0,0
63,1786707716.6714,1786707716.6766,0.03342,0.6154,-61.5824,68.3077,74.0220,-66.5055,2.2487,6.7074,-30.3490,38.0672,75.5797,-53.9284,2.4628,6.7074,-51.2308,57.9560,75.5797,-56.2418,2.4628,550,900,-800,300,400,0,0
64,1786707716.7048,1786707716.7096,0.03339,2.8132,-58.9451,65.9341,74.0220,-63.9560,2.2487,6.4049,-30.3508,34.4270,77.3794,-51.4477,2.5301,6.4049,-48.5934,55.5824,77.3794,-53.5165,2.5301,700,950,-800,0,900,0,0
65,1786707716.7382,1786707716.7428,0.03337,4.2198,-56.1319,63.4725,74.4615,-60.9670,2.2487,6.1006,-28.0645,34.8729,77.4605,-49.2577,2.5265,6.1006,-45.6923,53.2088,77.4605,-50.7033,2.5265,550,950,-850,-50,950,0,0
66,1786707716.7716,1786707716.7765,0.03342,4.9231,-53.3187,61.1868,75.7802,-58.4176,2.2487,6.8782,-25.3883,31.7649,76.6273,-45.6188,2.2012,6.8782,-42.8791,50.8352,76.6273,-47.9780,2.2012,300,950,-800,450,900,0,0
67,1786707716.805,1786707716.81,0.03338,5.1868,-50.5055,58.8132,76.3956,-55.6044,2.2487,11.4298,-30.0046,38.4017,77.0154,-41.9734,2.6711,11.4298,-40.0659,48.4615,77.0154,-45.1648,2.6711,50,950,-800,150,950,0,0
68,1786707716.8384,1786707716.8434,0.03341,5.4505,-47.6044,56.4396,76.3956,-52.8791,2.2487,14.4035,-22.9837,27.9854,80.1053,-34.9806,2.7343,14.4035,-37.1648,46.0879,80.1053,-42.4396,2.7343,0,950,-800,50,900,0,0
69,1786707716.8718,1786707716.8768,0.03343,6.5055,-44.7912,54.0659,76.5714,-50.0659,2.3148,15.3808,-22.1177,29.0045,78.9257,-28.6754,2.1924,15.3808,-34.3516,43.7143,78.9257,-39.7143,2.1924,350,950,-800,0,1000,50,0
70,1786707716.9052,1786707716.9103,0.03337,8.7912,-41.8022,51.7802,77.3626,-47.4286,2.4471,16.6150,-22.4036,25.0598,81.4662,-31.8892,2.7573,16.6150,-31.3626,41.3407,81.4662,-36.9890,2.7573,800,950,-800,300,850,50,0
71,1786707716.9386,1786707716.9437,0.03343,11.6923,-38.9890,49.3187,78.4176,-44.6154,2.3810,16.7503,-23.8414,28.5811,79.0100,-30.8330,2.7550,16.7503,-28.5495,38.9670,79.0100,-34.1758,2.7550,950,950,-850,400,950,-50,0
72,1786707716.9719,1786707716.9769,0.03335,13.8901,-36.0000,46.9451,79.3846,-41.8022,2.5132,16.8171,-23.3965,31.2306,77.5642,-29.7982,2.5978,16.8171,-25.6484,36.6813,77.5642,-31.5385,2.5978,800,1000,-800,300,950,100,0
73,1786707717.0053,1786707717.0102,0.03338,14.8571,-33.0989,44.6593,80.0879,-39.1648,2.5794,15.6992,-26.3456,33.0317,78.5707,-30.2456,2.6225,15.6992,-26.3456,34.3077,78.5707,-30.2456,2.6225,350,1000,-800,250,950,0,0
74,1786707717.0387,1786707717.0435,0.03342,15.2088,-30.1978,42.1978,79.2088,-36.3516,2.5132,16.6589,-25.8957,32.4251,78.7412,-28.7482,2.7310,16.6589,-25.8957,32.4251,78.7412,-28.7482,2.7310,150,950,-800,-450,950,-50,0
75,1786707717.0721,1786707717.0769,0.03338,15.3846,-28.0879,40.0000,78.1538,-33.9780,2.5132,17.3903,-26.9694,34.5647,78.2484,-26.9600,2.6390,17.3903,-26.9694,34.5647,78.2484,-26.9600,2.6390,50,850,-750,-450,800,0,0
76,1786707717.1055,1786707717.1101,0.03342,15.7363,-27.2967,37.8022,78.5055,-32.0440,2.5132,19.7174,-29.6696,37.6160,78.2610,-31.8498,2.4373,19.7174,-29.6696,37.6160,78.2610,-31.8498,2.4373,150,300,-750,100,600,0,0
77,1786707717.1389,1786707717.1433,0.03338,16.2637,-27.2967,36.5714,78.5934,-30.1978,2.5132,20.1414,-27.9903,38.8344,76.1890,-31.7570,2.7083,20.1414,-27.9903,38.8344,76.1890,-31.7570,2.7083,200,0,-450,-100,650,0,0
78,1786707717.1723,1786707717.1766,0.03337,17.1429,-27.8242,36.8352,78.2418,-29.4066,2.5132,19.0679,-29.7520,39.5836,72.3992,-31.9936,2.6947,19.0679,-29.7520,39.5836,72.3992,-31.9936,2.6947,200,-100,150,-150,150,0,0
79,1786707717.2056,1786707717.21,0.03334,18.2857,-28.2637,38.2418,77.9780,-29.9341,2.5132,21.6399,-29.6352,41.2418,71.7371,-27.0965,2.4971,21.6399,-29.6352,41.2418,71.7371,-27.0965,2.4971,400,-150,400,-50,-100,0,0
80,1786707717.2391,1786707717.2438,0.03342,18.8132,-28.2637,39.3846,76.0440,-31.0769,2.5132,19.1905,-31.6419,43.0703,72.6401,-28.1362,2.5528,19.1905,-31.6419,43.0703,72.6401,-28.1362,2.5528,0,0,400,-650,-500,0,0
81,1786707717.2724,1786707717.2772,0.03339,18.9890,-28.1758,40.2637,73.9341,-30.7253,2.5132,19.5439,-32.8962,43.0925,72.6257,-28.5470,2.6510,19.5439,-32.8962,43.0925,72.6257,-28.5470,2.6510,50,0,350,-800,250,0,0
82,1786707717.3058,1786707717.3104,0.03338,19.0769,-28.8791,41.6703,73.6703,-29.3187,2.5132,19.4578,-34.4773,47.0437,71.3756,-29.6735,2.5943,19.4578,-34.4773,47.0437,71.3756,-29.6735,2.5943,100,-200,450,-150,400,0,0
83,1786707717.3392,1786707717.3443,0.03341,19.3407,-30.0220,42.8132,73.8462,-29.0549,2.5132,18.3214,-35.6781,46.2947,68.1590,-30.9571,2.5371,18.3214,-35.6781,46.2947,68.1590,-30.9571,2.5371,150,-350,400,0,100,0,0
84,1786707717.3727,1786707717.377,0.03343,19.6044,-31.1648,43.6923,72.4396,-29.6703,2.5132,17.3059,-35.4266,47.0384,70.4224,-31.4313,2.6503,17.3059,-35.4266,47.0384,70.4224,-31.4313,2.6503,150,-400,250,-250,-250,0,0
85,1786707717.406,1786707717.4103,0.03338,19.3407,-32.6593,45.1868,71.3846,-30.1978,2.5132,16.9986,-29.0237,40.9343,71.1182,-30.0244,2.6801,16.9986,-29.0237,40.9343,71.1182,-30.0244,2.6801,-50,-550,500,-450,-150,0,0
86,1786707717.4394,1786707717.4446,0.0334,18.3736,-33.0989,46.2418,70.0659,-30.6374,2.5132,18.9279,-27.9662,41.3064,68.9733,-29.9566,2.6878,18.9279,-27.9662,41.3064,68.9733,-29.9566,2.6878,-300,-200,400,-500,-100,0,0
87,1786707717.4728,1786707717.4776,0.03339,17.5824,-32.9231,46.2418,70.2418,-30.5495,2.5132,18.9495,-26.4287,38.7310,69.4720,-26.5428,2.5953,18.9495,-26.4287,38.7310,69.4720,-26.5428,2.5953,-350,100,0,-150,50,0,0
88,1786707717.5062,1786707717.5108,0.0334,17.8462,-31.3407,45.0110,70.8571,-30.1099,2.5132,18.6884,-23.9852,35.4411,71.0023,-26.7282,2.6671,18.6884,-23.9852,35.4411,71.0023,-26.7282,2.6671,50,350,-500,250,250,0,0
89,1786707717.5397,1786707717.5446,0.03344,18.5495,-29.0549,43.0769,70.3297,-29.6703,2.5132,17.4008,-23.5033,36.7035,69.8861,-26.0002,2.8294,17.4008,-23.5033,36.7035,69.8861,-26.0002,2.8294,250,800,-700,-200,100,0,0
90,1786707717.573,1786707717.5776,0.03331,18.8132,-26.6813,41.1429,70.1538,-28.3516,2.5132,16.3558,-22.0879,34.5426,70.8811,-23.5829,2.9151,16.3558,-22.0879,34.5426,70.8811,-23.5829,2.9151,150,800,-700,50,450,0,0
91,1786707717.6064,1786707717.6112,0.0334,18.4615,-25.0989,39.5604,70.0659,-27.4725,2.5132,17.9665,-12.7134,27.9204,72.9941,-18.6776,2.9868,17.9665,-14.9231,29.3846,72.9941,-18.6776,2.9868,-50,650,-450,50,300,0,0
92,1786707717.6398,1786707717.6444,0.03345,17.5824,-23.7802,38.2418,70.4176,-26.4176,2.5794,18.7975,-13.3289,26.5088,74.3895,-19.0256,2.7711,18.7975,-13.6044,28.0659,74.3895,-19.0256,2.7711,-300,400,-450,100,350,50,0
93,1786707717.6732,1786707717.678,0.03337,17.2308,-21.6703,36.4835,71.4725,-23.9560,2.5794,17.4878,-12.2437,28.1313,74.2175,-23.1052,3.0162,17.4878,-12.2437,28.1313,74.2175,-23.1052,3.0162,-250,700,-550,350,850,0,0
94,1786707717.7065,1786707717.7113,0.03334,17.8462,-18.5934,33.9341,72.7033,-21.7582,2.5794,17.4653,-13.9796,29.0336,73.4126,-22.5158,2.9121,17.4653,-13.9796,29.0336,73.4126,-22.5158,2.9121,150,1100,-900,450,950,0,0
95,1786707717.7399,1786707717.7449,0.03342,18.1978,-15.6923,32.1758,72.8791,-21.1429,2.5794,16.4137,-12.1621,26.9114,74.7435,-17.3803,2.8868,16.4137,-12.1621,26.9114,74.7435,-17.3803,2.8868,50,1000,-650,0,350,0,0
96,1786707717.7733,1786707717.778,0.03337,18.1099,-14.0220,31.9121,72.8791,-21.6703,2.6455,16.6300,-11.9129,28.5338,74.5214,-15.7845,2.8365,16.6300,-11.9129,28.5338,74.5214,-15.7845,2.8365,-50,500,-100,0,-250,50,0
97,1786707717.8067,1786707717.8115,0.03337,17.4945,-13.0549,31.4725,73.8462,-22.1978,2.6455,17.4973,-14.1322,30.1581,75.6608,-16.9034,2.8571,17.4973,-14.1322,30.1581,75.6608,-16.9034,2.8571,-200,350,-250,300,-300,0,0
