step,t_obs,t_cmd,dt,pos_base,pos_shoulder,pos_elbow,pos_wrist,pos_roll,pos_gripper,cmd_base,cmd_shoulder,cmd_elbow,cmd_wrist,cmd_roll,cmd_gripper,sent_base,sent_shoulder,sent_elbow,sent_wrist,sent_roll,sent_gripper,velraw_base,velraw_shoulder,velraw_elbow,velraw_wrist,velraw_roll,velraw_gripper,chunk_start
47,1787660432.6045,1787660432.6196,0.03701,-0.582913,0.004602,2.187457,0.369689,0.283786,0.601320,-0.611417,0.102798,2.127700,0.369545,0.160504,0.617600,-0.611400,0.102800,2.127700,0.369500,0.160500,0.617600,,,,,,,0
48,1787660432.6559,1787660432.6705,0.05138,-0.593651,0.039884,2.175185,0.377359,0.276117,0.601320,-0.626358,0.141431,2.100116,0.374043,0.081320,0.632666,-0.626400,0.141400,2.100100,0.374000,0.081300,0.632700,,,,,,,0
49,1787660432.7225,1787660432.7377,0.06663,-0.596719,0.075165,2.162913,0.375825,0.248505,0.613592,-0.643221,0.164731,2.086704,0.374155,-0.002901,0.640840,-0.643200,0.164700,2.086700,0.374200,-0.002900,0.640800,,,,,,,0
50,1787660432.7596,1787660432.7745,0.03712,-0.599786,0.098175,2.146039,0.372757,0.219359,0.622796,-0.656449,0.201642,2.078496,0.379332,-0.060303,0.647088,-0.656400,0.201600,2.078500,0.379300,-0.060300,0.647100,,,,,,,1
51,1787660432.8111,1787660432.8246,0.05151,-0.613592,0.134990,2.126097,0.374291,0.164136,0.630466,-0.655218,0.222911,2.057978,0.383254,-0.075497,0.656217,-0.655200,0.222900,2.058000,0.383300,-0.075500,0.656200,,,,,,,1
52,1787660432.8777,1787660432.8926,0.06651,-0.632000,0.174874,2.098486,0.374291,0.084369,0.644272,-0.662387,0.252846,2.036046,0.363098,-0.080184,0.664307,-0.662400,0.252800,2.036000,0.363100,-0.080200,0.664300,,,,,,,0
53,1787660432.9144,1787660432.9287,0.03672,-0.639670,0.197884,2.089282,0.372757,0.036816,0.648874,-0.674041,0.312015,2.036805,0.361886,-0.096092,0.665330,-0.674000,0.312000,2.036800,0.361900,-0.096100,0.665300,,,,,,,1
54,1787660432.9659,1787660432.9805,0.0515,-0.648874,0.225495,2.081612,0.378893,-0.018408,0.653476,-0.676375,0.334759,2.017294,0.364183,-0.131316,0.667644,-0.676400,0.334800,2.017300,0.364200,-0.131300,0.667600,,,,,,,1
55,1787660433.0325,1787660433.0477,0.06666,-0.656544,0.254641,2.057068,0.371223,-0.067495,0.659612,-0.681611,0.355049,2.002475,0.351591,-0.131685,0.671677,-0.681600,0.355000,2.002500,0.351600,-0.131700,0.671700,,,,,,,0
56,1787660433.0702,1787660433.0837,0.03766,-0.659612,0.282252,2.046330,0.358952,-0.085903,0.659612,-0.685628,0.365724,1.988665,0.348680,-0.142482,0.677778,-0.685600,0.365700,1.988700,0.348700,-0.142500,0.677800,,,,,,,0
57,1787660433.1211,1787660433.1347,0.05087,-0.668816,0.326738,2.037126,0.366621,-0.111981,0.661146,-0.687086,0.385032,1.993150,0.347617,-0.170069,0.671299,-0.687100,0.385000,1.993100,0.347600,-0.170100,0.671300,,,,,,,0
58,1787660433.1876,1787660433.2026,0.06657,-0.673418,0.362019,2.015651,0.354350,-0.131922,0.673418,-0.693127,0.400610,1.977845,0.353324,-0.180004,0.677106,-0.693100,0.400600,1.977800,0.353300,-0.180000,0.677100,,,,,,,0
59,1787660433.2263,1787660433.2396,0.03862,-0.674952,0.372757,2.000311,0.348214,-0.136524,0.673418,-0.690833,0.410594,1.981146,0.367360,-0.216858,0.669291,-0.690800,0.410600,1.981100,0.367400,-0.216900,0.669300,,,,,,,0
60,1787660433.2832,1787660433.2963,0.05689,-0.678020,0.395767,1.998777,0.352816,-0.158000,0.673418,-0.697946,0.416177,1.976698,0.363972,-0.232115,0.672293,-0.697900,0.416200,1.976700,0.364000,-0.232100,0.672300,,,,,,,0
61,1787660433.3211,1787660433.3356,0.03792,-0.679553,0.408039,1.998777,0.352816,-0.170272,0.673418,-0.691311,0.424401,1.968841,0.348755,-0.222418,0.675532,-0.691300,0.424400,1.968800,0.348800,-0.222400,0.675500,,,,,,,0
62,1787660433.3722,1787660433.3867,0.05113,-0.681087,0.418777,1.991107,0.354350,-0.194816,0.673418,-0.679454,0.436128,1.966553,0.364533,-0.224679,0.671579,-0.679500,0.436100,1.966600,0.364500,-0.224700,0.671600,,,,,,,0
63,1787660433.4387,1787660433.4546,0.06646,-0.684155,0.431049,1.986505,0.355884,-0.220893,0.673418,-0.680792,0.443243,1.947605,0.372820,-0.248686,0.683988,-0.680800,0.443200,1.947600,0.372800,-0.248700,0.684000,,,,,,,0
64,1787660433.4942,1787660433.5096,0.05554,-0.685689,0.440252,1.978835,0.352816,-0.222427,0.673418,-0.672371,0.425826,1.944755,0.378779,-0.246554,0.686581,-0.672400,0.425800,1.944800,0.378800,-0.246600,0.686600,,,,,,,0
65,1787660433.5328,1787660433.5477,0.03855,-0.685689,0.444854,1.978835,0.362019,-0.223961,0.676486,-0.667055,0.439943,1.942448,0.363556,-0.261352,0.683161,-0.667100,0.439900,1.942400,0.363600,-0.261400,0.683200,,,,,,,0
66,1787660433.5898,1787660433.6047,0.0571,-0.684155,0.450990,1.965029,0.368155,-0.236233,0.679553,-0.673169,0.452845,1.944614,0.366664,-0.259312,0.679398,-0.673200,0.452800,1.944600,0.366700,-0.259300,0.679400,,,,,,,0
67,1787660433.6289,1787660433.6426,0.03907,-0.679553,0.452524,1.957359,0.369689,-0.242369,0.679553,-0.671982,0.464410,1.952026,0.346590,-0.223679,0.679353,-0.672000,0.464400,1.952000,0.346600,-0.223700,0.679400,,,,,,,0
68,1787660433.6801,1787660433.6946,0.05113,-0.674952,0.450990,1.954292,0.368155,-0.253107,0.679553,-0.678100,0.473376,1.931878,0.357157,-0.207462,0.682331,-0.678100,0.473400,1.931900,0.357200,-0.207500,0.682300,,,,,,,0
69,1787660433.7468,1787660433.7606,0.0667,-0.673418,0.467864,1.954292,0.362019,-0.253107,0.679553,-0.676370,0.484428,1.934120,0.345424,-0.223069,0.686428,-0.676400,0.484400,1.934100,0.345400,-0.223100,0.686400,,,,,,,1
70,1787660433.7856,1787660433.8006,0.03885,-0.673418,0.477068,1.958893,0.354350,-0.237767,0.679553,-0.679688,0.484644,1.924348,0.367677,-0.212152,0.680198,-0.679700,0.484600,1.924300,0.367700,-0.212200,0.680200,,,,,,,1
71,1787660433.8431,1787660433.8576,0.0575,-0.673418,0.486272,1.948156,0.352816,-0.211689,0.679553,-0.679945,0.497528,1.918563,0.353735,-0.213990,0.680429,-0.679900,0.497500,1.918600,0.353700,-0.214000,0.680400,,,,,,,0
72,1787660433.8983,1787660433.9116,0.0552,-0.673418,0.490874,1.937418,0.354350,-0.211689,0.679553,-0.675256,0.509154,1.903242,0.338796,-0.185644,0.681321,-0.675300,0.509200,1.903200,0.338800,-0.185600,0.681300,,,,,,,1
73,1787660433.9377,1787660433.9526,0.03943,-0.673418,0.493942,1.932816,0.360485,-0.211689,0.679553,-0.673001,0.513638,1.895238,0.347109,-0.187220,0.678941,-0.673000,0.513600,1.895200,0.347100,-0.187200,0.678900,,,,,,,1
74,1787660433.9945,1787660434.0086,0.05673,-0.673418,0.509282,1.931282,0.355884,-0.211689,0.679553,-0.672646,0.521917,1.890130,0.321928,-0.178028,0.684261,-0.672600,0.521900,1.890100,0.321900,-0.178000,0.684300,,,,,,,0
75,1787660434.0506,1787660434.0643,0.05612,-0.673418,0.521553,1.914408,0.343612,-0.194816,0.679553,-0.666782,0.529436,1.872311,0.341138,-0.171563,0.680609,-0.666800,0.529400,1.872300,0.341100,-0.171600,0.680600,,,,,,,0
76,1787660434.0899,1787660434.1046,0.03928,-0.673418,0.524621,1.905204,0.340544,-0.187146,0.679553,-0.675644,0.538728,1.881765,0.339628,-0.188112,0.680998,-0.675600,0.538700,1.881800,0.339600,-0.188100,0.681000,,,,,,,0
77,1787660434.1468,1787660434.1614,0.0569,-0.673418,0.532291,1.902136,0.337476,-0.177942,0.679553,-0.673509,0.554474,1.876963,0.325349,-0.191483,0.677792,-0.673500,0.554500,1.877000,0.325300,-0.191500,0.677800,,,,,,,0
78,1787660434.1855,1787660434.2016,0.03873,-0.673418,0.538427,1.892932,0.334408,-0.174874,0.679553,-0.676977,0.559234,1.877382,0.318133,-0.201415,0.682926,-0.677000,0.559200,1.877400,0.318100,-0.201400,0.682900,,,,,,,0
79,1787660434.2452,1787660434.2585,0.05974,-0.673418,0.550699,1.885262,0.334408,-0.179476,0.679553,-0.677011,0.569019,1.878872,0.308915,-0.201031,0.682075,-0.677000,0.569000,1.878900,0.308900,-0.201000,0.682100,,,,,,,0
80,1787660434.3002,1787660434.3156,0.05498,-0.673418,0.566039,1.886796,0.323670,-0.190214,0.679553,-0.681084,0.571469,1.880731,0.312216,-0.201684,0.685696,-0.681100,0.571500,1.880700,0.312200,-0.201700,0.685700,,,,,,,0
81,1787660434.3397,1787660434.3536,0.03951,-0.673418,0.572175,1.883728,0.314466,-0.193282,0.679553,-0.682352,0.573074,1.882463,0.308539,-0.203482,0.682920,-0.682400,0.573100,1.882500,0.308500,-0.203500,0.682900,,,,,,,0
82,1787660434.3966,1787660434.4116,0.05687,-0.673418,0.581379,1.885262,0.314466,-0.194816,0.679553,-0.683988,0.564725,1.889420,0.303717,-0.198431,0.685252,-0.684000,0.564700,1.889400,0.303700,-0.198400,0.685300,,,,,,,0
83,1787660434.4524,1787660434.4676,0.05578,-0.673418,0.584447,1.885262,0.312932,-0.194816,0.679553,-0.689418,0.580406,1.903743,0.304415,-0.180453,0.684494,-0.689400,0.580400,1.903700,0.304400,-0.180500,0.684500,,,,,,,0
84,1787660434.4915,1787660434.5056,0.03911,-0.674952,0.584447,1.886796,0.309864,-0.197884,0.679553,-0.693811,0.571739,1.903076,0.298721,-0.184219,0.684516,-0.693800,0.571700,1.903100,0.298700,-0.184200,0.684500,,,,,,,0
85,1787660434.5481,1787660434.5624,0.05661,-0.674952,0.584447,1.891398,0.306796,-0.197884,0.679553,-0.692536,0.564575,1.904776,0.309942,-0.190716,0.690903,-0.692500,0.564600,1.904800,0.309900,-0.190700,0.690900,,,,,,,0
86,1787660434.5873,1787660434.6026,0.03919,-0.676486,0.584447,1.899068,0.306796,-0.191748,0.679553,-0.699167,0.574687,1.907300,0.307893,-0.213937,0.683250,-0.699200,0.574700,1.907300,0.307900,-0.213900,0.683200,,,,,,,0
87,1787660434.6474,1787660434.6626,0.06009,-0.681087,0.587515,1.906738,0.302194,-0.184078,0.682621,-0.697687,0.570588,1.904520,0.306215,-0.185777,0.687064,-0.697700,0.570600,1.904500,0.306200,-0.185800,0.687100,,,,,,,0
88,1787660434.7139,1787660434.7274,0.06651,-0.687223,0.587515,1.908272,0.302194,-0.193282,0.685689,-0.692879,0.575811,1.898487,0.306163,-0.182658,0.689664,-0.692900,0.575800,1.898500,0.306200,-0.182700,0.689700,,,,,,,1
89,1787660434.7529,1787660434.7676,0.03901,-0.688757,0.587515,1.908272,0.302194,-0.202485,0.685689,-0.698908,0.581631,1.898150,0.302968,-0.171644,0.692793,-0.698900,0.581600,1.898200,0.303000,-0.171600,0.692800,,,,,,,1
90,1787660434.8104,1787660434.8257,0.05749,-0.690291,0.587515,1.909806,0.302194,-0.204019,0.685689,-0.700413,0.583270,1.906680,0.309587,-0.164930,0.692078,-0.700400,0.583300,1.906700,0.309600,-0.164900,0.692100,,,,,,,0
91,1787660434.8769,1787660434.8906,0.06651,-0.690291,0.590583,1.908272,0.302194,-0.177942,0.687223,-0.709727,0.593949,1.902005,0.298110,-0.198180,0.692130,-0.709700,0.593900,1.902000,0.298100,-0.198200,0.692100,,,,,,,1
92,1787660434.9164,1787660434.9295,0.03949,-0.690291,0.592117,1.908272,0.302194,-0.171806,0.687223,-0.713816,0.598381,1.899869,0.300030,-0.222916,0.687367,-0.713800,0.598400,1.899900,0.300000,-0.222900,0.687400,,,,,,,1
93,1787660434.9734,1787660434.9884,0.05701,-0.693359,0.593651,1.909806,0.302194,-0.167204,0.687223,-0.711933,0.607566,1.889172,0.303131,-0.216120,0.692501,-0.711900,0.607600,1.889200,0.303100,-0.216100,0.692500,,,,,,,0
94,1787660435.0398,1787660435.0547,0.0664,-0.701029,0.607456,1.908272,0.299126,-0.185612,0.687223,-0.714569,0.620288,1.880125,0.304364,-0.195019,0.691744,-0.714600,0.620300,1.880100,0.304400,-0.195000,0.691700,,,,,,,0
95,1787660435.0792,1787660435.0924,0.03938,-0.702563,0.612058,1.908272,0.300660,-0.204019,0.687223,-0.713046,0.622828,1.888425,0.294435,-0.190795,0.691542,-0.713000,0.622800,1.888400,0.294400,-0.190800,0.691500,,,,,,,0
96,1787660435.1363,1787660435.1517,0.05715,-0.704097,0.619728,1.902136,0.300660,-0.214757,0.687223,-0.707301,0.622183,1.887207,0.292832,-0.203603,0.686232,-0.707300,0.622200,1.887200,0.292800,-0.203600,0.686200,,,,,,,0
97,1787660435.1914,1787660435.2057,0.05509,-0.704097,0.630466,1.892932,0.297592,-0.202485,0.687223,-0.703642,0.628770,1.884825,0.288436,-0.204441,0.662154,-0.703600,0.628800,1.884800,0.288400,-0.204400,0.662200,,,,,,,0
98,1787660435.2304,1787660435.2457,0.03898,-0.705631,0.633534,1.892932,0.296058,-0.193282,0.693359,-0.704577,0.634339,1.882242,0.279293,-0.208759,0.649664,-0.704600,0.634300,1.882200,0.279300,-0.208800,0.649700,,,,,,,0
99,1787660435.2874,1787660435.3027,0.05701,-0.705631,0.633534,1.894466,0.297592,-0.193282,0.679553,-0.698804,0.633059,1.884422,0.276686,-0.209121,0.634141,-0.698800,0.633100,1.884400,0.276700,-0.209100,0.634100,,,,,,,0
100,1787660435.3263,1787660435.3407,0.03886,-0.705631,0.636602,1.892932,0.288388,-0.199418,0.658078,-0.700969,0.640265,1.887686,0.278537,-0.220183,0.644078,-0.701000,0.640300,1.887700,0.278500,-0.220200,0.644100,,,,,,,0
101,1787660435.3854,1787660435.3994,0.05913,-0.705631,0.644272,1.892932,0.280718,-0.202485,0.638136,-0.699460,0.633311,1.886700,0.273281,-0.219433,0.655809,-0.699500,0.633300,1.886700,0.273300,-0.219400,0.655800,,,,,,,0
102,1787660435.4518,1787660435.4664,0.06641,-0.705631,0.647340,1.892932,0.279185,-0.210155,0.641204,-0.700703,0.640507,1.889511,0.270321,-0.218487,0.641044,-0.700700,0.640500,1.889500,0.270300,-0.218500,0.641000,,,,,,,0
103,1787660435.4911,1787660435.5057,0.03925,-0.704097,0.648874,1.892932,0.279185,-0.214757,0.645806,-0.702801,0.640531,1.887653,0.270657,-0.224682,0.613478,-0.702800,0.640500,1.887700,0.270700,-0.224700,0.613500,,,,,,,0
104,1787660435.5483,1787660435.5617,0.05725,-0.702563,0.648874,1.892932,0.274583,-0.214757,0.650408,-0.704718,0.641594,1.892629,0.271098,-0.226347,0.596315,-0.704700,0.641600,1.892600,0.271100,-0.226300,0.596300,,,,,,,0
