step,t_obs,t_cmd,dt,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper,cmd_shoulder_pan,cmd_shoulder_lift,cmd_elbow_flex,cmd_wrist_flex,cmd_wrist_roll,cmd_gripper,sent_shoulder_pan,sent_shoulder_lift,sent_elbow_flex,sent_wrist_flex,sent_wrist_roll,sent_gripper,velraw_shoulder_pan,velraw_shoulder_lift,velraw_elbow_flex,velraw_wrist_flex,velraw_wrist_roll,velraw_gripper,chunk_start
17,1787057132.4585,1787057132.4634,0.03341,17.0549,-67.0330,63.3846,99.4286,-64.3077,1.4550,31.3088,-30.7087,1.0867,107.0771,-37.3328,0.6584,27.4066,-56.5934,53.0330,107.0771,-53.8681,0.6584,900,900,-800,700,950,0,0
18,1787057132.4919,1787057132.4968,0.03338,19.8681,-64.2198,61.0110,101.6264,-61.5824,1.4550,34.9198,-27.0129,-3.3357,108.4839,-31.2921,0.5136,30.2198,-53.8681,50.6593,108.4839,-51.1429,0.5136,1000,900,-800,850,950,0,0
19,1787057132.5253,1787057132.5298,0.03338,22.5934,-61.5824,58.7253,103.6484,-58.8571,1.4550,39.0910,-21.5951,-6.6841,109.3164,-25.3210,0.6337,32.8571,-51.2308,48.3736,109.3164,-48.5055,0.6337,950,900,-750,600,950,0,0
20,1787057132.5587,1787057132.5632,0.0334,25.3187,-58.7692,56.3516,105.0549,-56.1319,1.4550,43.1459,-19.1121,-9.4050,109.9662,-18.9544,0.5398,35.5824,-48.4176,46.0000,109.9662,-45.6923,0.5398,900,950,-800,500,950,0,0
21,1787057132.592,1787057132.5968,0.03337,27.8681,-55.9560,53.9780,105.9341,-53.3187,1.4550,45.9055,-15.6151,-10.8200,108.7591,-12.9234,0.4203,38.3077,-45.6044,43.6264,108.7591,-42.9670,0.4203,850,950,-800,350,950,0,0
22,1787057132.6255,1787057132.6303,0.03343,30.6813,-53.3187,51.6044,106.1099,-50.5934,1.4550,49.6778,-13.7098,-12.0345,108.2710,-8.4771,0.5712,41.1209,-42.8791,41.2527,108.2710,-40.2418,0.5712,950,900,-800,50,950,0,0
23,1787057132.6588,1787057132.6636,0.03337,33.4945,-50.5934,49.1429,106.1099,-47.7802,1.4550,53.3473,-11.1467,-12.0183,107.3401,-3.9241,0.8212,43.8462,-40.1538,38.8791,107.3401,-37.4286,0.8212,950,950,-800,0,950,0,0
24,1787057132.6922,1787057132.6968,0.03339,36.1319,-47.6923,46.7692,106.1099,-45.1429,1.4550,56.0156,-9.0726,-11.9740,106.0828,-0.6386,0.7911,46.5714,-37.2527,36.4176,106.0828,-34.7033,0.7911,900,950,-850,0,900,0,0
25,1787057132.7256,1787057132.7304,0.03338,38.9451,-44.7033,44.3956,106.1099,-42.3297,1.4550,58.8258,-8.4515,-10.8897,104.9847,2.2899,0.8673,49.2967,-34.2637,34.2198,104.9847,-31.9780,0.8673,950,1000,-800,0,950,0,0
26,1787057132.759,1787057132.7638,0.0334,41.7582,-41.8901,42.1099,105.8462,-39.6923,1.4550,62.0582,-6.5757,-11.3274,103.7158,3.7198,0.8403,52.1099,-31.5385,31.7582,103.7158,-29.2527,0.8403,950,900,-800,-50,950,0,0
27,1787057132.7924,1787057132.7976,0.0334,44.3956,-38.9890,39.6484,105.3187,-36.8791,1.4550,64.0018,-5.2740,-8.2526,102.1489,4.9561,0.7952,54.8352,-28.5495,29.2967,102.1489,-26.4396,0.7952,900,950,-800,-150,950,0,0
28,1787057132.8258,1787057132.8308,0.03336,47.1209,-36.0879,37.3626,104.7033,-34.0659,1.4550,65.6837,-4.8406,-7.5595,100.0218,4.8998,1.0279,57.5604,-25.6484,27.0110,100.0218,-23.7143,1.0279,900,1000,-750,-250,950,0,0
29,1787057132.8592,1787057132.8638,0.0334,50.0220,-33.1868,34.9890,103.5604,-31.3407,1.4550,67.7531,-4.5085,-6.6007,97.9843,5.5489,1.0243,60.2857,-22.7473,24.5495,97.9843,-20.9011,1.0243,950,1000,-850,-350,900,0,0
30,1787057132.8925,1787057132.8974,0.03337,52.6593,-30.2857,32.5275,102.2418,-28.5275,1.4550,68.6530,-3.7533,-4.3190,94.2022,5.6888,1.2691,63.0110,-19.8462,22.1758,94.2022,-18.1758,1.2691,900,950,-850,-450,950,0,0
31,1787057132.926,1787057132.9308,0.03343,55.2967,-27.2967,30.2418,100.5714,-25.8022,1.4550,70.4750,-3.0146,-2.8107,92.1981,6.3541,0.9704,65.7363,-16.8571,19.8901,92.1981,-15.3626,0.9704,900,1000,-800,-550,950,0,0
32,1787057132.9593,1787057132.9641,0.03338,58.1099,-24.2198,27.7802,98.1099,-22.9890,1.4550,71.3837,-2.5488,-2.3562,89.9262,5.9332,1.1622,68.5495,-13.7802,17.5165,89.9262,-12.6374,1.1622,950,1000,-800,-850,950,0,0
33,1787057132.9927,1787057132.9976,0.03337,60.8352,-21.1429,25.4066,95.8242,-20.2637,1.4550,72.3612,-1.8908,-0.1775,87.0583,6.2256,1.1477,71.2747,-10.7033,15.0549,87.0583,-9.8242,1.1477,900,1050,-800,-850,950,0,0
34,1787057133.0261,1787057133.0307,0.03338,63.5604,-18.0659,22.9451,93.5385,-17.5385,1.4550,73.3958,-1.4774,0.7044,85.0419,6.3138,1.0657,73.3958,-7.7143,12.6813,85.0419,-7.1868,1.0657,900,1050,-800,-800,950,0,0
35,1787057133.0595,1787057133.0641,0.03337,66.3736,-14.9890,20.6593,91.1648,-14.8132,1.4550,73.3542,-0.9109,0.7604,81.9970,7.1186,1.2444,73.3542,-4.5495,10.3077,81.9970,-4.3736,1.2444,950,1050,-800,-800,950,0,0
36,1787057133.0929,1787057133.0976,0.03343,69.0110,-11.9121,18.1978,88.6154,-11.9121,1.4550,73.8244,-0.6722,1.0892,80.5214,8.0347,1.3313,73.8244,-1.3846,7.8462,80.5214,-1.5604,1.3313,900,1050,-850,-900,1000,0,0
37,1787057133.1263,1787057133.131,0.03338,70.9451,-8.8352,15.7363,86.2418,-9.2747,1.4550,73.3429,-0.3048,1.5132,78.9004,8.7683,1.3106,73.3429,-0.3048,5.4725,78.9004,1.1648,1.3106,800,1050,-800,-850,950,0,0
38,1787057133.1596,1787057133.1644,0.03337,72.0000,-5.7582,13.4505,83.9560,-6.4615,1.4550,73.5119,-0.2019,2.9241,78.0114,8.7746,1.3455,73.5119,-0.2019,3.0110,78.0114,3.8901,1.3455,400,1050,-850,-750,950,0,0
39,1787057133.193,1787057133.1976,0.03338,72.3516,-2.9451,10.9890,81.8462,-3.6484,1.4550,73.2290,0.1323,4.5215,75.3107,9.0382,1.3881,73.2290,0.1323,4.5215,75.3107,6.7033,1.3881,100,1000,-850,-700,950,0,0
40,1787057133.2265,1787057133.2309,0.03345,72.3516,-1.2747,8.8791,80.2637,-0.8352,1.4550,72.8123,0.0454,6.5318,75.3862,10.2120,1.4448,72.8123,0.0454,6.5318,75.3862,9.4286,1.4448,0,650,-750,-550,950,0,0
41,1787057133.2598,1787057133.2641,0.03335,72.3516,-0.3956,7.4725,79.0330,1.8022,1.4550,72.3065,-0.1178,7.3312,73.4507,9.3458,1.3677,72.3065,-0.1178,7.3312,73.4507,9.3458,1.3677,0,300,-400,-500,950,0,0
42,1787057133.2932,1787057133.2974,0.03338,72.5275,-0.3077,7.4725,77.2747,4.5275,1.4550,71.7590,-0.4405,9.5745,72.8504,8.8605,1.4480,71.7590,-0.4405,9.5745,72.8504,8.8605,1.4480,50,0,-100,-600,950,0,0
43,1787057133.3266,1787057133.332,0.03342,72.5275,-0.2198,8.1758,76.3077,6.3736,1.4550,71.4213,-0.0503,10.2205,72.1800,9.0344,1.3827,71.4213,-0.0503,10.2205,72.1800,9.0344,1.3827,0,0,250,-300,800,0,0
44,1787057133.3599,1787057133.3646,0.03333,72.4396,-0.0440,9.1429,74.7253,6.9890,1.4550,70.8830,-0.4975,11.8951,71.6482,9.7436,1.5577,70.8830,-0.4975,11.8951,71.6482,9.7436,1.5577,0,50,350,-550,200,0,0
45,1787057133.3933,1787057133.3977,0.03341,72.1758,0.1319,10.1099,73.9341,7.6923,1.4550,71.0685,-0.0519,12.5575,70.8001,9.3860,1.2462,71.0685,-0.0519,12.5575,70.8001,9.3860,1.2462,-100,50,350,-450,200,0,0
46,1787057133.4267,1787057133.4312,0.03337,71.6484,0.1319,11.0769,73.0549,8.3956,1.4550,69.8228,-0.3624,13.6913,70.2864,10.1235,1.5847,69.8228,-0.3624,13.6913,70.2864,10.1235,1.5847,-200,0,300,-300,250,0,0
47,1787057133.4601,1787057133.4646,0.03338,71.2967,0.3077,12.1319,72.1758,8.6593,1.4550,69.8514,-0.5410,14.5121,69.9281,9.4876,1.3963,69.8514,-0.5410,14.5121,69.9281,9.4876,1.3963,-150,100,350,-200,50,0,0
48,1787057133.4935,1787057133.498,0.03345,70.9451,0.3077,13.0989,71.4725,9.0989,1.4550,69.6752,-1.2029,15.3695,69.4939,9.8229,1.4789,69.6752,-1.2029,15.3695,69.4939,9.8229,1.4789,-200,0,300,-200,200,0,0
49,1787057133.5269,1787057133.5316,0.03335,70.7692,0.3077,14.1538,70.9451,9.0989,1.4550,69.1598,-1.5489,16.7878,68.5906,9.4550,1.6408,69.1598,-1.5489,16.7878,68.5906,9.4550,1.6408,-50,0,350,-200,0,0,0
50,1787057133.5603,1787057133.7868,0.0334,70.4176,0.3077,15.0330,70.3297,9.2747,1.4550,69.2167,0.4051,16.9393,69.6750,-3.9776,2.5420,69.2167,0.4051,16.9393,69.6750,-0.7253,2.5420,-100,0,300,-200,50,0,1
51,1787057133.7879,1787057133.7935,0.22764,69.7143,0.3956,16.7912,69.0110,9.2747,1.4550,68.2717,0.3839,17.7475,69.2778,-2.9017,2.1538,68.2717,0.3839,17.7475,69.2778,-0.7253,2.1538,0,0,0,0,0,0,1
52,1787057133.8212,1787057133.8263,0.03325,69.6264,0.3077,16.7912,69.0110,9.2747,1.4550,68.8757,1.2682,17.2475,69.7319,-2.8008,2.1130,68.8757,1.2682,17.2475,69.7319,-0.7253,2.1130,-50,0,0,0,0,0,0
53,1787057133.8546,1787057133.8598,0.03345,69.4505,0.5714,17.1429,68.9231,8.5714,1.7196,68.7761,0.2166,16.4709,69.5853,-2.3172,2.2138,68.7761,0.2166,16.4709,69.5853,-1.6923,2.2138,-50,50,150,-50,-200,150,0
54,1787057133.888,1787057133.8929,0.03338,69.0110,1.3626,17.3187,69.3626,6.2857,1.7857,68.9898,0.5636,16.8941,68.7750,-1.3422,2.1444,68.9898,0.5636,16.8941,68.7750,-1.3422,2.1444,-100,250,50,200,-850,50,0
55,1787057133.9213,1787057133.9257,0.03333,68.8352,1.6264,17.4066,69.3626,3.2088,1.7857,69.3702,0.3751,17.8412,69.4663,-1.6194,2.2191,69.3702,0.3751,17.8412,69.4663,-1.6194,2.2191,-50,150,50,0,-1100,0,0
56,1787057133.9548,1787057133.9596,0.03344,68.7473,1.4505,17.4066,69.2747,1.0110,1.8519,69.7964,0.8871,17.5966,70.0111,-0.7067,2.5798,69.7964,0.8871,17.5966,70.0111,-0.7067,2.5798,-50,-50,0,-50,-700,50,0
57,1787057133.9882,1787057133.9931,0.0334,68.9231,1.2747,17.3187,69.0989,0.3077,1.9180,70.3503,0.5072,17.4258,70.2466,-0.7741,2.7504,70.3503,0.5072,17.4258,70.2466,-0.7741,2.7504,100,-50,-50,-100,-200,0,0
58,1787057134.0215,1787057134.0262,0.03336,69.1868,1.3626,17.6703,69.6264,0.0440,2.1825,69.7891,-0.3986,17.6670,71.1902,1.6725,3.4339,69.7891,-0.3986,17.6670,71.1902,1.6725,3.4339,50,0,100,150,-100,100,0
59,1787057134.0549,1787057134.0593,0.03339,69.5385,1.5385,17.7582,69.9780,0.0440,2.3810,70.8385,0.0325,18.7866,70.8099,1.0733,4.0972,70.8385,0.0325,18.7866,70.8099,1.0733,4.0972,100,100,50,100,0,100,0
60,1787057134.0883,1787057134.0928,0.03342,69.8901,1.4505,17.8462,70.1538,0.1319,2.7778,70.9823,0.6977,17.9062,71.1134,3.1515,5.5999,70.9823,0.6977,17.9062,71.1134,3.1515,5.5999,150,0,50,50,50,250,0
61,1787057134.1217,1787057134.1259,0.03334,70.1538,1.2747,18.1099,70.1538,0.9231,3.2407,71.4008,0.1056,18.5520,71.6996,4.5008,7.9982,71.4008,0.1056,18.5520,71.6996,4.5008,7.9982,100,-50,50,0,300,250,0
62,1787057134.1551,1787057134.1594,0.03344,70.1538,1.4505,18.3736,70.7692,1.7143,3.9021,71.2516,1.0446,17.6753,71.4973,6.7740,10.9665,71.2516,1.0446,17.6753,71.4973,6.7740,10.9665,0,0,50,250,250,250,0
63,1787057134.1885,1787057134.1933,0.03339,70.5055,1.5385,18.5495,71.0330,2.8571,5.4233,71.2027,-0.1472,17.1989,72.2772,6.9125,14.3021,71.2027,-0.1472,17.1989,72.2772,6.9125,14.3021,100,50,50,100,400,750,0
64,1787057134.2219,1787057134.2266,0.03337,70.9451,1.5385,18.7253,71.2088,4.0000,7.3413,71.4836,0.2440,16.8848,71.7256,7.9041,17.6350,71.4836,0.2440,16.8848,71.7256,7.9041,17.6058,200,0,100,50,350,750,0
65,1787057134.2552,1787057134.26,0.03337,71.0330,1.5385,18.5495,71.2088,5.2308,9.6561,71.6018,0.3144,16.0993,72.2904,8.8076,20.6280,71.6018,0.3144,16.0993,72.2904,8.8076,20.1190,50,0,-50,0,450,1000,0
66,1787057134.2887,1787057134.2936,0.03342,71.0330,1.5385,18.5495,71.5604,6.1978,12.2354,72.0513,0.9616,16.3768,72.7174,9.1781,22.8458,72.0513,0.9616,16.3768,72.7174,9.1781,22.6323,0,0,0,50,350,1150,0
67,1787057134.322,1787057134.3264,0.03334,70.9451,1.5385,18.4615,71.9121,7.1648,15.0132,72.1427,1.2079,16.7807,72.6586,9.4891,24.0213,72.1427,1.2079,16.7807,72.6586,9.4891,24.0213,-50,0,0,150,350,1250,0
68,1787057134.3554,1787057134.3596,0.03343,71.1209,1.5385,18.3736,72.0000,7.8681,17.5926,71.5756,0.0772,16.8329,72.8446,8.4273,23.8980,71.5756,0.0772,16.8329,72.8446,8.4273,23.8980,50,0,-50,50,300,1200,0
69,1787057134.3888,1787057134.3934,0.0334,71.5604,1.5385,18.3736,72.0879,8.3077,20.0397,71.7194,0.1520,17.7828,72.8079,9.9850,24.0768,71.7194,0.1520,17.7828,72.8079,9.9850,24.0768,150,0,0,50,150,1050,0
70,1787057134.4222,1787057134.4265,0.03336,71.7363,1.6264,18.3736,72.4396,8.2198,21.4286,71.8874,-0.2207,18.1015,71.8391,8.5387,23.1386,71.8874,-0.2207,18.1015,71.8391,8.5387,23.1386,50,50,0,100,0,800,0
71,1787057134.4556,1787057134.4607,0.03342,71.7363,1.6264,18.3736,72.5275,8.5714,22.2222,71.8168,0.2525,18.8337,71.5425,9.3115,22.3747,71.8168,0.2525,18.8337,71.5425,9.3115,22.3747,0,0,0,0,50,350,0
72,1787057134.489,1787057134.4938,0.03337,71.3846,1.6264,18.4615,72.1758,9.0989,22.3545,71.7489,0.0649,19.0897,71.1201,8.9437,22.2337,71.7489,0.0649,19.0897,71.1201,8.9437,22.2337,-150,0,50,-100,200,0,0
73,1787057134.5225,1787057134.5272,0.03346,71.2967,1.6264,18.8132,71.7363,9.0989,22.2222,71.2231,0.5452,18.8528,71.5256,9.9248,22.0710,71.2231,0.5452,18.8528,71.5256,9.9248,22.0710,0,0,100,-150,0,-50,0
74,1787057134.5558,1787057134.5601,0.03334,71.3846,1.6264,19.1648,71.5604,9.0989,22.2222,71.4148,-0.9894,20.2609,70.9914,8.6631,22.9492,71.4148,-0.9894,20.2609,70.9914,8.6631,22.9492,50,0,150,-100,0,0,0
75,1787057134.5892,1787057134.5935,0.03338,71.5604,1.6264,19.2527,71.6484,9.2747,22.1561,71.3008,0.1367,20.5226,71.7045,9.8159,23.4137,71.3008,0.1367,20.5226,71.7045,9.8159,23.4137,50,0,50,0,100,-50,0
76,1787057134.6226,1787057134.627,0.03342,71.6484,1.5385,19.7802,71.1209,9.0989,22.4868,71.1191,-0.9062,21.5091,71.2157,9.1359,24.0024,71.1191,-0.9062,21.5091,71.2157,9.1359,24.0024,50,-50,150,-150,-150,0,0
77,1787057134.6559,1787057134.6603,0.03335,71.6484,1.5385,20.3956,71.3846,8.9231,22.8836,71.1488,0.4068,21.0683,70.8795,9.8613,24.8260,71.1488,0.4068,21.0683,70.8795,9.8613,24.8260,0,0,200,50,-100,150,0
78,1787057134.6894,1787057134.6937,0.03342,71.5604,1.5385,21.0110,71.5604,9.0110,23.2804,70.6321,-0.2080,22.7894,70.4560,7.8849,24.9272,70.6321,-0.2080,22.7894,70.4560,7.8849,24.9272,-50,0,250,0,0,200,0
79,1787057134.7227,1787057134.727,0.03337,71.3846,1.5385,21.2747,71.2088,9.0989,23.8095,71.1427,0.5759,22.4805,70.5484,8.6712,25.3293,71.1427,0.5759,22.4805,70.5484,8.6712,25.3293,-50,0,150,-100,50,250,0
80,1787057134.7561,1787057134.7605,0.03337,71.2967,1.5385,21.7143,70.6813,8.8352,24.4048,70.6221,0.2557,24.6400,69.7668,8.8449,25.5000,70.6221,0.2557,24.6400,69.7668,8.8449,25.5000,-50,0,150,-300,0,250,0
81,1787057134.7895,1787057134.7941,0.03341,71.1209,1.5385,22.5055,70.8571,8.4835,24.6032,71.0820,0.2130,24.1505,68.4484,6.9705,25.6703,71.0820,0.2130,24.1505,68.4484,6.9705,25.6703,-50,0,250,100,-100,100,0
82,1787057134.8229,1787057134.8274,0.03338,71.0330,1.6264,22.8571,70.4176,8.6593,24.9339,71.0094,0.4559,24.7640,67.7016,7.8552,25.4651,71.0094,0.4559,24.7640,67.7016,7.8552,25.4651,-50,50,50,0,50,150,0
83,1787057134.8563,1787057134.8606,0.03337,71.0330,1.5385,23.8242,69.4505,8.2198,25.2646,70.9265,-0.1378,26.8035,67.8956,7.8064,25.3850,70.9265,-0.1378,26.8035,67.8956,7.8064,25.3850,0,0,350,-400,-100,250,0
84,1787057134.8897,1787057134.894,0.0334,71.0330,1.5385,24.4396,68.9231,7.6923,25.0661,70.8876,0.3682,26.1529,67.7315,7.3306,25.4227,70.8876,0.3682,26.1529,67.7315,7.3306,25.4227,0,-50,200,-200,-200,-150,0
85,1787057134.9231,1787057134.9274,0.0334,71.0330,1.5385,25.3187,68.3077,7.7802,25.1984,70.6797,-0.5571,25.3418,67.3921,6.4117,25.1571,70.6797,-0.5571,25.3418,67.3921,6.4117,25.1571,0,0,250,-300,50,100,0
86,1787057134.9565,1787057134.9607,0.03338,70.9451,1.5385,26.2857,68.3956,7.6923,25.3307,70.6621,-0.3307,26.8077,66.7639,6.5798,25.1155,70.6621,-0.3307,26.8077,66.7639,6.5798,25.1155,0,0,350,50,-50,0,0
87,1787057134.9898,1787057134.9941,0.03338,70.9451,1.6264,26.2857,67.8681,6.9890,25.1984,70.7032,-0.4562,27.8343,66.5042,5.7446,24.8913,70.7032,-0.4562,27.8343,66.5042,5.7446,24.8913,-50,0,0,-200,-250,-50,0
88,1787057135.0232,1787057135.0276,0.03341,70.9451,1.5385,26.2857,67.2527,6.9011,25.3307,70.3772,-0.3742,27.4914,65.5958,5.3749,25.0376,70.3772,-0.3742,27.4914,65.5958,5.3749,25.0376,0,0,0,-100,0,0,0
89,1787057135.0566,1787057135.0611,0.03334,71.0330,1.4505,27.0769,66.9011,6.4615,25.1984,70.7261,1.0724,28.2171,64.5281,5.9402,24.9999,70.7261,1.0724,28.2171,64.5281,5.9402,24.9999,50,-50,250,-100,-100,-50,0
90,1787057135.09,1787057135.0945,0.03342,70.9451,1.6264,27.5165,66.6374,6.1099,25.0661,70.5658,-0.0563,29.5615,64.1809,5.1984,24.6559,70.5658,-0.0563,29.5615,64.1809,5.1984,24.6559,-50,100,150,0,-150,-50,0
91,1787057135.1234,1787057135.1288,0.03344,70.9451,1.7143,28.0440,65.4945,6.0220,25.0661,70.3842,0.0790,29.8203,62.6269,5.0949,24.7319,70.3842,0.0790,29.8203,62.6269,5.0949,24.7319,0,50,100,-450,0,0,0
92,1787057135.1567,1787057135.161,0.03328,70.9451,1.7143,28.6593,64.7912,5.6703,25.0661,70.6070,-0.1039,30.1595,62.5286,5.0461,24.4371,70.6070,-0.1039,30.1595,62.5286,5.0461,24.4371,0,0,200,-250,-150,0,0
93,1787057135.1902,1787057135.195,0.03343,70.8571,1.6264,29.4505,64.2637,5.5824,24.9339,70.1140,-0.0726,31.9272,61.0182,4.5291,24.2291,70.1140,-0.0726,31.9272,61.0182,4.5291,24.2291,-50,0,300,-100,-50,-50,0
94,1787057135.2236,1787057135.2279,0.03344,70.7692,1.5385,29.8022,63.6484,5.3187,24.6693,70.2480,0.5110,31.3560,61.0779,4.3869,23.7197,70.2480,0.5110,31.3560,61.0779,4.3869,23.7197,-50,0,100,-250,-50,-100,0
95,1787057135.2569,1787057135.2613,0.03333,70.6813,1.4505,30.5055,62.8571,5.0549,24.5370,70.5912,0.7330,30.5639,60.1573,4.5675,23.3924,70.5912,0.7330,30.5639,60.1573,4.5675,23.3924,-50,-50,200,-250,-100,-100,0
96,1787057135.2904,1787057135.2946,0.03344,70.6813,1.3626,31.0330,62.2418,4.7912,24.0741,70.3669,-0.6061,32.1130,59.6115,4.3335,22.3650,70.3669,-0.6061,32.1130,59.6115,4.3335,22.3650,0,0,150,-200,-50,-200,0
97,1787057135.3237,1787057135.3278,0.03331,70.6813,1.3626,31.0330,61.6264,4.7912,23.6772,70.4026,0.5351,32.8279,58.8588,3.4508,21.2916,70.4026,0.5351,32.8279,58.8588,3.4508,21.2916,0,0,0,-250,0,-250,0
98,1787057135.3571,1787057135.3613,0.03342,70.6813,0.9231,31.3846,60.9231,4.7033,23.2143,70.0807,0.5819,32.8386,58.7889,3.2797,19.9268,70.0807,0.5819,32.8386,58.7889,3.2797,19.9268,0,-100,50,-250,0,-100,0
99,1787057135.3905,1787057135.3946,0.03338,70.7692,0.6593,32.0879,60.2198,4.1758,22.2884,69.9962,0.9106,33.1200,58.6356,2.0432,17.8087,69.9962,0.9106,33.1200,58.6356,2.0432,17.8087,0,-50,250,-250,-150,-400,0
100,1787057135.4238,1787057135.6458,0.03337,70.6813,0.6593,32.2637,59.8681,3.9121,21.2963,65.0676,3.4060,26.6613,60.3385,-0.4659,16.9202,65.0676,3.4060,26.6613,60.3385,-0.4659,16.9202,0,0,100,-100,-50,-500,1
101,1787057135.647,1787057135.6518,0.22313,70.5055,0.4835,32.7033,59.3407,2.3297,18.0556,66.8315,3.7384,29.7204,61.2204,0.6892,11.0652,66.8315,3.7384,29.7204,61.2204,0.6892,11.0652,0,0,0,0,0,0,1
