step,t_obs,t_cmd,dt,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper,cmd_shoulder_pan,cmd_shoulder_lift,cmd_elbow_flex,cmd_wrist_flex,cmd_wrist_roll,cmd_gripper,sent_shoulder_pan,sent_shoulder_lift,sent_elbow_flex,sent_wrist_flex,sent_wrist_roll,sent_gripper,velraw_shoulder_pan,velraw_shoulder_lift,velraw_elbow_flex,velraw_wrist_flex,velraw_wrist_roll,velraw_gripper,chunk_start
10,1787057345.8571,1787057345.8618,0.0334,1.0549,-98.3297,91.6923,75.5165,-91.7363,1.4550,3.1667,-93.8485,79.4225,77.4450,-92.1777,0.6305,3.1667,-93.8485,79.4225,77.4450,-92.1777,0.6305,50,150,-250,-150,-300,0,0
11,1787057345.8905,1787057345.8951,0.03336,1.1429,-97.4505,89.9341,75.6923,-92.0000,1.4550,4.6139,-90.6230,75.0277,80.3937,-90.8380,0.8556,4.6139,-90.6230,75.0277,80.3937,-90.8380,0.8556,-50,300,-600,50,-100,0,0
12,1787057345.9239,1787057345.9285,0.03339,2.2857,-96.7473,87.4725,76.5714,-91.9121,1.4550,6.3993,-86.2941,69.9519,81.8406,-89.5272,1.0493,6.3993,-86.2941,69.9519,81.8406,-89.5272,1.0493,400,250,-800,250,50,0,0
13,1787057345.9572,1787057345.9618,0.03336,3.2527,-95.4286,84.2198,77.8022,-91.8242,1.4550,8.7697,-83.5246,64.9257,83.7242,-87.4661,0.8488,8.7697,-83.5246,64.9257,83.7242,-87.4661,0.8488,250,400,-1000,450,-50,0,0
14,1787057345.9906,1787057345.9952,0.03336,4.1319,-92.7033,80.4396,79.5604,-90.6813,1.4550,10.9370,-79.5853,59.7177,85.2171,-86.4112,0.9006,10.9370,-79.5853,59.7177,85.2171,-86.4112,0.9006,200,950,-1250,550,350,0,0
15,1787057346.024,1787057346.0288,0.0334,5.9780,-89.4505,76.3077,81.3187,-89.5385,1.4550,14.5040,-74.2372,55.3546,88.1691,-83.1852,0.8295,14.5040,-74.2372,55.3546,88.1691,-83.1852,0.8295,600,1050,-1350,600,400,0,0
16,1787057346.0573,1787057346.062,0.03335,8.1758,-86.1099,71.9121,82.8132,-88.3956,1.4550,16.7602,-68.3342,49.5197,89.0739,-80.4414,0.7918,16.7602,-68.3342,49.5197,89.0739,-80.4414,0.7918,750,1150,-1500,500,350,0,0
17,1787057346.0907,1787057346.0954,0.03336,9.7582,-82.8571,67.2527,84.6593,-87.0769,1.4550,19.1241,-63.5050,43.9803,90.4027,-77.0991,0.9599,19.1241,-63.5050,43.9803,90.4027,-77.0991,0.9599,550,1150,-1600,600,400,0,0
18,1787057346.124,1787057346.1287,0.03333,12.4835,-78.7253,62.5055,86.5934,-84.7912,1.4550,22.3498,-58.1086,38.5175,92.2084,-70.9253,1.0310,22.3498,-58.1086,38.5175,92.2084,-70.9253,1.0310,900,1450,-1600,650,850,0,0
19,1787057346.1575,1787057346.1618,0.03348,15.1209,-74.0659,57.3187,88.0879,-82.3297,1.4550,24.5128,-53.0643,33.3117,93.7960,-68.6368,0.7789,24.5128,-53.0643,33.3117,93.7960,-68.6368,0.7789,850,1550,-1800,500,900,0,0
20,1787057346.1908,1787057346.1951,0.03334,17.6703,-69.1429,52.1319,89.6703,-79.0769,1.4550,27.1299,-48.0587,28.6403,95.8514,-64.0046,0.8369,27.1299,-48.0587,28.6403,95.8514,-64.0046,0.8369,900,1650,-1700,550,1050,0,0
21,1787057346.2243,1787057346.2287,0.03343,19.9560,-64.2198,46.9451,91.3407,-75.3846,1.4550,29.4468,-42.7177,23.4050,96.1198,-59.1988,0.7959,29.4468,-42.7177,23.4050,96.1198,-59.1988,0.7959,750,1600,-1850,550,1250,0,0
22,1787057346.2576,1787057346.2624,0.03337,22.5934,-59.3846,41.5824,93.0110,-71.7802,1.4550,32.5541,-38.3243,18.4104,97.3871,-55.2981,0.9264,32.5541,-38.3243,18.4104,97.3871,-55.2981,0.9264,950,1700,-1800,550,1150,0,0
23,1787057346.2909,1787057346.2955,0.0333,25.0549,-54.1978,36.3956,94.2418,-67.7363,1.4550,34.4833,-34.1544,16.2044,99.3658,-52.5396,0.9752,34.4833,-34.1544,16.2044,99.3658,-52.5396,0.9752,850,1750,-1750,450,1350,0,0
24,1787057346.3243,1787057346.3291,0.03341,27.6044,-49.0989,31.2967,95.3846,-63.6044,1.4550,37.4040,-30.1729,12.3208,101.0056,-47.6478,0.7979,37.4040,-30.1729,12.3208,101.0056,-47.6478,0.7979,850,1700,-1800,350,1400,0,0
25,1787057346.3577,1787057346.3619,0.0334,30.2418,-44.1758,26.3736,96.9670,-59.7363,1.4550,40.3559,-27.3670,8.7967,101.2688,-44.6167,1.1516,40.3559,-27.3670,8.7967,101.2688,-44.6167,1.1516,900,1650,-1600,500,1250,0,0
26,1787057346.3912,1787057346.3953,0.03343,32.7912,-39.2527,22.1538,98.6374,-55.8681,1.4550,41.5356,-23.7595,4.8148,100.8106,-42.0206,1.2805,41.5356,-23.7595,4.8148,100.8106,-42.0206,1.2805,800,1600,-1500,550,1300,0,0
27,1787057346.4245,1787057346.429,0.03336,35.3407,-34.4176,18.2857,99.2527,-52.0000,1.4550,44.4332,-21.7158,3.8631,102.6534,-37.8987,1.3861,44.4332,-21.7158,3.8631,102.6534,-37.8987,1.3861,950,1600,-1300,200,1350,0,0
28,1787057346.4579,1787057346.4628,0.03334,38.0659,-30.2857,14.4176,99.6044,-48.3956,1.4550,47.2798,-18.5440,0.2733,102.4635,-35.7239,1.4728,47.2798,-18.5440,0.2733,102.4635,-35.7239,1.4728,950,1450,-1300,150,1200,0,0
29,1787057346.4912,1787057346.4956,0.03336,40.2637,-26.6813,10.9011,100.4835,-44.9670,1.4550,48.6805,-16.0455,-0.9025,102.7718,-34.4985,1.5692,48.6805,-16.0455,-0.9025,102.7718,-34.4985,1.5692,750,1200,-1250,250,1150,0,0
30,1787057346.5246,1787057346.5289,0.03338,42.3736,-23.4286,7.9121,101.5385,-41.5385,1.4550,51.3974,-14.6339,-1.8570,102.7654,-33.3288,1.4643,51.3974,-14.6339,-1.8570,102.7654,-33.3288,1.4643,750,1100,-950,350,1150,0,0
31,1787057346.558,1787057346.5628,0.03339,44.7473,-20.2637,5.0989,101.5385,-38.8132,1.4550,53.8107,-13.4058,-2.7805,101.3304,-32.9292,1.9185,53.8107,-13.4058,-2.7805,101.3304,-32.9292,1.9185,800,1050,-950,50,800,0,0
32,1787057346.5914,1787057346.596,0.03339,47.2088,-17.5385,3.0769,101.8022,-36.8791,1.4550,55.6069,-11.5136,-1.0560,99.3859,-32.1541,1.5565,55.6069,-11.5136,-1.0560,99.3859,-32.1541,1.5565,900,950,-750,100,750,0,0
33,1787057346.6248,1787057346.6294,0.03339,49.6703,-15.4286,1.7582,101.8022,-35.4725,1.5873,56.8936,-10.2650,-1.9604,97.5175,-32.5500,1.8457,56.8936,-10.2650,-1.9604,97.5175,-32.5500,1.8457,850,750,-450,0,500,50,0
34,1787057346.6581,1787057346.6625,0.03334,51.9560,-13.6703,1.2308,100.8352,-34.4176,1.5873,57.7471,-10.0532,-2.0439,95.4408,-32.8018,1.7840,57.7471,-10.0532,-2.0439,95.4408,-32.8018,1.7840,800,550,-150,-200,350,0,0
35,1787057346.6915,1787057346.696,0.03338,54.0659,-11.9121,1.1429,99.5165,-33.8901,1.5873,59.1997,-9.3823,0.1333,93.6043,-32.9683,2.0268,59.1997,-9.3823,0.1333,93.6043,-32.9683,2.0268,700,600,0,-400,250,0,0
36,1787057346.7249,1787057346.7296,0.0334,55.5604,-10.5934,0.6154,97.6703,-33.7143,1.5873,59.8556,-8.8436,1.6843,92.3932,-33.3365,1.7547,59.8556,-8.8436,1.6843,92.3932,-33.3365,1.7547,500,500,-200,-600,50,0,0
37,1787057346.7582,1787057346.7629,0.03334,56.7912,-9.7143,0.8791,95.9121,-33.7143,1.5873,60.2934,-8.1288,1.5315,89.7384,-34.8426,2.1146,60.2934,-8.1288,1.5315,89.7384,-34.8426,2.1146,450,250,100,-550,0,0,0
38,1787057346.7916,1787057346.7963,0.03338,57.7582,-9.0989,1.6703,94.7692,-33.7143,1.6534,61.0784,-7.9685,3.8833,89.5867,-34.3280,1.8999,61.0784,-7.9685,3.8833,89.5867,-34.3280,1.8999,300,200,300,-400,0,0,0
39,1787057346.825,1787057346.8298,0.0334,58.6374,-8.2198,1.8462,93.2747,-33.8901,1.7857,62.1031,-8.5538,5.5847,88.2652,-35.2876,2.0114,62.1031,-8.5538,5.5847,88.2652,-35.2876,2.0114,300,250,100,-500,0,100,0
40,1787057346.8584,1787057346.8631,0.03336,59.5165,-7.7802,2.5495,91.4286,-34.0659,1.7857,62.2069,-8.3415,6.6771,87.2178,-36.1009,2.0064,62.2069,-8.3415,6.6771,87.2178,-36.1009,2.0064,300,150,250,-600,0,0,0
41,1787057346.8918,1787057346.8963,0.03343,60.4835,-7.8681,4.1319,90.6374,-34.2418,1.7857,63.4911,-7.8705,10.2312,85.7528,-36.2958,2.0478,63.4911,-7.8705,10.2312,85.7528,-36.2958,2.0478,350,0,550,-400,0,0,0
42,1787057346.9252,1787057346.9299,0.03334,61.3626,-7.8681,5.7143,89.2308,-35.1209,1.7857,63.5767,-8.7582,11.6244,84.8578,-36.4211,2.1593,63.5767,-8.7582,11.6244,84.8578,-36.4211,2.1593,300,0,600,-500,-250,0,0
43,1787057346.9585,1787057346.9632,0.03336,62.0659,-7.6044,7.1209,87.8242,-35.5604,1.7857,63.7248,-9.1892,13.3746,84.4651,-37.7703,1.9802,63.7248,-9.1892,13.3746,84.4651,-37.7703,1.9802,250,100,450,-550,-100,0,0
44,1787057346.9919,1787057346.9967,0.0334,62.5934,-7.6044,9.1429,86.5934,-35.8242,1.7857,63.2349,-8.8210,15.1338,83.1873,-38.1081,2.0709,63.2349,-8.8210,15.1338,83.1873,-38.1081,2.0709,250,0,750,-450,-100,0,0
45,1787057347.0253,1787057347.0299,0.03336,63.0330,-7.6044,11.3407,85.8901,-36.5275,1.7857,63.0455,-8.7264,16.3728,82.5831,-38.7599,2.0481,63.0455,-8.7264,16.3728,82.5831,-38.7599,2.0481,150,0,750,-200,-200,0,0
46,1787057347.0587,1787057347.0634,0.0334,63.0330,-7.6044,13.4505,84.9231,-37.1429,1.7857,62.8826,-9.6492,16.8230,82.3978,-38.9729,2.2703,62.8826,-9.6492,16.8230,82.3978,-38.9729,2.2703,0,0,650,-400,-250,0,0
47,1787057347.092,1787057347.0972,0.03336,62.7692,-7.6044,15.2088,83.9560,-37.7582,1.7857,62.5460,-9.0092,19.5754,81.5541,-39.2609,2.3372,62.5460,-9.0092,19.5754,81.5541,-39.2609,2.3372,-100,0,600,-400,-150,0,0
48,1787057347.1255,1787057347.1303,0.03342,62.6813,-7.6044,16.3516,83.5165,-38.1099,1.9180,61.9009,-9.1595,20.6245,81.3318,-40.7347,2.4152,61.9009,-9.1595,20.6245,81.3318,-40.7347,2.4152,0,0,500,-150,-150,50,0
49,1787057347.1588,1787057347.1636,0.03337,62.6813,-7.6044,17.4066,82.4615,-38.6374,2.0503,61.5201,-9.7216,22.3047,80.7875,-41.1432,2.5363,61.5201,-9.7216,22.3047,80.7875,-41.1432,2.5363,0,0,300,-300,-250,50,0
50,1787057347.1922,1787057347.4087,0.03337,62.6813,-7.6044,19.0769,81.9341,-39.4286,2.1825,57.0889,-4.0191,16.9870,81.2150,-39.8934,3.0463,57.0889,-4.0191,16.9870,81.2150,-39.8934,3.0463,0,0,600,-350,-300,100,1
51,1787057347.4099,1787057347.4148,0.21771,62.0659,-7.6044,22.5055,81.2308,-40.8352,2.3148,56.7306,-5.2889,18.0065,80.1760,-40.3962,3.0780,56.7306,-5.2889,18.0065,80.1760,-40.3962,3.0780,0,0,50,50,0,0,1
52,1787057347.4432,1787057347.4478,0.0333,62.0659,-7.6044,22.5055,81.1429,-40.8352,2.3148,56.9187,-4.6334,19.4457,78.8851,-40.6341,3.0729,56.9187,-4.6334,19.4457,78.8851,-40.6341,3.0729,0,0,0,-50,0,0,0
53,1787057347.4766,1787057347.4812,0.03338,61.1868,-7.1648,22.2418,80.9670,-40.8352,2.5794,56.4353,-5.5845,19.2505,77.1810,-40.4474,3.4938,56.4353,-5.5845,19.2505,77.1810,-40.4474,3.4938,-200,50,-50,-50,0,150,0
54,1787057347.5099,1787057347.5144,0.0333,59.6044,-5.7582,21.4505,79.9121,-40.8352,2.7116,56.8505,-5.5802,20.6151,77.8447,-41.0745,4.2284,56.8505,-5.5802,20.6151,77.8447,-41.0745,4.2284,-550,500,-250,-200,0,50,0
55,1787057347.5432,1787057347.5479,0.03334,58.0220,-4.9670,21.3626,78.5934,-40.8352,2.9101,56.5573,-5.1276,20.3324,77.4629,-42.5866,5.2329,56.5573,-5.1276,20.3324,77.4629,-42.5866,5.2329,-550,150,-100,-450,0,50,0
56,1787057347.5766,1787057347.5812,0.03341,57.5824,-4.8791,21.3626,78.4176,-40.7473,3.2407,55.7484,-5.2356,21.1623,78.1285,-43.7775,7.0535,55.7484,-5.2356,21.1623,78.1285,-43.7775,7.0535,-150,50,0,0,50,100,0
57,1787057347.61,1787057347.6146,0.03333,57.3187,-4.8791,21.4505,78.5055,-41.3626,4.1005,55.0363,-6.3269,21.5371,77.9516,-44.1111,10.2624,55.0363,-6.3269,21.5371,77.9516,-44.1111,10.2624,-100,0,0,-50,-300,400,0
58,1787057347.6433,1787057347.648,0.03336,57.0549,-4.8791,21.4505,78.1538,-42.5934,5.2910,54.7188,-6.0601,22.6138,77.7005,-43.9746,13.5933,54.7188,-6.0601,22.6138,77.7005,-43.9746,13.5933,-100,0,0,-150,-500,500,0
59,1787057347.6767,1787057347.6812,0.03336,56.4396,-4.8791,21.8901,78.3297,-43.1209,6.7460,54.3808,-6.1300,24.1282,77.2640,-44.2719,17.0970,54.3808,-6.1300,24.1282,77.2640,-44.2719,17.0970,-200,0,150,50,-200,600,0
60,1787057347.71,1787057347.7148,0.03333,55.4725,-4.8791,22.3297,78.2418,-43.2967,9.0608,53.5986,-5.7616,25.4606,76.9101,-44.0266,20.3797,53.5986,-5.7616,25.4606,76.9101,-44.0266,20.3797,-350,0,150,-100,-50,1050,0
61,1787057347.7433,1787057347.7482,0.03333,54.9451,-4.8791,23.3846,77.5385,-43.5604,11.7063,52.7108,-6.4203,26.0073,76.2715,-44.7804,22.7797,52.7108,-6.4203,26.0073,76.2715,-44.7804,22.7797,-150,0,300,-300,-50,1150,0
62,1787057347.7768,1787057347.7817,0.03342,54.5055,-4.8791,24.6154,77.3626,-43.7363,14.4180,52.7779,-6.7063,27.2918,75.5910,-44.9730,24.6551,52.7779,-6.7063,27.2918,75.5910,-44.9730,24.6551,-200,0,450,-50,-50,1300,0
63,1787057347.8101,1787057347.8146,0.03337,54.0659,-4.7912,25.7582,77.0989,-44.0879,17.3280,52.3310,-6.3770,28.3004,74.9332,-44.6632,26.0118,52.3310,-6.3770,28.3004,74.9332,-44.6632,26.0118,-150,0,400,-150,-100,1250,0
64,1787057347.8435,1787057347.8479,0.03336,53.6264,-4.7912,26.6374,76.1319,-44.4396,19.9735,51.4846,-7.5998,29.3088,74.2494,-45.8325,26.2423,51.4846,-7.5998,29.3088,74.2494,-45.8325,26.2423,-150,0,300,-250,-150,1200,0
65,1787057347.8769,1787057347.8812,0.03339,52.9231,-4.8791,27.6923,75.6044,-44.4396,22.2222,52.0696,-7.9108,30.3166,73.5179,-45.4580,26.7845,52.0696,-7.9108,30.3166,73.5179,-45.4580,26.7845,-250,-50,350,-200,0,1050,0
66,1787057347.9103,1787057347.9147,0.03337,52.3077,-4.9670,28.6593,75.2527,-44.7912,23.6772,52.0336,-7.7878,31.9375,73.1428,-44.9809,26.9454,52.0336,-7.7878,31.9375,73.1428,-44.9809,26.9454,-200,-50,350,-100,-150,600,0
67,1787057347.9437,1787057347.9481,0.03345,52.2198,-5.0549,29.7143,74.5495,-44.9670,24.7354,51.2267,-7.9462,32.4115,72.3629,-45.3896,27.0205,51.2267,-7.9462,32.4115,72.3629,-45.3896,27.0205,-50,0,350,-200,-100,450,0
68,1787057347.9771,1787057347.9816,0.03337,52.3956,-5.1429,30.7692,73.6703,-44.9670,25.5952,51.7643,-8.2941,33.6103,71.2911,-45.6232,27.1338,51.7643,-8.2941,33.6103,71.2911,-45.6232,27.1338,50,-50,350,-300,0,350,0
69,1787057348.0104,1787057348.015,0.03338,52.3077,-5.1429,31.8242,73.1429,-45.2308,26.0582,51.4530,-8.0266,34.4171,70.9265,-45.8450,27.2619,51.4530,-8.0266,34.4171,70.9265,-45.8450,27.2619,50,0,350,-150,-100,150,0
70,1787057348.0438,1787057348.0483,0.03336,51.9560,-5.1429,32.7912,72.6154,-45.4066,26.2566,51.5164,-8.3190,33.8829,70.6506,-45.2739,27.3510,51.5164,-8.3190,33.8829,70.6506,-45.2739,27.3510,-100,0,350,-100,-100,50,0
71,1787057348.0772,1787057348.0816,0.03338,51.7802,-5.1429,33.7582,71.7363,-45.3187,26.5873,51.8260,-9.0187,35.3211,70.0464,-45.5625,27.4224,51.8260,-9.0187,35.3211,70.0464,-45.5625,27.4224,0,0,350,-300,0,150,0
72,1787057348.1105,1787057348.1149,0.03335,51.7802,-5.1429,33.9341,71.4725,-45.3187,26.8519,51.9828,-8.6177,36.3895,69.5902,-45.8160,27.3148,51.9828,-8.6177,36.3895,69.5902,-45.8160,27.3148,0,0,0,-100,0,100,0
73,1787057348.1439,1787057348.149,0.03338,52.0440,-5.4066,34.5495,70.5934,-45.4945,26.9180,52.2641,-8.7692,36.1427,69.1088,-45.8398,27.3839,52.2641,-8.7692,36.1427,69.1088,-45.8398,27.3839,150,-100,250,-300,-100,100,0
74,1787057348.1773,1787057348.182,0.03335,52.1319,-5.6703,35.6044,70.2418,-45.4945,26.9180,52.2554,-9.6035,37.1302,68.7388,-45.5639,27.4137,52.2554,-9.6035,37.1302,68.7388,-45.5639,27.4137,0,-50,350,-100,0,0,0
75,1787057348.2107,1787057348.2153,0.03339,52.0440,-5.7582,36.0440,69.9780,-45.3187,27.1164,52.7685,-10.0214,37.8693,68.3213,-44.7210,27.3662,52.7685,-10.0214,37.8693,68.3213,-44.7210,27.3662,0,-50,100,-100,100,0,0
76,1787057348.244,1787057348.2485,0.03335,51.9560,-6.1099,36.6593,69.0989,-45.4945,27.0503,53.5228,-9.8316,38.1632,67.9094,-45.1109,27.5172,53.5228,-9.8316,38.1632,67.9094,-45.1109,27.5172,-50,-50,250,-300,-50,-50,0
77,1787057348.2774,1787057348.2819,0.03338,51.9560,-6.7253,37.4505,68.8352,-45.2308,27.0503,53.4029,-10.0333,39.4134,66.7391,-45.3261,27.5958,53.4029,-10.0333,39.4134,66.7391,-45.3261,27.5958,50,-250,250,-100,100,0,0
78,1787057348.3108,1787057348.316,0.03341,52.4835,-6.9011,38.1538,68.5714,-45.1429,27.1825,53.9921,-10.1143,39.7475,66.7701,-45.5507,27.4565,53.9921,-10.1143,39.7475,66.7701,-45.5507,27.4565,150,-50,250,-50,0,100,0
79,1787057348.3441,1787057348.3486,0.03333,53.0110,-7.0769,38.8571,67.6044,-45.3187,27.3148,54.3029,-10.4222,39.2279,65.2219,-45.0306,27.7905,54.3029,-10.4222,39.2279,65.2219,-45.0306,27.7905,200,-50,300,-400,-50,50,0
80,1787057348.3775,1787057348.382,0.03338,53.3626,-7.2527,39.4725,67.3407,-45.4945,27.3148,54.2876,-9.7713,39.1126,65.2734,-45.0298,27.8258,54.2876,-9.7713,39.1126,65.2734,-45.0298,27.8258,150,-50,250,-150,-50,0,0
81,1787057348.4109,1787057348.4154,0.0334,53.4505,-7.3407,39.4725,66.8132,-45.3187,27.3810,54.5117,-9.2762,39.4894,64.6712,-44.4996,27.9309,54.5117,-9.2762,39.4894,64.6712,-44.4996,27.9309,0,0,0,-200,100,50,0
82,1787057348.4443,1787057348.4489,0.03337,53.5385,-7.4286,39.4725,65.7582,-45.3187,27.5132,54.3889,-10.1263,39.7334,64.1225,-45.2653,27.9463,54.3889,-10.1263,39.7334,64.1225,-45.2653,27.9463,50,-50,0,-350,0,50,0
83,1787057348.4776,1787057348.4822,0.03337,53.8022,-7.4286,39.6484,65.4066,-45.1429,27.6455,54.9257,-9.8874,40.1901,64.0991,-44.9663,28.0651,54.9257,-9.8874,40.1901,64.0991,-44.9663,28.0651,100,0,0,-150,50,50,0
84,1787057348.511,1787057348.5156,0.03336,54.0659,-7.4286,40.0000,65.1429,-45.2308,27.7116,54.6835,-10.1182,39.5093,63.5689,-44.2741,28.2138,54.6835,-10.1182,39.5093,63.5689,-44.2741,28.2138,100,0,50,0,-50,50,0
85,1787057348.5444,1787057348.5491,0.0334,54.3297,-7.4286,40.2637,64.7033,-45.0549,27.7116,55.0474,-10.7913,39.4546,63.6245,-44.2460,28.1545,55.0474,-10.7913,39.4546,63.6245,-44.2460,28.1545,50,0,100,-150,0,0,0
86,1787057348.5778,1787057348.5825,0.03344,54.3297,-7.4286,40.2637,64.3516,-44.9670,27.7116,55.1264,-10.0691,39.4185,63.6594,-44.7942,28.3738,55.1264,-10.0691,39.4185,63.6594,-44.7942,28.3738,0,0,0,-100,0,0,0
87,1787057348.6112,1787057348.6158,0.03338,54.3297,-7.7802,40.2637,64.0879,-44.7912,27.7116,55.1835,-10.4471,39.8784,63.6955,-44.9274,28.3701,55.1835,-10.4471,39.8784,63.6955,-44.9274,28.3701,0,-100,0,-50,50,0,0
88,1787057348.6446,1787057348.6494,0.0334,54.5055,-7.8681,40.2637,64.0000,-44.8791,27.8439,55.7663,-9.7415,38.7309,63.6014,-45.0711,28.4808,55.7663,-9.7415,38.7309,63.6014,-45.0711,28.4808,50,-50,0,0,-50,100,0
89,1787057348.678,1787057348.6826,0.03339,54.6813,-7.8681,40.2637,63.8242,-44.8791,27.9762,55.5535,-9.7021,39.4909,63.7220,-44.5160,28.5292,55.5535,-9.7021,39.4909,63.7220,-44.5160,28.5292,50,0,0,-150,0,50,0
90,1787057348.7114,1787057348.7157,0.03339,54.9451,-7.8681,40.2637,64.0000,-44.8791,28.1085,55.7489,-9.6160,39.7965,63.5335,-44.7882,28.4505,55.7489,-9.6160,39.7965,63.5335,-44.7882,28.4505,100,0,0,100,0,50,0
91,1787057348.7448,1787057348.7493,0.03336,55.1209,-7.8681,40.2637,63.9121,-44.7912,28.1746,56.0419,-9.4402,40.1498,63.5122,-44.9636,28.4684,56.0419,-9.4402,40.1498,63.5122,-44.9636,28.4684,100,0,0,0,0,50,0
92,1787057348.7782,1787057348.7828,0.03341,55.2088,-7.8681,40.2637,63.5604,-44.7912,28.1746,56.1841,-9.3908,39.8548,63.6095,-44.4065,28.4887,56.1841,-9.3908,39.8548,63.6095,-44.4065,28.4887,50,0,0,-150,0,0,0
93,1787057348.8115,1787057348.8162,0.03336,55.3846,-7.8681,40.4396,63.5604,-44.7912,28.1746,56.0504,-8.7504,38.9016,63.5360,-43.9718,28.5387,56.0504,-8.7504,38.9016,63.5360,-43.9718,28.5387,50,0,100,0,0,0,0
94,1787057348.8449,1787057348.8496,0.03341,55.6484,-7.8681,40.4396,63.8242,-44.7033,28.1746,56.1107,-8.2029,40.7350,62.7406,-44.0395,28.5129,56.1107,-8.2029,40.7350,62.7406,-44.0395,28.5129,50,0,0,50,0,0,0
95,1787057348.8784,1787057348.8829,0.03349,55.9121,-7.8681,40.4396,63.7363,-44.7033,28.3069,55.9958,-8.1919,39.8898,62.6266,-44.5441,28.3417,55.9958,-8.1919,39.8898,62.6266,-44.5441,28.3417,100,0,0,0,0,50,0
96,1787057348.9117,1787057348.9163,0.0333,56.0000,-7.7802,40.5275,63.3846,-44.6154,28.3069,56.0840,-8.7093,39.4601,62.9827,-44.5257,28.2745,56.0840,-8.7093,39.4601,62.9827,-44.5257,28.2745,50,0,0,-100,0,0,0
97,1787057348.9451,1787057348.9496,0.0334,55.9121,-7.7802,40.7912,62.9451,-44.6154,28.3069,56.1736,-7.7382,39.2420,62.5078,-44.1294,28.4019,56.1736,-7.7382,39.2420,62.5078,-44.1294,28.4019,0,0,100,-150,0,0,0
98,1787057348.9785,1787057348.983,0.03335,55.8242,-7.7802,40.7912,63.1209,-44.6154,28.3069,55.7151,-8.2066,39.8892,62.7953,-43.8719,28.3790,55.7151,-8.2066,39.8892,62.7953,-43.8719,28.3790,-50,0,0,0,0,0,0
