step,t_obs,t_cmd,dt,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper,cmd_shoulder_pan,cmd_shoulder_lift,cmd_elbow_flex,cmd_wrist_flex,cmd_wrist_roll,cmd_gripper,sent_shoulder_pan,sent_shoulder_lift,sent_elbow_flex,sent_wrist_flex,sent_wrist_roll,sent_gripper,velraw_shoulder_pan,velraw_shoulder_lift,velraw_elbow_flex,velraw_wrist_flex,velraw_wrist_roll,velraw_gripper,chunk_start
36,1786708869.3377,1786708869.3423,0.03335,4.1319,-89.8022,86.5055,78.4176,-79.4286,2.0503,3.3256,-94.0925,91.7012,78.0580,-82.3596,1.7299,3.3256,-94.0925,91.7012,78.0580,-82.3596,1.7299,-300,-900,1000,0,-300,0,0
37,1786708869.3712,1786708869.376,0.03343,3.6923,-91.7363,89.3187,78.4176,-79.8681,2.0503,3.0006,-94.4789,91.0793,78.0658,-82.5033,1.7086,3.0006,-94.4789,91.0793,78.0658,-82.5033,1.7086,0,-600,1050,0,-150,0,0
38,1786708869.4046,1786708869.409,0.03344,4.1319,-92.1758,90.4615,78.4176,-81.0110,2.0503,2.6703,-95.9584,92.8445,77.6579,-82.7195,1.6158,2.6703,-95.9584,92.8445,77.6579,-82.7195,1.6158,200,-250,550,0,-250,0,0
39,1786708869.438,1786708869.4425,0.03339,3.4286,-92.7912,90.5495,78.4176,-81.5385,2.0503,2.2812,-95.6275,92.4822,77.9924,-82.9764,1.6438,2.2812,-95.6275,92.4822,77.9924,-82.9764,1.6438,-200,-150,0,0,-250,0,0
40,1786708869.4713,1786708869.476,0.03334,2.9890,-94.4615,91.6044,78.3297,-81.8901,2.0503,2.0570,-96.0578,93.4650,77.9782,-83.3756,1.6559,2.0570,-96.0578,93.4650,77.9782,-83.3756,1.6559,-50,-650,200,-50,-150,0,0
41,1786708869.5048,1786708869.509,0.03343,3.0769,-94.9011,92.5714,78.3297,-82.5055,2.0503,2.0530,-95.5031,92.6910,78.3630,-83.7766,1.6612,2.0530,-95.5031,92.6910,78.3630,-83.7766,1.6612,0,-350,400,0,-250,0,0
42,1786708869.5382,1786708869.543,0.03344,2.5495,-95.1648,92.6593,78.3297,-82.8571,2.0503,2.2073,-95.1562,93.2869,77.8463,-83.6837,1.6409,2.2073,-95.1562,93.2869,77.8463,-83.6837,1.6409,-150,-50,0,0,-150,0,0
43,1786708869.5715,1786708869.576,0.03333,2.1978,-95.3407,93.3626,78.2418,-83.0330,2.0503,2.5721,-95.2921,93.5541,78.0403,-84.2914,1.7837,2.5721,-95.2921,93.5541,78.0403,-84.2914,1.7837,-50,-50,200,-50,-50,0,0
44,1786708869.6049,1786708869.6091,0.03339,2.6374,-95.0769,93.3626,78.2418,-83.2967,2.0503,2.8722,-95.9084,93.2772,77.7783,-82.5683,1.6812,2.8722,-95.9084,93.2772,77.7783,-82.5683,1.6812,100,50,0,0,-100,0,0
45,1786708869.6383,1786708869.643,0.03341,2.6374,-95.3407,93.5385,78.2418,-83.7363,2.0503,2.8936,-96.0392,92.7861,78.1201,-82.7702,1.6440,2.8936,-96.0392,92.7861,78.1201,-82.7702,1.6440,0,0,100,0,-250,0,0
46,1786708869.6717,1786708869.6763,0.03337,2.4615,-95.6923,93.5385,78.2418,-83.4725,2.0503,3.3570,-95.2988,91.9716,78.7968,-82.2929,1.7493,3.3570,-95.2988,91.9716,78.7968,-82.2929,1.7493,-100,-100,0,0,100,0,0
47,1786708869.7052,1786708869.71,0.03347,2.4615,-95.7802,93.5385,78.2418,-83.0330,2.0503,3.4519,-94.9424,90.5784,79.3182,-81.7165,1.6606,3.4519,-94.9424,90.5784,79.3182,-81.7165,1.6606,0,-50,0,0,50,0,0
48,1786708869.7385,1786708869.7431,0.03332,2.5495,-95.6044,93.5385,78.3297,-82.9451,2.0503,3.4387,-94.8693,90.6996,79.3680,-82.4350,1.6460,3.4387,-94.8693,90.6996,79.3680,-82.4350,1.6460,0,0,0,50,0,0,0
49,1786708869.7719,1786708869.7764,0.03341,2.9011,-95.3407,93.2747,78.8571,-82.5055,2.0503,3.2118,-95.0013,92.2734,79.2107,-83.3354,1.5702,3.2118,-95.0013,92.2734,79.2107,-83.3354,1.5702,150,100,-100,150,150,0,0
50,1786708869.8053,1786708869.9169,0.03341,3.1648,-95.1648,93.0110,78.8571,-82.5934,2.0503,1.8437,-94.8081,88.7778,81.3474,-81.8825,1.3316,1.8437,-94.8081,88.7778,81.3474,-81.8825,1.3316,50,50,-150,0,-50,0,1
51,1786708869.9181,1786708869.923,0.11275,3.2527,-95.3407,93.1868,78.9451,-83.0330,2.0503,2.8159,-91.7139,81.4861,82.0734,-80.0284,1.3668,2.8159,-91.7139,83.1868,82.0734,-80.0284,1.3668,0,0,0,0,0,0,1
52,1786708869.9513,1786708869.9563,0.03326,3.2527,-95.3407,93.1868,78.9451,-83.0330,2.0503,1.8505,-92.9071,81.9347,84.2496,-80.5591,1.2753,1.8505,-92.9071,83.1868,84.2496,-80.5591,1.2753,0,0,0,0,0,0,0
53,1786708869.9848,1786708869.9897,0.03344,3.1648,-94.6374,92.8352,79.5604,-82.5055,1.9180,2.6800,-92.0548,80.5754,84.2410,-80.0050,1.3959,2.6800,-92.0548,82.5714,84.2410,-80.0050,1.3959,-50,250,-50,250,250,-100,0
54,1786708870.0182,1786708870.0226,0.0334,2.7253,-93.4945,90.7253,80.9670,-81.1868,1.8519,3.3057,-90.1501,78.9921,84.1718,-79.5167,1.4973,3.3057,-90.1501,80.2857,84.1718,-79.5167,1.4973,-150,300,-700,550,550,-50,0
55,1786708870.0515,1786708870.0564,0.03335,2.2857,-93.2308,88.0879,82.2857,-80.7473,1.8519,4.1544,-84.1542,71.0283,84.9723,-77.5526,1.4359,4.1544,-84.1542,77.7363,84.9723,-77.5526,1.4359,-150,100,-900,450,150,0,0
56,1786708870.0849,1786708870.0893,0.03338,2.9890,-92.4396,85.7143,83.1648,-80.5714,1.8519,6.4797,-75.4401,60.8186,89.4244,-72.1372,1.3588,6.4797,-82.2637,75.3626,89.4244,-72.1372,1.3588,250,250,-800,300,50,0,0
57,1786708870.1183,1786708870.1232,0.03339,3.6044,-90.4176,83.4286,83.7802,-79.6044,1.8519,9.5417,-69.4412,53.0315,90.3804,-67.2284,1.4262,9.5417,-79.9780,73.1648,90.3804,-69.4286,1.4262,300,800,-750,250,200,0,0
58,1786708870.1517,1786708870.1561,0.0334,4.0440,-87.4286,80.9670,84.8352,-77.4945,1.8519,10.2008,-67.9186,50.4510,91.7776,-64.0295,1.0226,10.2008,-76.9890,70.7033,91.7776,-66.9670,1.0226,50,1000,-800,300,750,0,0
59,1786708870.1851,1786708870.1895,0.03337,5.9780,-84.6154,78.6813,86.9451,-74.5055,1.8519,12.5111,-61.1092,43.9867,93.7616,-59.3475,1.2453,12.5111,-74.2637,68.4176,93.7616,-64.2418,1.2453,700,950,-800,700,950,0,0
60,1786708870.2185,1786708870.2228,0.03338,8.1758,-81.8901,76.3956,89.0549,-71.9560,1.7196,14.5287,-54.6287,37.5692,94.9986,-54.7885,1.0380,14.5287,-71.6264,66.1319,94.9986,-61.5165,1.0380,850,950,-750,700,850,-100,0
61,1786708870.2519,1786708870.2563,0.03341,9.0549,-79.1648,74.0220,90.8132,-69.0549,1.7196,18.5920,-45.9867,29.6355,96.2660,-46.8713,1.1644,18.5920,-68.8132,63.6703,96.2660,-58.6154,1.1644,200,900,-800,600,950,0,0
62,1786708870.2852,1786708870.2896,0.03336,11.0769,-76.4396,71.6484,92.5714,-66.3297,1.7196,21.4349,-41.8402,27.5161,95.1159,-41.0849,1.3369,21.4349,-66.1758,61.3846,95.1159,-55.9780,1.3369,750,900,-850,600,900,0,0
63,1786708870.3186,1786708870.3236,0.03342,13.8901,-73.7143,69.3626,93.8901,-63.6923,1.7196,25.1016,-35.7498,22.6927,95.8679,-34.3242,1.1447,24.3297,-63.2747,58.9231,95.8679,-53.2527,1.1447,950,1000,-800,500,800,0,0
64,1786708870.352,1786708870.3566,0.0334,16.1758,-70.9011,66.9011,94.4176,-60.7912,1.7196,26.3522,-31.4461,18.0495,97.6112,-30.3378,1.2044,26.3522,-60.4615,56.6374,97.6112,-50.5275,1.2044,800,950,-850,50,950,0,0
65,1786708870.3854,1786708870.3898,0.03337,18.9890,-68.0879,64.5275,94.5055,-58.0659,1.7196,27.3992,-26.7620,15.9313,97.8337,-25.3267,1.4270,27.3992,-57.6484,54.2637,97.8337,-47.8022,1.4270,950,950,-800,0,1000,0,0
66,1786708870.4188,1786708870.4233,0.0334,22.1538,-65.2747,62.1538,95.3846,-55.4286,1.7196,28.8067,-23.3039,14.3005,97.5811,-20.8217,1.3506,28.8067,-54.9231,51.8901,97.5811,-45.0769,1.3506,1100,950,-800,300,850,0,0
67,1786708870.4522,1786708870.4566,0.03335,24.1758,-62.5495,59.7802,96.6154,-52.6154,1.7196,31.0114,-20.9186,12.0703,97.7023,-16.9226,1.5544,31.0114,-52.1978,49.5165,97.7023,-42.2637,1.5544,750,900,-750,400,950,0,0
68,1786708870.4855,1786708870.49,0.03339,25.4066,-59.7363,57.4066,96.6154,-49.8901,1.7196,33.8521,-17.4498,8.8565,97.8352,-12.4553,1.5764,33.8521,-49.4725,47.0549,97.8352,-39.5385,1.5764,350,950,-800,50,900,0,0
69,1786708870.5189,1786708870.5234,0.03341,27.4286,-56.8352,54.9451,96.7033,-47.1648,1.7196,35.4913,-13.6531,5.3671,98.8137,-10.7077,1.4917,35.4913,-46.4835,44.6813,98.8137,-36.8132,1.4917,700,1000,-800,0,1000,0,0
70,1786708870.5523,1786708870.5567,0.03335,29.8901,-54.1099,52.7473,97.0549,-44.3516,1.7196,36.3851,-10.2747,4.6249,98.4230,-10.8087,1.4974,36.3851,-43.7582,42.3956,98.4230,-34.0000,1.4974,800,900,-750,150,950,0,0
71,1786708870.5857,1786708870.5901,0.0334,32.3516,-51.3846,50.1978,97.6703,-41.6264,1.7196,37.5570,-8.9370,4.3504,98.8475,-10.4383,1.4715,37.5570,-40.9451,39.8462,98.8475,-31.2747,1.4715,850,900,-850,200,950,0,0
72,1786708870.6192,1786708870.6236,0.03349,33.8462,-48.4835,47.7363,98.0220,-38.9011,1.7196,37.5455,-7.7513,2.8823,98.4689,-10.6143,1.6511,37.5455,-38.0440,37.4725,98.4689,-28.5495,1.6511,500,950,-850,100,900,0,0
73,1786708870.6525,1786708870.6574,0.03329,34.7253,-45.5824,45.3626,98.1099,-36.1758,1.7196,38.6090,-7.1915,2.9782,97.8564,-9.9473,1.6416,38.6090,-35.1429,35.0110,97.8564,-25.7363,1.6416,350,950,-800,0,950,0,0
74,1786708870.6859,1786708870.6907,0.03346,35.6923,-42.6813,42.9890,97.8462,-33.4505,1.7196,38.7028,-5.3963,2.1433,96.6828,-10.9159,1.7644,38.7028,-32.2418,32.7253,96.6828,-23.0110,1.7644,350,950,-800,-100,950,0,0
75,1786708870.7193,1786708870.7243,0.03341,36.6593,-39.6923,40.6154,97.8462,-30.7253,1.7196,38.3012,-5.5760,3.9909,94.4515,-12.1633,1.6444,38.3012,-29.2527,30.2637,94.4515,-20.2857,1.6444,350,1000,-850,0,950,0,0
76,1786708870.7526,1786708870.7571,0.03331,37.5385,-36.7912,38.2418,97.5824,-27.9121,1.7196,38.3509,-5.5309,5.4396,93.7767,-12.7526,1.5380,38.3509,-26.4396,27.9780,93.7767,-17.5604,1.5380,300,950,-800,-100,950,0,0
77,1786708870.786,1786708870.7904,0.0334,37.7143,-33.8901,35.8681,96.1758,-25.1868,1.7196,38.6244,-6.4359,6.0899,91.6870,-12.4306,1.6527,38.6244,-23.5385,25.5165,91.6870,-14.8352,1.6527,50,1000,-800,-350,950,0,0
78,1786708870.8195,1786708870.8239,0.03342,37.6264,-30.9890,33.3187,94.9451,-22.4615,1.7196,39.4594,-6.5025,7.2290,91.3983,-10.7147,1.5471,39.4594,-20.4615,23.0549,91.3983,-12.1099,1.5471,0,1050,-850,-500,950,0,0
79,1786708870.8529,1786708870.8583,0.03341,37.6264,-28.0000,31.1209,94.1538,-19.6484,1.7196,38.6326,-8.0520,9.7802,90.7904,-11.3990,1.6095,38.6326,-17.4725,20.6813,90.7904,-11.3990,1.6095,-50,950,-800,-250,950,0,0
80,1786708870.8863,1786708870.8919,0.03347,38.2418,-25.0110,28.6593,92.8352,-17.0110,1.7196,37.7696,-9.5974,12.2343,86.8639,-12.2806,1.7273,37.7696,-14.4835,18.2198,86.8639,-12.2806,1.7273,200,1000,-800,-450,900,0,0
81,1786708870.9196,1786708870.9243,0.0333,38.5934,-21.8462,26.1978,91.9560,-14.9011,1.7196,38.6406,-8.6192,12.0700,87.1553,-13.2693,1.5026,38.6406,-11.4066,15.9341,87.1553,-13.2693,1.5026,100,1050,-800,-400,650,0,0
82,1786708870.953,1786708870.9577,0.03335,38.5055,-18.8571,23.9121,91.1648,-14.2857,1.7196,37.8068,-9.4416,13.3813,84.7802,-12.6924,2.7185,37.8068,-9.4416,13.4725,84.7802,-12.6924,2.7185,0,1000,-800,-250,300,0,0
83,1786708870.9864,1786708870.9906,0.03337,38.0659,-15.6923,21.4505,89.0549,-14.1978,1.7196,38.5979,-10.2185,14.2254,83.5939,-13.3373,2.5153,38.5979,-10.2185,14.2254,83.5939,-13.3373,2.5153,-200,1000,-850,-750,0,0,0
84,1786708871.0198,1786708871.0241,0.03345,37.9780,-12.8791,19.0769,87.3846,-13.7582,1.9841,40.8312,-10.0576,14.3585,83.4927,-13.5275,1.7746,40.8312,-10.0576,14.3585,83.4927,-13.5275,1.7746,-50,1000,-800,-600,150,150,0
85,1786708871.0532,1786708871.0578,0.03335,38.1538,-11.2967,17.6703,85.7143,-13.7582,2.1825,40.1565,-11.3564,15.0181,82.2931,-13.3504,1.8699,40.1565,-11.3564,15.0181,82.2931,-13.3504,1.8699,0,550,-500,-550,0,0,0
86,1786708871.0865,1786708871.0906,0.03336,38.9451,-11.0330,17.4945,85.0110,-13.6703,2.0503,40.2708,-11.7291,15.9364,81.6460,-14.5470,1.8044,40.2708,-11.7291,15.9364,81.6460,-14.5470,1.8044,300,100,0,-150,50,-50,0
87,1786708871.1199,1786708871.1243,0.03343,39.9121,-10.9451,17.4945,84.2198,-13.6703,2.0503,40.2615,-11.6308,16.3710,80.8919,-22.5658,1.7533,40.2615,-11.6308,16.3710,80.8919,-22.5658,1.7533,300,50,0,-150,0,0,0
88,1786708871.1533,1786708871.1577,0.03334,40.0879,-10.9451,17.4945,82.8132,-13.9341,1.9841,39.4058,-10.8596,18.8952,78.1564,-22.9167,3.4739,39.4058,-10.8596,18.8952,78.1564,-22.9167,3.4739,50,0,0,-550,-50,0,0
89,1786708871.1867,1786708871.1921,0.0334,39.9121,-10.8571,17.4945,82.4615,-15.1648,1.9841,38.7391,-11.7206,19.3389,76.9685,-21.0036,7.0456,38.7391,-11.7206,19.3389,76.9685,-21.0036,7.0456,0,50,0,-50,-400,0,0
90,1786708871.2201,1786708871.2243,0.03338,39.5604,-10.7692,17.9341,81.1429,-17.5385,2.2487,38.1895,-11.4206,21.1204,77.5132,-17.7227,9.5107,38.1895,-11.4206,21.1204,77.5132,-17.7227,9.5107,-100,0,50,-350,-950,100,0
91,1786708871.2534,1786708871.2579,0.03337,39.2088,-10.7692,18.9011,79.2967,-20.0000,3.5714,38.5927,-11.4950,19.0960,78.7447,-19.2036,2.7333,38.5927,-11.4950,19.0960,78.7447,-19.2036,2.7333,-100,0,350,-650,-950,650,0
92,1786708871.2868,1786708871.291,0.0334,39.1209,-10.6813,19.9560,78.5055,-20.7912,5.6217,38.0967,-11.6373,19.8184,77.6723,-21.0191,2.6311,38.0967,-11.6373,19.8184,77.6723,-21.0191,2.6311,0,50,350,-250,-300,900,0
93,1786708871.3203,1786708871.3245,0.03345,39.1209,-10.6813,20.6593,79.0330,-20.0000,7.1429,38.2235,-11.4694,20.8497,77.9200,-23.1004,2.7982,38.2235,-11.4694,20.8497,77.9200,-23.1004,2.7982,0,0,350,50,300,600,0
94,1786708871.3537,1786708871.3586,0.03338,38.9451,-10.6813,20.6593,78.3297,-19.6484,7.4735,36.9845,-12.4470,21.9459,75.6849,-21.8445,9.4166,36.9845,-12.4470,21.9459,75.6849,-21.8445,9.4166,-50,0,50,-150,300,50,0
95,1786708871.387,1786708871.392,0.03337,38.6813,-10.7692,20.7473,78.0659,-20.3516,6.4815,36.3415,-12.4397,23.5077,75.5964,-22.9142,11.2846,36.3415,-12.4397,23.5077,75.5964,-22.9142,11.2846,-100,0,0,0,-200,-200,0
96,1786708871.4204,1786708871.425,0.03336,38.1538,-10.7692,21.7143,77.8901,-21.3187,4.6958,36.7967,-13.9723,24.7953,74.9196,-22.1993,12.9987,36.7967,-13.9723,24.7953,74.9196,-22.1993,12.9987,-150,0,250,50,-300,-750,0
97,1786708871.4538,1786708871.4585,0.03346,37.4505,-10.7692,22.6813,76.4835,-22.0220,4.0344,37.0809,-14.3696,23.5155,74.8204,-23.6349,10.8409,37.0809,-14.3696,23.5155,74.8204,-23.6349,10.8409,-200,0,350,-450,-300,-300,0
98,1786708871.4872,1786708871.4914,0.03334,37.0110,-11.0330,24.0000,76.1319,-21.9341,4.2989,37.6539,-14.9831,25.1871,73.5735,-21.9464,13.9571,37.6539,-14.9831,25.1871,73.5735,-21.9464,13.9571,-250,-50,500,-150,50,0,0
