step,t_obs,t_cmd,dt,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper,cmd_shoulder_pan,cmd_shoulder_lift,cmd_elbow_flex,cmd_wrist_flex,cmd_wrist_roll,cmd_gripper,sent_shoulder_pan,sent_shoulder_lift,sent_elbow_flex,sent_wrist_flex,sent_wrist_roll,sent_gripper,velraw_shoulder_pan,velraw_shoulder_lift,velraw_elbow_flex,velraw_wrist_flex,velraw_wrist_roll,velraw_gripper,chunk_start
12,1787058141.9545,1787058141.959,0.03341,-0.1758,-96.6593,97.0549,76.6593,-88.1319,2.1825,-0.3265,-95.9706,97.0009,77.1612,-88.3205,2.0306,-0.3265,-95.9706,97.0009,77.1612,-88.3205,2.0306,0,0,50,50,0,0,0
13,1787058141.9878,1787058141.9921,0.03336,-0.1758,-96.6593,96.8791,76.7473,-88.3077,2.1825,0.0735,-96.3008,97.0085,76.6608,-88.2778,2.0096,0.0735,-96.3008,97.0085,76.6608,-88.2778,2.0096,0,0,-50,0,-100,0,0
14,1787058142.0213,1787058142.026,0.03348,-0.1758,-96.7473,96.8791,76.7473,-88.3077,2.1825,-0.1541,-96.0340,96.6325,77.0543,-88.5252,1.9738,-0.1541,-96.0340,96.6325,77.0543,-88.5252,1.9738,0,-50,0,0,0,0,0
15,1787058142.0546,1787058142.0587,0.0333,-0.1758,-96.7473,96.8791,76.7473,-88.3077,2.1825,0.0068,-96.9882,96.9980,77.0052,-88.4368,2.0189,0.0068,-96.9882,96.9980,77.0052,-88.4368,2.0189,0,0,0,0,0,0,0
16,1787058142.088,1787058142.0921,0.03341,-0.1758,-96.7473,96.8791,76.7473,-88.3077,2.1825,0.2446,-96.2897,97.2427,76.9705,-88.0079,2.0887,0.2446,-96.2897,97.2427,76.9705,-88.0079,2.0887,0,0,0,0,0,0,0
17,1787058142.1214,1787058142.1256,0.03338,-0.1758,-96.7473,96.8791,76.7473,-88.3077,2.1825,0.1113,-96.5519,97.2633,77.0216,-88.3586,1.9461,0.1113,-96.5519,97.2633,77.0216,-88.3586,1.9461,0,0,0,0,0,0,0
18,1787058142.1548,1787058142.159,0.0334,-0.1758,-96.7473,96.8791,76.7473,-88.3077,2.1825,-0.2424,-96.7549,97.1605,76.2914,-88.9183,2.0139,-0.2424,-96.7549,97.1605,76.2914,-88.9183,2.0139,0,0,0,0,0,0,0
19,1787058142.1882,1787058142.1924,0.03339,-0.1758,-96.7473,96.8791,76.7473,-88.3077,2.1825,-0.5623,-96.0648,96.5188,76.3921,-88.3258,1.9069,-0.5623,-96.0648,96.5188,76.3921,-88.3258,1.9069,0,0,0,0,0,0,0
20,1787058142.2216,1787058142.2258,0.03341,-0.1758,-96.7473,96.8791,76.6593,-88.4835,2.1825,-0.2958,-96.5731,97.3832,76.4579,-88.2475,1.8635,-0.2958,-96.5731,97.3832,76.4579,-88.2475,1.8635,0,0,0,0,-50,0,0
21,1787058142.255,1787058142.2592,0.03338,-0.1758,-96.7473,96.8791,76.6593,-88.3956,2.1825,-0.1301,-95.9729,96.8898,76.7663,-88.6934,1.8823,-0.1301,-95.9729,96.8898,76.7663,-88.6934,1.8823,0,0,0,0,50,0,0
22,1787058142.2884,1787058142.2926,0.03342,-0.1758,-96.6593,96.8791,76.6593,-88.3956,2.1825,0.0259,-96.1916,96.7307,77.3829,-87.9741,1.9968,0.0259,-96.1916,96.7307,77.3829,-87.9741,1.9968,0,0,0,0,0,0,0
23,1787058142.3218,1787058142.326,0.03342,-0.1758,-96.6593,96.8791,76.6593,-88.3956,2.1825,-0.0094,-96.1525,97.1854,76.4708,-88.3612,2.1214,-0.0094,-96.1525,97.1854,76.4708,-88.3612,2.1214,0,0,0,0,0,0,0
24,1787058142.3552,1787058142.3597,0.03336,-0.1758,-96.7473,96.8791,76.7473,-88.3956,2.1825,-0.0094,-97.3993,97.4368,77.5326,-88.3528,2.1599,-0.0094,-97.3993,97.4368,77.5326,-88.3528,2.1599,0,0,0,50,0,0,0
25,1787058142.3885,1787058142.3926,0.03335,-0.1758,-96.7473,96.8791,76.6593,-88.3956,2.1825,-0.1382,-96.5909,97.5219,76.5855,-88.3024,1.8962,-0.1382,-96.5909,97.5219,76.5855,-88.3024,1.8962,0,0,0,0,0,0,0
26,1787058142.422,1787058142.4261,0.03341,-0.1758,-96.7473,96.8791,76.8352,-88.3956,2.1825,-0.3669,-96.1675,97.4842,76.9793,-88.4146,1.9330,-0.3669,-96.1675,97.4842,76.9793,-88.4146,1.9330,0,50,0,0,0,0,0
27,1787058142.4553,1787058142.4598,0.03338,-0.1758,-96.8352,96.8791,76.9231,-88.3956,2.1825,0.2472,-96.8312,97.2723,76.5119,-87.8569,1.8441,0.2472,-96.8312,97.2723,76.5119,-87.8569,1.8441,0,-100,0,0,0,0,0
28,1787058142.4887,1787058142.4932,0.03337,-0.1758,-96.8352,96.8791,76.9231,-88.3956,2.1825,0.0554,-96.2283,96.8769,76.1195,-88.3720,1.7469,0.0554,-96.2283,96.8769,76.1195,-88.3720,1.7469,0,0,0,0,0,0,0
29,1787058142.5221,1787058142.5267,0.03338,-0.1758,-96.8352,96.8791,76.9231,-88.3956,2.1825,0.0879,-96.8835,96.9522,76.8395,-88.3212,1.8660,0.0879,-96.8835,96.9522,76.8395,-88.3212,1.8660,0,0,0,0,0,0,0
30,1787058142.5555,1787058142.56,0.03341,-0.1758,-96.7473,96.8791,76.6593,-88.4835,2.1825,-0.2204,-97.2163,96.8647,77.3028,-87.5865,2.0975,-0.2204,-97.2163,96.8647,77.3028,-87.5865,2.0975,0,0,0,-100,-50,0,0
31,1787058142.5889,1787058142.5934,0.03338,-0.1758,-96.7473,96.8791,76.7473,-88.4835,2.1825,0.1125,-96.9310,96.4884,76.2727,-87.8640,1.9065,0.1125,-96.9310,96.4884,76.2727,-87.8640,1.9065,0,0,0,0,0,0,0
32,1787058142.6223,1787058142.6268,0.03344,-0.1758,-96.8352,96.8791,76.9231,-88.3956,2.1825,0.3085,-96.8072,97.1068,76.9645,-88.3644,1.9208,0.3085,-96.8072,97.1068,76.9645,-88.3644,1.9208,0,-50,0,100,0,0,0
33,1787058142.6557,1787058142.6602,0.03338,-0.1758,-96.8352,96.8791,76.7473,-88.2198,2.1825,0.0457,-97.1375,96.9171,76.8073,-88.4155,1.7456,0.0457,-97.1375,96.9171,76.8073,-88.4155,1.7456,0,0,0,-50,50,0,0
34,1787058142.6891,1787058142.6933,0.03338,-0.1758,-96.7473,96.8791,76.7473,-88.3077,2.1825,0.0255,-96.8546,96.6108,76.6220,-88.6470,1.6641,0.0255,-96.8546,96.6108,76.6220,-88.6470,1.6641,0,50,0,0,-50,0,0
35,1787058142.7225,1787058142.7275,0.0334,-0.1758,-96.7473,96.8791,76.7473,-88.3956,2.1825,0.3467,-97.0836,97.2018,76.5980,-88.1794,1.9737,0.3467,-97.0836,97.2018,76.5980,-88.1794,1.9737,0,0,0,0,-50,0,0
36,1787058142.7559,1787058142.7604,0.03339,-0.1758,-96.7473,96.8791,76.7473,-88.3956,2.1825,0.1149,-96.1971,96.6748,77.1784,-88.2237,2.0031,0.1149,-96.1971,96.6748,77.1784,-88.2237,2.0031,0,0,0,0,0,0,0
37,1787058142.7893,1787058142.7939,0.03349,-0.1758,-96.7473,96.8791,76.7473,-88.3956,2.1825,-0.0286,-97.6708,96.1637,76.6868,-87.8376,1.8078,-0.0286,-97.6708,96.1637,76.6868,-87.8376,1.8078,0,0,0,0,0,0,0
38,1787058142.8227,1787058142.8275,0.03331,-0.1758,-96.7473,96.8791,76.7473,-88.3956,2.1825,-0.1013,-97.9186,97.3004,76.4263,-88.1235,1.8772,-0.1013,-97.9186,97.3004,76.4263,-88.1235,1.8772,0,0,0,0,0,0,0
39,1787058142.8561,1787058142.8604,0.03344,-0.1758,-96.8352,96.7912,76.7473,-88.3956,2.1825,-0.3427,-96.7669,97.0283,77.0891,-88.2625,2.0763,-0.3427,-96.7669,97.0283,77.0891,-88.2625,2.0763,0,0,-50,0,0,0,0
40,1787058142.8895,1787058142.8938,0.03336,-0.1758,-97.2747,96.7912,76.7473,-88.3956,2.1825,-0.0834,-97.4875,96.3475,76.7724,-88.1664,1.7862,-0.0834,-97.4875,96.3475,76.7724,-88.1664,1.7862,0,-200,0,0,0,0,0
41,1787058142.9228,1787058142.9275,0.0334,-0.1758,-97.2747,96.7912,76.7473,-88.3956,2.1825,0.2539,-96.9291,96.7854,77.0092,-88.0786,1.9069,0.2539,-96.9291,96.7854,77.0092,-88.0786,1.9069,0,0,0,0,0,0,0
42,1787058142.9562,1787058142.9605,0.0334,-0.1758,-97.2747,96.7912,76.7473,-88.3956,2.1825,0.0693,-97.9988,96.7278,76.3150,-88.7230,1.7893,0.0693,-97.9988,96.7278,76.3150,-88.7230,1.7893,0,0,0,0,0,0,0
43,1787058142.9896,1787058142.9939,0.03336,-0.1758,-97.2747,96.8791,76.7473,-88.3956,2.1825,0.2874,-97.2108,96.6793,76.7111,-88.4728,1.9428,0.2874,-97.2108,96.6793,76.7111,-88.4728,1.9428,0,0,50,0,0,0,0
44,1787058143.023,1787058143.0275,0.0334,-0.1758,-97.3626,96.8791,76.7473,-88.3956,2.1825,0.0187,-97.4380,96.6387,76.9111,-88.3320,2.0929,0.0187,-97.4380,96.6387,76.9111,-88.3320,2.0929,0,0,0,0,0,0,0
45,1787058143.0565,1787058143.0608,0.03347,-0.1758,-97.5385,96.8791,76.7473,-88.3956,2.1825,0.3648,-97.8238,96.5508,76.4529,-88.5419,1.9395,0.3648,-97.8238,96.5508,76.4529,-88.5419,1.9395,0,-50,0,0,0,0,0
46,1787058143.0898,1787058143.094,0.03331,-0.1758,-97.5385,96.8791,76.7473,-88.3956,2.1825,-0.0123,-97.7694,95.9238,76.4884,-88.5037,1.8260,-0.0123,-97.7694,95.9238,76.4884,-88.5037,1.8260,0,0,0,0,0,0,0
47,1787058143.1232,1787058143.1277,0.03342,-0.1758,-97.5385,96.8791,76.7473,-88.3956,2.1825,-0.2906,-97.6464,95.6034,77.0851,-88.5279,1.8671,-0.2906,-97.6464,95.6034,77.0851,-88.5279,1.8671,0,0,0,0,0,0,0
48,1787058143.1566,1787058143.1609,0.03338,-0.0879,-97.5385,96.7912,76.7473,-88.3956,2.1825,0.2646,-96.9529,95.6979,77.3169,-88.0971,1.9289,0.2646,-96.9529,95.6979,77.3169,-88.0971,1.9289,50,0,-50,0,0,0,0
49,1787058143.19,1787058143.1942,0.03338,0.0000,-97.6264,96.5275,76.7473,-88.3956,2.1825,-0.0820,-96.8197,95.2292,76.5347,-88.6111,1.8275,-0.0820,-96.8197,95.2292,76.5347,-88.6111,1.8275,50,-50,-50,0,0,0,0
50,1787058143.2234,1787058143.4392,0.03341,0.0000,-97.6264,96.3516,76.9231,-88.3956,2.1825,0.4998,-97.2180,97.8558,75.6911,-88.5781,1.6063,0.4998,-97.2180,97.8558,75.6911,-88.5781,1.6063,0,0,-50,50,0,0,1
51,1787058143.4403,1787058143.4462,0.21696,0.0000,-97.3626,95.8242,76.9231,-88.4835,2.1825,0.7377,-97.5885,97.8591,76.3001,-89.3241,1.5101,0.7377,-97.5885,97.8591,76.3001,-89.3241,1.5101,0,0,0,0,0,0,1
52,1787058143.4736,1787058143.4779,0.03331,0.0000,-97.3626,95.8242,76.8352,-88.4835,2.1825,1.2211,-97.6942,97.4686,76.0408,-88.9880,1.4990,1.2211,-97.6942,97.4686,76.0408,-88.9880,1.4990,0,0,0,0,0,0,0
53,1787058143.507,1787058143.5112,0.03337,0.0000,-97.3626,96.1758,76.6593,-88.6593,2.0503,0.3630,-97.5252,97.6039,76.0666,-89.5201,1.5644,0.3630,-97.5252,97.6039,76.0666,-89.5201,1.5644,0,0,100,-50,0,-50,0
54,1787058143.5404,1787058143.5446,0.03341,0.6154,-97.3626,96.7033,76.5714,-88.7473,1.9841,0.8797,-97.5583,97.2871,76.8772,-89.4419,1.6605,0.8797,-97.5583,97.2871,76.8772,-89.4419,1.6605,200,0,250,-50,-50,-50,0
55,1787058143.5738,1787058143.5779,0.03339,0.7033,-97.3626,96.7033,76.5714,-89.1868,1.9841,1.1197,-97.1665,97.2655,76.5923,-89.4083,1.5050,1.1197,-97.1665,97.2655,76.5923,-89.4083,1.5050,-50,0,0,0,-100,0,0
56,1787058143.6072,1787058143.6113,0.03341,0.4396,-97.2747,96.7033,76.6593,-89.0110,1.9841,1.0298,-97.2485,97.7985,76.4102,-89.0681,1.5069,1.0298,-97.2485,97.7985,76.4102,-89.0681,1.5069,-50,50,0,50,-100,0,0
57,1787058143.6406,1787058143.6448,0.03339,0.6154,-97.2747,96.7033,76.6593,-89.0110,1.9841,0.7143,-98.1243,98.6658,76.8642,-89.6362,1.6194,0.7143,-98.1243,98.6658,76.8642,-89.6362,1.6194,50,0,0,0,0,0,0
58,1787058143.674,1787058143.6782,0.03341,0.8791,-97.2747,96.8791,76.6593,-88.9231,1.9841,0.9871,-96.9113,97.0702,76.9425,-89.3407,1.6494,0.9871,-96.9113,97.0702,76.9425,-89.3407,1.6494,50,0,100,0,50,0,0
59,1787058143.7074,1787058143.7116,0.03338,0.8791,-97.3626,97.2308,76.7473,-89.1868,1.9841,1.1349,-97.0555,97.6245,76.6354,-88.6381,1.6197,1.1349,-97.0555,97.6245,76.6354,-88.6381,1.6197,0,-50,100,0,-100,0,0
60,1787058143.7408,1787058143.7451,0.03341,0.8791,-97.3626,97.1429,76.7473,-89.0989,1.9841,1.0582,-98.0964,98.4803,76.9644,-89.4719,1.5619,1.0582,-98.0964,98.4803,76.9644,-89.4719,1.5619,0,0,50,0,0,0,0
61,1787058143.7742,1787058143.7784,0.0334,0.7912,-97.4505,97.0549,76.7473,-89.0989,1.9841,0.9143,-97.6503,98.1223,76.4182,-88.9211,1.5792,0.9143,-97.6503,98.1223,76.4182,-88.9211,1.5792,-50,-50,-50,0,0,0,0
62,1787058143.8076,1787058143.8117,0.03338,0.7912,-97.6264,97.2308,76.7473,-89.1868,1.9841,0.7078,-98.1468,98.5717,76.6860,-89.0678,1.4823,0.7078,-98.1468,98.5717,76.6860,-89.0678,1.4823,0,-50,100,0,-50,0,0
63,1787058143.841,1787058143.8451,0.03343,0.7912,-97.6264,97.2308,76.7473,-89.2747,1.9841,0.5502,-98.2020,97.7385,76.7833,-89.8343,1.6305,0.5502,-98.2020,97.7385,76.7833,-89.8343,1.6305,0,0,0,0,-50,0,0
64,1787058143.8744,1787058143.8785,0.03335,0.7912,-97.6264,97.2308,76.7473,-89.2747,1.9841,0.7434,-98.6925,98.3146,76.5999,-89.4393,1.6355,0.7434,-98.6925,98.3146,76.5999,-89.4393,1.6355,0,0,0,0,0,0,0
65,1787058143.9078,1787058143.9119,0.03342,0.7912,-97.6264,97.2308,76.7473,-89.4505,1.9841,1.0831,-97.6488,97.3092,76.2327,-88.9004,1.6421,1.0831,-97.6488,97.3092,76.2327,-88.9004,1.6421,0,0,0,0,-50,0,0
66,1787058143.9412,1787058143.9453,0.0334,0.7912,-97.8901,97.2308,76.7473,-89.4505,1.9841,0.7958,-98.8311,97.1881,76.9862,-89.8010,1.6016,0.7958,-98.8311,97.1881,76.9862,-89.8010,1.6016,0,-150,0,0,0,0,0
67,1787058143.9745,1787058143.9786,0.03336,0.7912,-97.8901,97.1429,76.7473,-89.4505,1.9841,0.6486,-97.9254,98.0358,76.9599,-89.2640,1.6071,0.6486,-97.9254,98.0358,76.9599,-89.2640,1.6071,0,0,0,0,0,0,0
68,1787058144.0079,1787058144.0121,0.03341,0.7912,-98.1538,97.0549,76.7473,-89.5385,1.9841,0.9147,-97.9479,97.9449,76.3844,-88.9678,1.6406,0.9147,-97.9479,97.9449,76.3844,-88.9678,1.6406,0,-50,-50,0,-50,0,0
69,1787058144.0414,1787058144.0455,0.03345,0.7912,-98.2418,97.0549,76.7473,-89.4505,1.9841,0.6155,-97.3890,98.2413,76.5551,-89.2925,1.5560,0.6155,-97.3890,98.2413,76.5551,-89.2925,1.5560,0,-50,0,0,0,0,0
70,1787058144.0747,1787058144.0788,0.03335,0.7912,-98.2418,97.1429,76.7473,-89.3626,1.9841,0.8913,-98.5357,97.6391,76.8319,-89.5611,1.4946,0.8913,-98.5357,97.6391,76.8319,-89.5611,1.4946,0,0,50,0,50,0,0
71,1787058144.1081,1787058144.1122,0.03338,0.7912,-98.2418,97.1429,76.7473,-89.3626,1.9841,0.7990,-98.0916,97.2075,76.6882,-89.1746,1.6496,0.7990,-98.0916,97.2075,76.6882,-89.1746,1.6496,0,0,0,0,0,0,0
72,1787058144.1415,1787058144.1457,0.03342,0.7912,-98.2418,97.1429,76.7473,-89.3626,1.9841,0.8428,-98.6741,98.7067,77.0282,-89.2427,1.4912,0.8428,-98.6741,98.7067,77.0282,-89.2427,1.4912,0,0,0,0,0,0,0
73,1787058144.1749,1787058144.1791,0.03338,0.7912,-98.2418,97.1429,76.7473,-89.2747,1.9841,0.8645,-98.3794,97.8450,77.1903,-88.9039,1.5811,0.8645,-98.3794,97.8450,77.1903,-88.9039,1.5811,0,0,0,0,50,0,0
74,1787058144.2084,1787058144.2125,0.03348,0.7912,-98.2418,97.2308,76.7473,-89.2747,1.9841,1.2536,-97.9812,98.1646,77.2778,-88.8126,1.5534,1.2536,-97.9812,98.1646,77.2778,-88.8126,1.5534,0,0,50,0,0,0,0
75,1787058144.2417,1787058144.2459,0.03332,0.7912,-98.2418,97.3187,76.7473,-89.2747,1.9841,0.8078,-97.5722,98.2227,76.7894,-89.3211,1.5308,0.8078,-97.5722,98.2227,76.7894,-89.3211,1.5308,0,0,0,0,0,0,0
76,1787058144.2751,1787058144.2792,0.03335,0.7912,-98.2418,97.3187,76.7473,-89.2747,1.9841,0.7548,-97.6052,98.6230,77.8438,-89.4787,1.5977,0.7548,-97.6052,98.6230,77.8438,-89.4787,1.5977,0,0,0,0,0,0,0
77,1787058144.3085,1787058144.3126,0.03345,0.7912,-98.2418,97.3187,76.7473,-89.3626,1.9841,0.5890,-98.1984,97.8733,76.6919,-88.8347,1.5519,0.5890,-98.1984,97.8733,76.6919,-88.8347,1.5519,0,0,0,0,-50,0,0
78,1787058144.3419,1787058144.3462,0.03339,0.7912,-98.2418,97.3187,77.0989,-89.3626,1.9841,0.7491,-98.3547,98.0727,76.9675,-88.8250,1.4765,0.7491,-98.3547,98.0727,76.9675,-88.8250,1.4765,0,0,0,150,0,0,0
79,1787058144.3752,1787058144.3794,0.03334,0.7912,-98.3297,97.2308,77.0989,-89.2747,1.9841,0.7155,-98.1126,98.1095,77.1972,-89.2161,1.5369,0.7155,-98.1126,98.1095,77.1972,-89.2161,1.5369,0,0,-50,100,0,0,0
80,1787058144.4087,1787058144.4128,0.03341,0.7912,-98.3297,97.2308,76.9231,-89.1868,1.9841,0.9490,-98.5641,97.6341,76.2415,-88.8681,1.6449,0.9490,-98.5641,97.6341,76.2415,-88.8681,1.6449,0,0,0,-50,0,0,0
81,1787058144.4421,1787058144.4462,0.03343,0.7912,-98.3297,97.2308,77.0110,-89.1868,1.9841,0.9097,-98.1479,98.6090,77.0064,-89.1051,1.6383,0.9097,-98.1479,98.6090,77.0064,-89.1051,1.6383,0,0,0,50,0,0,0
82,1787058144.4755,1787058144.4796,0.03336,0.7912,-98.3297,97.2308,76.9231,-89.1868,1.9841,0.8152,-97.6202,97.4804,76.9284,-88.8740,1.5041,0.8152,-97.6202,97.4804,76.9284,-88.8740,1.5041,0,0,0,-50,0,0,0
83,1787058144.5088,1787058144.513,0.03339,0.7912,-98.3297,97.2308,77.0110,-89.1868,1.9841,0.7572,-98.4846,98.5627,77.4439,-88.9784,1.5859,0.7572,-98.4846,98.5627,77.4439,-88.9784,1.5859,0,0,0,0,0,0,0
84,1787058144.5423,1787058144.5465,0.03343,0.7912,-98.3297,97.2308,77.0989,-89.1868,1.9841,0.4160,-98.0477,98.2492,77.1753,-89.4104,1.4411,0.4160,-98.0477,98.2492,77.1753,-89.4104,1.4411,0,0,0,50,50,0,0
85,1787058144.5756,1787058144.5798,0.03335,0.7912,-98.3297,97.1429,77.0989,-89.1868,1.9841,0.9226,-97.5042,98.0800,75.8205,-89.6497,1.5285,0.9226,-97.5042,98.0800,75.8205,-89.6497,1.5285,0,0,-50,0,-50,0,0
86,1787058144.609,1787058144.6131,0.03341,0.7912,-98.3297,97.2308,77.0989,-89.1868,1.9841,0.8085,-97.6717,97.7889,77.2483,-89.5900,1.4899,0.8085,-97.6717,97.7889,77.2483,-89.5900,1.4899,0,0,50,0,0,0,0
87,1787058144.6425,1787058144.6466,0.03341,0.7912,-98.2418,97.2308,76.7473,-89.1868,1.9841,0.8103,-98.4192,97.3601,76.9066,-89.1771,1.5636,0.8103,-98.4192,97.3601,76.9066,-89.1771,1.5636,0,0,0,-100,0,0,0
88,1787058144.6758,1787058144.68,0.03338,0.7912,-98.0659,97.2308,76.6593,-89.3626,1.9841,1.0824,-98.0297,97.7751,76.8221,-89.0018,1.5865,1.0824,-98.0297,97.7751,76.8221,-89.0018,1.5865,0,100,0,50,-50,0,0
89,1787058144.71,1787058144.7142,0.03416,0.7912,-98.2418,97.2308,76.8352,-89.2747,1.9841,0.6274,-97.8930,97.6526,77.1006,-88.9849,1.4743,0.6274,-97.8930,97.6526,77.1006,-88.9849,1.4743,0,-50,0,100,50,0,0
90,1787058144.7427,1787058144.7475,0.03269,0.7912,-98.2418,97.2308,76.8352,-89.2747,1.9841,1.0504,-98.0162,97.6336,76.7096,-89.4704,1.6712,1.0504,-98.0162,97.6336,76.7096,-89.4704,1.6712,0,0,0,0,0,0,0
91,1787058144.776,1787058144.7804,0.03334,0.7912,-98.2418,97.2308,76.8352,-89.2747,1.9841,0.7359,-97.9054,97.6758,76.8276,-88.6331,1.3850,0.7359,-97.9054,97.6758,76.8276,-88.6331,1.3850,0,0,0,0,0,0,0
92,1787058144.8094,1787058144.8136,0.03337,0.7912,-98.2418,97.2308,76.8352,-89.3626,1.9841,0.7817,-98.1858,97.4730,77.4412,-88.8173,1.4685,0.7817,-98.1858,97.4730,77.4412,-88.8173,1.4685,0,0,0,0,-50,0,0
93,1787058144.8428,1787058144.8471,0.03345,0.7912,-98.2418,97.2308,76.9231,-89.2747,1.9180,0.8876,-98.2758,98.0167,77.2071,-89.0868,1.6629,0.8876,-98.2758,98.0167,77.2071,-89.0868,1.6629,0,0,0,50,50,-50,0
94,1787058144.8762,1787058144.8804,0.03334,0.7912,-98.2418,97.2308,76.9231,-89.1868,1.9180,0.9582,-98.6266,97.7025,77.3408,-89.4802,1.4877,0.9582,-98.6266,97.7025,77.3408,-89.4802,1.4877,0,0,0,0,0,0,0
95,1787058144.9095,1787058144.9138,0.03336,0.7912,-98.2418,97.2308,77.0110,-89.1868,1.9180,0.7779,-97.8526,98.2964,77.9161,-89.1917,1.5611,0.7779,-97.8526,98.2964,77.9161,-89.1917,1.5611,0,0,0,0,0,0,0
96,1787058144.943,1787058144.9471,0.03344,0.7912,-98.2418,97.2308,77.0989,-89.1868,1.8519,1.1781,-98.5451,97.4915,77.8285,-89.1767,1.5554,1.1781,-98.5451,97.4915,77.8285,-89.1767,1.5554,0,0,0,50,0,0,0
97,1787058144.9764,1787058144.9806,0.03344,0.7912,-98.2418,97.2308,77.3626,-89.1868,1.8519,0.9801,-98.1627,97.9631,78.1315,-89.7397,1.6114,0.9801,-98.1627,97.9631,78.1315,-89.7397,1.6114,0,0,0,150,0,0,0
98,1787058145.0097,1787058145.0139,0.03331,0.7912,-98.2418,97.1429,77.4505,-89.1868,1.8519,1.1647,-98.8270,97.2113,78.5435,-90.4455,1.6665,1.1647,-98.8270,97.2113,78.5435,-90.4455,1.6665,0,0,0,50,0,0,0
99,1787058145.0432,1787058145.0474,0.03343,0.7912,-98.2418,97.1429,77.6264,-89.1868,1.8519,1.0707,-97.8125,96.2756,78.8941,-90.4889,1.5015,1.0707,-97.8125,96.2756,78.8941,-90.4889,1.5015,0,0,0,50,-50,0,0
