step,t_obs,t_cmd,dt,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper,cmd_shoulder_pan,cmd_shoulder_lift,cmd_elbow_flex,cmd_wrist_flex,cmd_wrist_roll,cmd_gripper,sent_shoulder_pan,sent_shoulder_lift,sent_elbow_flex,sent_wrist_flex,sent_wrist_roll,sent_gripper,velraw_shoulder_pan,velraw_shoulder_lift,velraw_elbow_flex,velraw_wrist_flex,velraw_wrist_roll,velraw_gripper,chunk_start
44,1787057022.5213,1787057022.5258,0.03338,31.0330,-38.9890,35.0769,97.8462,-34.9451,2.3148,33.0660,13.4092,-19.8858,94.7970,7.2546,3.0566,33.0660,-28.5495,24.7253,94.7970,-24.5934,3.0566,250,1000,-800,-100,950,0,0
45,1787057022.5547,1787057022.5592,0.03341,31.8242,-36.0000,32.7912,97.0549,-32.1319,2.5132,33.4190,15.1684,-20.6222,93.9911,6.9033,3.1066,33.4190,-25.6484,22.4396,93.9911,-21.8681,3.1066,250,1000,-800,-250,950,150,0
46,1787057022.5882,1787057022.5927,0.03341,32.4396,-33.1868,30.4176,95.9121,-29.4066,2.7116,33.3194,16.3352,-20.8363,92.9031,6.4244,3.4117,33.3194,-22.7473,20.1538,92.9031,-19.0549,3.4117,150,950,-750,-400,900,100,0
47,1787057022.6215,1787057022.626,0.03339,32.7033,-30.1978,28.0440,95.2088,-26.6813,2.7116,33.2883,17.7014,-22.0021,93.0080,6.7205,3.7421,33.2883,-19.8462,17.6923,93.0080,-16.4176,3.7421,150,1000,-850,-150,950,0,0
48,1787057022.6549,1787057022.6594,0.03341,32.7912,-27.2967,25.6703,94.3297,-24.0440,2.9101,32.7062,19.0716,-22.6735,92.3534,6.5842,4.3056,32.7062,-16.8571,15.4066,92.3534,-13.6044,4.3056,0,1000,-750,-300,900,100,0
49,1787057022.6884,1787057022.6933,0.03342,32.8791,-24.1319,23.2967,93.6264,-21.2308,3.2407,32.7138,20.0496,-21.4497,92.0037,6.0160,4.9648,32.7138,-13.6923,13.0330,92.0037,-10.7912,4.9648,50,1050,-800,-250,950,150,0
50,1787057022.7217,1787057022.9472,0.03338,32.9670,-21.1429,21.0110,93.3626,-18.5055,3.5053,31.9649,-2.5028,-1.7706,98.5842,-0.6922,3.9663,31.9649,-3.6703,5.3846,98.5842,-1.4725,3.9663,50,1000,-800,-50,1000,100,1
51,1787057022.9484,1787057022.9536,0.22662,32.9670,-13.6703,15.3846,92.3956,-11.3846,4.5635,32.0359,1.0495,-4.6265,98.4944,-0.2218,4.1647,32.0359,-3.6703,5.3846,98.4944,-1.3846,4.1647,0,50,-50,-50,50,0,1
52,1787057022.9816,1787057022.9867,0.03328,32.9670,-13.6703,15.3846,92.3956,-11.2088,4.5635,32.0238,2.1630,-6.5193,99.0299,0.0889,4.0733,32.0238,-3.6703,5.2967,99.0299,-1.2088,4.0733,0,0,0,0,50,0,0
53,1787057023.015,1787057023.0199,0.03337,32.7912,-12.7033,14.4176,93.3626,-10.2418,4.2989,32.1878,3.5349,-7.1255,98.1226,0.1820,4.5603,32.1878,-2.5275,4.0659,98.1226,0.0220,4.5603,0,300,-400,450,450,-150,0
54,1787057023.0485,1787057023.0532,0.03347,32.6154,-10.1538,11.7802,95.2967,-7.6923,4.2328,32.5746,4.8295,-7.3722,98.9464,1.2183,4.8462,32.5746,0.1978,1.4286,98.9464,1.2183,4.8462,-50,850,-750,600,750,-50,0
55,1787057023.0818,1787057023.0865,0.03331,32.3516,-6.9011,9.2308,96.7912,-4.7033,4.2989,33.0575,6.1182,-10.1180,97.7866,0.8361,4.9509,33.0575,3.4505,-1.0330,97.7866,0.8361,4.9509,-50,1100,-900,500,1000,50,0
56,1787057023.1152,1787057023.1203,0.0334,32.3516,-3.5604,6.9451,97.3187,-2.4176,4.5635,32.7447,8.2048,-9.2707,98.6107,0.7150,4.7743,32.7447,6.7912,-3.3187,98.6107,0.7150,4.7743,-50,1100,-800,150,750,100,0
57,1787057023.1486,1787057023.1536,0.03342,32.5275,-0.5714,4.7473,97.2308,-1.3626,4.6296,32.5126,9.6003,-10.3387,97.8323,0.0989,4.8969,32.5126,9.6003,-5.6923,97.8323,0.0989,4.8969,50,1050,-750,0,450,50,0
58,1787057023.182,1787057023.1873,0.03342,32.7912,2.5934,2.1978,97.5824,-0.9231,4.7619,31.7123,10.2370,-9.2126,96.6866,-0.5311,4.6542,31.7123,10.2370,-8.1538,96.6866,-0.5311,4.6542,100,1050,-850,100,150,50,0
59,1787057023.2154,1787057023.2204,0.03342,32.8791,5.7582,-0.2637,97.7582,-0.7473,4.7619,31.4485,10.6493,-8.7492,95.6711,-1.1041,4.7035,31.4485,10.6493,-8.7492,95.6711,-1.1041,4.7035,50,1050,-800,0,50,0,0
60,1787057023.2488,1787057023.2534,0.03333,32.6154,8.3077,-2.4615,97.0549,-0.8352,4.7619,30.9883,11.7261,-7.6280,94.7319,-1.6528,4.6001,30.9883,11.7261,-7.6280,94.7319,-1.6528,4.6001,-50,850,-750,-250,-50,0,0
61,1787057023.2822,1787057023.2866,0.03338,32.3516,9.8901,-4.0440,96.3516,-0.8352,4.7619,31.1545,11.2503,-6.5195,93.7259,-1.8903,4.7256,31.1545,11.2503,-6.5195,93.7259,-1.8903,4.7256,-100,500,-600,-200,0,0,0
62,1787057023.3156,1787057023.32,0.03342,31.9121,10.8571,-4.5714,95.5604,-1.0989,4.7619,29.9726,11.7976,-6.8988,92.9926,-1.7942,5.2319,29.9726,11.7976,-6.8988,92.9926,-1.7942,5.2319,-150,350,-200,-250,-100,0,0
63,1787057023.349,1787057023.3537,0.03342,31.5604,11.2088,-4.5714,94.9451,-1.2747,4.7619,30.7033,12.1614,-5.3553,92.0052,-2.4820,5.4335,30.7033,12.1614,-5.3553,92.0052,-2.4820,5.4335,-150,100,0,-250,-100,0,0
64,1787057023.3824,1787057023.3866,0.03338,31.2967,11.9121,-4.5714,93.9780,-1.3626,4.8942,29.4952,13.1320,-5.1283,89.9905,-2.5564,5.8854,29.4952,13.1320,-5.1283,89.9905,-2.5564,5.8854,-50,200,0,-350,-50,50,0
65,1787057023.4158,1787057023.4199,0.03339,31.1209,12.3516,-4.5714,93.0989,-1.7143,5.0265,28.9813,14.3890,-4.7925,89.1453,-2.0628,6.8039,28.9813,14.3890,-4.7925,89.1453,-2.0628,6.8039,0,200,0,-300,-150,0,0
66,1787057023.4492,1787057023.4536,0.03342,30.8571,13.0549,-4.4835,92.0440,-1.8901,5.3571,29.3069,14.7892,-5.7383,88.9188,-2.0578,8.2292,29.3069,14.7892,-5.7383,88.9188,-2.0578,8.2292,-100,200,0,-350,-100,150,0
67,1787057023.4826,1787057023.4868,0.03341,30.2418,14.1099,-4.3956,90.5495,-1.8901,6.0185,28.8670,15.0295,-5.6319,87.7285,-1.3943,10.5035,28.8670,15.0295,-5.6319,87.7285,-1.3943,10.5035,-200,400,50,-650,0,250,0
68,1787057023.5159,1787057023.5201,0.03335,29.8022,14.9890,-4.3077,89.9341,-1.8901,6.8122,29.4928,15.5698,-5.0494,87.7791,-0.0582,12.6203,29.4928,15.5698,-5.0494,87.7791,-0.0582,12.6203,-200,350,0,-150,0,400,0
69,1787057023.5494,1787057023.5536,0.03344,29.4505,15.4286,-4.3077,89.3187,-1.8022,8.0688,29.4686,15.7674,-4.9028,86.3395,-0.3561,14.9014,29.4686,15.7674,-4.9028,86.3395,-0.3561,14.9014,-150,150,0,-150,0,650,0
70,1787057023.5827,1787057023.5869,0.03336,29.3626,15.6923,-4.3077,88.4396,-1.2747,10.1190,30.2372,16.0240,-4.9469,85.9820,0.8864,17.7573,30.2372,16.0240,-4.9469,85.9820,0.8864,17.7573,-50,150,0,-400,200,800,0
71,1787057023.6161,1787057023.6205,0.03341,29.3626,16.0440,-4.3077,87.9121,-0.9231,11.5741,30.2887,16.3339,-5.7030,84.8541,0.1841,19.4047,30.2887,16.3339,-5.7030,84.8541,0.1841,19.4047,0,100,0,-150,50,700,0
72,1787057023.6496,1787057023.6539,0.03348,29.5385,16.4835,-4.3077,86.9451,-0.3956,13.7566,30.4983,17.0670,-5.8563,84.6312,-0.2057,21.4258,30.4983,17.0670,-5.8563,84.6312,-0.2057,21.4258,50,150,0,-300,150,1000,0
73,1787057023.6829,1787057023.6872,0.03332,29.8901,16.8352,-4.3077,86.0659,-0.2198,15.8730,30.9276,17.2440,-6.3484,84.4564,-0.0606,22.6763,30.9276,17.2440,-6.3484,84.4564,-0.0606,22.6763,100,100,0,-250,100,1000,0
74,1787057023.7163,1787057023.7205,0.03337,30.3297,17.2747,-4.3077,85.4505,-0.3077,17.9233,31.2888,18.3528,-5.5801,83.4545,0.4960,23.8868,31.2888,18.3528,-5.5801,83.4545,0.4960,23.8868,100,100,0,-250,-50,900,0
75,1787057023.7498,1787057023.754,0.03344,30.5934,17.7143,-4.3956,85.0989,-0.3077,19.7090,31.4767,18.3928,-7.1257,83.8281,0.8051,25.1474,31.4767,18.3928,-7.1257,83.8281,0.8051,25.1474,50,150,-50,-100,0,800,0
76,1787057023.7832,1787057023.7879,0.0334,30.6813,18.4176,-4.3956,84.4835,-0.1319,21.2963,31.8509,19.3348,-5.3042,84.1834,0.9160,25.9481,31.8509,19.3348,-5.3042,84.1834,0.9160,25.9481,50,250,0,-200,50,750,0
77,1787057023.8165,1787057023.821,0.03337,30.8571,18.9451,-4.6593,84.2198,0.2198,22.7513,31.4963,18.9690,-6.2707,84.0017,0.7242,27.1365,31.4963,18.9690,-6.2707,84.0017,0.7242,27.1365,50,200,-50,-100,100,600,0
78,1787057023.85,1787057023.8543,0.03344,31.1209,19.4725,-4.8352,84.3077,0.3077,23.9418,31.3004,20.3270,-7.3080,83.6432,-0.3843,28.2959,31.3004,20.3270,-7.3080,83.6432,-0.3843,28.2959,50,150,-50,0,0,550,0
79,1787057023.8833,1787057023.8875,0.03335,31.3846,19.6484,-4.9231,84.0440,0.3956,25.0661,31.8099,19.8692,-6.7237,83.5373,0.3543,29.0830,31.8099,19.8692,-6.7237,83.5373,0.3543,29.0830,100,50,-50,-100,50,450,0
80,1787057023.9167,1787057023.921,0.03338,31.4725,20.2637,-5.0989,84.0440,0.2198,26.3228,31.4549,20.6530,-7.3858,83.8556,0.0221,29.6274,31.4549,20.6530,-7.3858,83.8556,0.0221,29.6274,50,250,-50,0,-100,600,0
81,1787057023.9501,1787057023.9547,0.03344,31.4725,20.5275,-5.1868,83.6923,0.1319,27.3810,31.3543,22.0573,-7.0613,83.5342,0.0014,29.8493,31.3543,22.0573,-7.0613,83.5342,0.0014,29.8493,0,200,0,-150,0,500,0
82,1787057023.9835,1787057023.9878,0.03335,31.4725,21.0549,-5.2747,83.8681,0.1319,28.1085,31.1860,22.1793,-6.6310,83.6155,-0.6220,29.6100,31.1860,22.1793,-6.6310,83.6155,-0.6220,29.6100,0,150,0,0,0,350,0
83,1787057024.0169,1787057024.0211,0.03339,31.3846,21.8462,-5.3626,83.6923,0.1319,28.7037,31.0948,21.5810,-6.6854,82.6823,0.6477,29.3876,31.0948,21.5810,-6.6854,82.6823,0.6477,29.3876,-50,300,-50,0,0,250,0
84,1787057024.0502,1787057024.0545,0.03337,31.2967,22.3736,-5.3626,83.6923,0.0440,28.8360,31.3267,22.8017,-6.5228,82.9547,-0.4422,28.9262,31.3267,22.8017,-6.5228,82.9547,-0.4422,28.9262,-50,100,0,0,-50,50,0
85,1787057024.0836,1787057024.0879,0.03339,31.2088,22.6374,-5.2747,83.5165,0.2198,28.9021,31.2401,21.1135,-6.6440,82.8639,0.2551,28.7245,31.2401,21.1135,-6.6440,82.8639,0.2551,28.7245,-50,100,0,0,50,50,0
86,1787057024.117,1787057024.1217,0.0334,31.3846,22.9011,-5.3626,82.9890,0.1319,28.9683,31.4563,22.3290,-4.8401,82.7059,0.2725,28.5000,31.4563,22.3290,-4.8401,82.7059,0.2725,28.5000,50,150,0,-250,0,0,0
87,1787057024.1505,1787057024.1547,0.03343,31.4725,22.9890,-5.3626,82.9890,-0.0440,28.9683,31.2472,23.1999,-5.5279,81.7732,-0.1613,28.2014,31.2472,23.1999,-5.5279,81.7732,-0.1613,28.2014,0,0,0,0,0,0,0
88,1787057024.1838,1787057024.188,0.03336,31.4725,23.2527,-5.0989,82.9011,0.0440,28.7037,31.4802,22.3807,-4.3961,82.0372,0.4542,28.3202,31.4802,22.3807,-4.3961,82.0372,0.4542,28.3202,0,50,150,0,50,-100,0
89,1787057024.2172,1787057024.2215,0.0334,31.4725,23.8681,-4.6593,82.7253,0.0440,28.5053,31.1840,23.3715,-5.7038,81.3104,0.0169,28.1255,31.1840,23.3715,-5.7038,81.3104,0.0169,28.1255,0,200,200,-100,0,-150,0
90,1787057024.2506,1787057024.2549,0.03338,31.4725,23.9560,-4.5714,82.1978,0.0440,28.5053,30.9252,24.2692,-4.7996,80.6913,-0.0211,27.9519,30.9252,24.2692,-4.7996,80.6913,-0.0211,27.9519,0,0,50,-250,0,-100,0
91,1787057024.284,1787057024.2881,0.03338,31.4725,24.0440,-4.4835,82.0220,0.0440,28.4392,31.7146,24.6041,-4.6058,81.0213,-0.3097,27.8837,31.7146,24.6041,-4.6058,81.0213,-0.3097,27.8837,0,0,0,-100,0,100,0
92,1787057024.3174,1787057024.3216,0.03344,31.4725,24.4835,-4.5714,81.3187,0.0440,28.1746,30.9327,24.0535,-4.7269,79.3335,-0.2759,27.8354,30.9327,24.0535,-4.7269,79.3335,-0.2759,27.8354,0,150,-50,-250,0,-150,0
93,1787057024.3508,1787057024.3549,0.03334,31.4725,24.6593,-4.4835,81.2308,-0.0440,28.1746,31.5446,25.3020,-3.9133,79.3887,0.1588,27.8084,31.5446,25.3020,-3.9133,79.3887,0.1588,27.8084,0,50,50,50,-50,50,0
94,1787057024.3842,1787057024.3883,0.03343,31.3846,24.6593,-4.4835,80.7912,-0.0440,27.9762,31.7344,25.6932,-5.0739,79.1233,0.1417,27.8883,31.7344,25.6932,-5.0739,79.1233,0.1417,27.8883,0,0,0,-150,0,-50,0
95,1787057024.4176,1787057024.4217,0.0334,31.3846,24.8352,-4.3956,80.0000,0.0440,27.9762,32.0410,24.8893,-5.2358,78.9756,0.4863,28.0429,32.0410,24.8893,-5.2358,78.9756,0.4863,28.0429,0,50,50,-300,50,0,0
96,1787057024.451,1787057024.4553,0.03338,31.3846,25.1868,-4.4835,79.6484,0.0440,27.9762,31.6946,26.0714,-4.8889,79.2238,-0.1002,27.8389,31.6946,26.0714,-4.8889,79.2238,-0.1002,27.8389,0,100,-50,-50,0,0,0
97,1787057024.4845,1787057024.4888,0.03348,31.3846,25.1868,-4.6593,79.4725,0.0440,27.9762,32.0023,24.8943,-3.5554,78.5538,-0.5748,27.7311,32.0023,24.8943,-3.5554,78.5538,-0.5748,27.7311,0,0,-50,-100,0,0,0
98,1787057024.5178,1787057024.522,0.03329,31.4725,25.4505,-4.6593,79.4725,-0.0440,27.9762,32.5500,25.3860,-4.0692,78.1127,0.4537,28.1087,32.5500,25.3860,-4.0692,78.1127,0.4537,28.1087,50,100,0,0,0,0,0
99,1787057024.5512,1787057024.5553,0.0334,31.4725,25.5385,-4.4835,79.0330,-0.1319,27.9762,32.2668,25.2406,-3.0272,77.9380,-0.4232,27.9295,32.2668,25.2406,-3.0272,77.9380,-0.4232,27.9295,0,0,50,-200,-50,0,0
