step,t_obs,t_cmd,dt,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper,cmd_shoulder_pan,cmd_shoulder_lift,cmd_elbow_flex,cmd_wrist_flex,cmd_wrist_roll,cmd_gripper,sent_shoulder_pan,sent_shoulder_lift,sent_elbow_flex,sent_wrist_flex,sent_wrist_roll,sent_gripper,velraw_shoulder_pan,velraw_shoulder_lift,velraw_elbow_flex,velraw_wrist_flex,velraw_wrist_roll,velraw_gripper,chunk_start
51,1786708360.702,1786708360.7067,0.21831,-0.0879,-96.9231,97.0549,74.9890,-87.3407,3.7698,-0.4253,-94.0653,96.7608,75.0288,-87.8293,4.1611,-0.4253,-94.0653,96.7608,75.0288,-87.8293,4.1611,0,0,0,0,0,0,1
52,1786708360.7354,1786708360.7396,0.03335,-0.0879,-96.9231,97.0549,74.9890,-87.3407,3.7698,-0.3605,-94.0898,96.6728,75.0600,-87.9547,4.1332,-0.3605,-94.0898,96.6728,75.0600,-87.9547,4.1332,0,0,0,0,0,0,0
53,1786708360.7687,1786708360.7731,0.03335,-0.0879,-96.4835,96.8791,74.9890,-87.4286,3.7698,-0.4260,-94.1434,96.7066,75.1917,-88.0523,4.1340,-0.4260,-94.1434,96.7066,75.1917,-88.0523,4.1340,0,0,-50,0,0,0,0
54,1786708360.8021,1786708360.8062,0.03336,-0.0879,-95.5165,96.8791,74.9890,-87.5165,3.7698,-0.4040,-94.2706,96.9400,75.1428,-88.1689,4.0786,-0.4040,-94.2706,96.9400,75.1428,-88.1689,4.0786,0,300,0,0,-50,0,0
55,1786708360.8355,1786708360.8396,0.03339,-0.0879,-95.3407,96.8791,74.9890,-87.8681,3.7698,-0.3485,-94.2961,96.6250,75.2666,-88.2271,4.0371,-0.3485,-94.2961,96.6250,75.2666,-88.2271,4.0371,0,50,0,0,-150,0,0
56,1786708360.8689,1786708360.8729,0.0334,-0.0879,-95.3407,96.8791,74.9890,-87.8681,3.7698,-0.3245,-94.0823,96.3195,75.0770,-87.9837,3.9881,-0.3245,-94.0823,96.3195,75.0770,-87.9837,3.9881,0,0,0,0,0,0,0
57,1786708360.9022,1786708360.9064,0.03337,-0.0879,-95.3407,96.8791,74.9890,-87.9560,3.7698,-0.4252,-94.2315,96.5667,75.2966,-88.0502,4.0419,-0.4252,-94.2315,96.5667,75.2966,-88.0502,4.0419,0,0,0,0,0,0,0
58,1786708360.9356,1786708360.9397,0.03338,-0.0879,-95.3407,96.7912,74.9890,-87.9560,3.7698,-0.3279,-94.2979,96.4161,75.2829,-88.1159,4.0343,-0.3279,-94.2979,96.4161,75.2829,-88.1159,4.0343,0,0,-50,0,0,0,0
59,1786708360.969,1786708360.9731,0.03338,-0.0879,-95.2527,96.7912,74.9890,-88.0440,3.7698,-0.3538,-94.2259,96.2469,75.2725,-88.0554,4.0647,-0.3538,-94.2259,96.2469,75.2725,-88.0554,4.0647,0,0,0,0,-50,0,0
60,1786708361.0024,1786708361.0068,0.03338,-0.0879,-95.1648,96.7912,74.9890,-88.0440,3.7698,-0.3428,-93.9963,96.1268,75.2275,-87.9346,4.0882,-0.3428,-93.9963,96.1268,75.2275,-87.9346,4.0882,0,50,0,0,0,0,0
61,1786708361.0357,1786708361.0399,0.03336,-0.0879,-95.1648,96.7033,74.9890,-88.0440,3.7698,-0.3095,-94.1389,96.0886,75.2074,-88.1468,4.0554,-0.3095,-94.1389,96.0886,75.2074,-88.1468,4.0554,0,0,0,0,0,0,0
62,1786708361.0691,1786708361.0733,0.03342,-0.0879,-95.1648,96.6154,74.9890,-88.0440,3.7698,-0.4085,-94.0501,96.2019,75.2203,-88.3544,4.1057,-0.4085,-94.0501,96.2019,75.2203,-88.3544,4.1057,0,0,-50,0,0,0,0
63,1786708361.1025,1786708361.1078,0.03336,-0.0879,-95.1648,96.5275,74.9890,-88.0440,3.7698,-0.4514,-94.2048,96.1516,75.1403,-88.2156,4.0862,-0.4514,-94.2048,96.1516,75.1403,-88.2156,4.0862,0,0,0,0,0,0,0
64,1786708361.1359,1786708361.1399,0.03337,-0.0879,-94.9890,96.5275,74.9890,-88.0440,3.7698,-0.4403,-93.9345,95.9811,75.1170,-88.2462,4.0635,-0.4403,-93.9345,95.9811,75.1170,-88.2462,4.0635,0,50,0,0,0,0,0
65,1786708361.1693,1786708361.1736,0.03343,-0.0879,-94.9890,96.4396,74.9890,-88.0440,3.7698,-0.4346,-94.0175,96.0387,75.1430,-88.2084,4.0678,-0.4346,-94.0175,96.0387,75.1430,-88.2084,4.0678,0,0,0,0,0,0,0
66,1786708361.2027,1786708361.207,0.03336,-0.0879,-94.9890,96.2637,74.9890,-88.0440,3.7698,-0.3705,-94.0513,96.0081,75.0355,-88.2337,4.0640,-0.3705,-94.0513,96.0081,75.0355,-88.2337,4.0640,0,0,-50,0,0,0,0
67,1786708361.2361,1786708361.2403,0.03341,-0.0879,-94.9890,96.2637,74.9890,-88.0440,3.7698,-0.3189,-94.0916,95.7490,75.0147,-88.0976,4.0566,-0.3189,-94.0916,95.7490,75.0147,-88.0976,4.0566,0,0,0,0,0,0,0
68,1786708361.2695,1786708361.2736,0.0334,-0.0879,-94.9890,96.2637,74.9890,-88.0440,3.7698,-0.2740,-93.8170,95.7240,74.8719,-87.9752,4.0359,-0.2740,-93.8170,95.7240,74.8719,-87.9752,4.0359,0,0,0,0,0,0,0
69,1786708361.3028,1786708361.3068,0.03333,-0.0879,-94.9890,96.2637,74.9890,-88.0440,3.7698,-0.3979,-94.0326,95.7815,74.9538,-87.9325,4.0092,-0.3979,-94.0326,95.7815,74.9538,-87.9325,4.0092,0,0,0,0,0,0,0
70,1786708361.3362,1786708361.3403,0.03342,-0.0879,-94.9011,96.0879,74.9890,-88.0440,3.7698,-0.2219,-93.9158,95.3517,74.8754,-87.9296,3.9746,-0.2219,-93.9158,95.3517,74.8754,-87.9296,3.9746,0,50,-50,0,0,0,0
71,1786708361.3696,1786708361.3738,0.03338,-0.0879,-94.9011,96.0879,74.9890,-88.0440,3.7698,-0.2986,-94.0151,95.4170,74.9947,-87.9388,4.0129,-0.2986,-94.0151,95.4170,74.9947,-87.9388,4.0129,0,0,0,0,0,0,0
72,1786708361.403,1786708361.4074,0.03338,-0.0879,-94.9011,96.0000,74.9890,-88.0440,3.7698,-0.4006,-94.0201,95.3447,75.1958,-87.7872,4.0130,-0.4006,-94.0201,95.3447,75.1958,-87.7872,4.0130,0,0,-50,0,0,0,0
73,1786708361.4364,1786708361.4405,0.03337,-0.0879,-94.9011,95.9121,74.9890,-88.0440,3.7698,-0.4161,-94.2525,95.5142,75.0901,-87.8464,3.9662,-0.4161,-94.2525,95.5142,75.0901,-87.8464,3.9662,0,0,-50,0,0,0,0
74,1786708361.4697,1786708361.4738,0.03339,-0.0879,-94.9011,95.8242,74.9890,-88.0440,3.7698,-0.4857,-94.2419,95.4438,75.0191,-87.8954,3.9268,-0.4857,-94.2419,95.4438,75.0191,-87.8954,3.9268,0,0,0,0,0,0,0
75,1786708361.5031,1786708361.5072,0.03337,-0.0879,-94.9011,95.8242,74.9890,-88.0440,3.7698,-0.4595,-94.4273,95.5852,75.1147,-87.6925,3.9208,-0.4595,-94.4273,95.5852,75.1147,-87.6925,3.9208,0,0,0,0,0,0,0
76,1786708361.5365,1786708361.5406,0.03341,-0.0879,-94.9011,95.8242,74.9890,-88.0440,3.7698,-0.5984,-94.4135,95.4574,75.3767,-87.8447,3.9830,-0.5984,-94.4135,95.4574,75.3767,-87.8447,3.9830,0,0,0,0,0,0,0
77,1786708361.5699,1786708361.574,0.0334,-0.0879,-94.9011,95.8242,74.9890,-88.0440,3.7698,-0.5361,-94.2823,95.1554,75.3928,-87.7745,3.9851,-0.5361,-94.2823,95.1554,75.3928,-87.7745,3.9851,0,0,0,0,0,0,0
78,1786708361.6033,1786708361.6074,0.0334,-0.0879,-94.9011,95.8242,74.9890,-88.0440,3.7698,-0.6340,-94.1080,94.6301,75.4513,-87.6517,4.0263,-0.6340,-94.1080,94.6301,75.4513,-87.6517,4.0263,0,0,0,0,0,0,0
79,1786708361.6367,1786708361.641,0.03339,-0.0879,-94.9011,95.8242,74.9890,-88.0440,3.7698,-0.5139,-93.9683,93.9725,75.7035,-87.3293,4.0118,-0.5139,-93.9683,93.9725,75.7035,-87.3293,4.0118,0,0,0,0,0,0,0
80,1786708361.6701,1786708361.6743,0.03336,-0.0879,-94.9011,95.5604,74.9890,-88.0440,3.7698,-0.5000,-93.7293,93.3262,75.9440,-87.4301,4.1039,-0.5000,-93.7293,93.3262,75.9440,-87.4301,4.1039,0,0,-100,0,0,0,0
81,1786708361.7035,1786708361.7076,0.03337,-0.1758,-94.8132,95.2967,75.0769,-87.8681,3.7698,-0.6840,-93.9951,92.6714,76.1102,-87.5376,4.0565,-0.6840,-93.9951,92.6714,76.1102,-87.5376,4.0565,0,50,-100,0,100,0,0
82,1786708361.7369,1786708361.741,0.0334,-0.1758,-94.8132,95.0330,75.5165,-87.8681,3.7698,-0.6412,-93.2509,90.6051,76.6266,-87.3338,4.0518,-0.6412,-93.2509,90.6051,76.6266,-87.3338,4.0518,0,0,-100,150,0,0,0
83,1786708361.7703,1786708361.7748,0.03344,-0.1758,-94.7253,94.6813,75.7802,-87.8681,3.7698,-0.6266,-92.5503,88.5996,77.4792,-87.1523,4.0908,-0.6266,-92.5503,88.5996,77.4792,-87.1523,4.0908,0,0,-50,100,0,0,0
84,1786708361.8036,1786708361.8078,0.03333,-0.1758,-94.2857,94.0659,76.1319,-87.8681,3.7698,-0.7043,-91.4732,86.0161,78.1210,-86.8644,4.0920,-0.7043,-91.4732,86.0161,78.1210,-86.8644,4.0920,0,200,-250,150,0,0,0
85,1786708361.8371,1786708361.8413,0.03341,-0.1758,-93.4066,92.5714,76.7473,-87.6044,3.7698,-0.7186,-89.9348,82.7937,79.1705,-86.7886,4.1110,-0.7186,-89.9348,82.7937,79.1705,-86.7886,4.1110,0,250,-400,200,100,0,0
86,1786708361.8704,1786708361.8748,0.03338,-0.1758,-92.8791,90.7253,77.3626,-87.4286,3.7698,-0.8314,-87.8139,79.7423,80.4301,-86.4709,4.1773,-0.8314,-87.8139,80.5495,80.4301,-86.4709,4.1773,0,200,-600,250,100,0,0
87,1786708361.9038,1786708361.908,0.03335,-0.1758,-91.8242,88.7033,78.0659,-87.1648,3.7698,-0.7143,-85.3370,76.1845,81.8024,-86.2091,4.2207,-0.7143,-85.3370,78.2637,81.8024,-86.2091,4.2207,0,400,-800,250,50,0,0
88,1786708361.9372,1786708361.9416,0.03341,-0.1758,-90.3297,86.1538,79.0330,-87.0769,3.7698,-0.7800,-82.9791,72.6831,83.3485,-85.3888,4.2183,-0.7800,-82.9791,75.8022,83.3485,-85.3888,4.2183,0,400,-800,350,50,0,0
89,1786708361.9705,1786708361.975,0.03334,-0.3516,-88.4835,83.6923,80.2637,-86.8132,3.7698,-0.5820,-79.8597,68.2061,85.1325,-84.1026,4.1927,-0.5820,-79.8597,73.4286,85.1325,-84.1026,4.1927,-50,600,-800,350,100,0,0
90,1786708362.004,1786708362.0084,0.03342,-0.4396,-86.4615,81.4945,81.5824,-86.1978,3.7698,-0.2207,-76.7595,63.8795,87.1182,-82.6454,4.2366,-0.2207,-76.7595,71.1429,87.1182,-82.6454,4.2366,-50,700,-750,400,200,0,0
91,1786708362.0374,1786708362.0419,0.03338,-0.5275,-84.2637,79.1209,82.9890,-85.4066,3.7698,0.3905,-73.2530,58.8151,89.1593,-80.3016,4.2690,0.3905,-73.8242,68.7692,89.1593,-80.3016,4.2690,-50,800,-800,500,300,0,0
92,1786708362.0708,1786708362.0754,0.0334,-0.5275,-81.6264,76.7473,84.6593,-84.3516,3.8360,1.2942,-69.9403,53.8564,91.2413,-77.6337,4.3496,1.2942,-71.1868,66.3956,91.2413,-77.6337,4.3496,0,900,-850,550,300,0,0
93,1786708362.1041,1786708362.1086,0.03336,-0.4396,-78.8132,74.3736,86.4176,-82.8571,3.8360,3.1190,-66.4022,48.7660,92.9124,-74.3781,4.4796,3.1190,-68.4615,64.1099,92.9124,-74.3781,4.4796,50,900,-750,600,450,0,0
94,1786708362.1375,1786708362.1419,0.03335,0.2637,-76.0000,72.0879,88.3516,-80.8352,3.8360,5.1510,-63.3739,44.7201,93.8274,-71.1664,4.5381,5.1510,-65.6484,61.7363,93.8274,-71.1664,4.5381,250,900,-750,700,750,0,0
95,1786708362.1709,1786708362.1753,0.03341,1.3187,-73.1868,69.7143,90.1978,-78.6374,3.8360,7.6529,-59.9620,40.5639,94.0876,-67.4237,4.5672,7.6529,-62.8352,59.3626,94.0876,-68.3736,4.5672,250,950,-800,650,650,0,0
96,1786708362.2043,1786708362.2088,0.03343,2.7253,-70.3736,67.2527,91.6044,-76.0000,4.1005,10.9866,-57.0512,36.4299,94.2528,-62.9695,4.5772,10.9866,-60.1099,56.9890,94.2528,-65.5604,4.5772,550,950,-850,500,950,150,0
97,1786708362.2376,1786708362.242,0.03335,4.5714,-67.6484,64.9670,92.4835,-73.1868,4.2328,14.0790,-53.6916,32.7161,94.0868,-59.0275,4.6357,14.0790,-57.2088,54.7033,94.0868,-62.8352,4.6357,650,950,-800,300,950,50,0
98,1786708362.2711,1786708362.2757,0.03341,6.7692,-64.9231,62.5934,93.0110,-70.2857,4.2989,17.4750,-50.6035,29.7049,93.9586,-54.8809,4.6617,17.1209,-54.4835,52.2418,93.9586,-59.9341,4.6617,800,950,-800,200,900,50,0
