step,t_obs,t_cmd,dt,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper,cmd_shoulder_pan,cmd_shoulder_lift,cmd_elbow_flex,cmd_wrist_flex,cmd_wrist_roll,cmd_gripper,sent_shoulder_pan,sent_shoulder_lift,sent_elbow_flex,sent_wrist_flex,sent_wrist_roll,sent_gripper,velraw_shoulder_pan,velraw_shoulder_lift,velraw_elbow_flex,velraw_wrist_flex,velraw_wrist_roll,velraw_gripper,chunk_start
12,1786708673.6971,1786708673.7019,0.03329,1.4066,-95.9560,97.1429,75.2527,-84.3516,3.2407,1.1232,-95.0981,97.9390,74.6619,-84.9935,3.2234,1.1232,-95.0981,97.9390,74.6619,-84.9935,3.2234,50,100,0,0,-50,0,0
13,1786708673.7305,1786708673.7347,0.0334,1.4066,-95.8681,97.0549,75.2527,-84.5275,3.2407,1.5270,-95.0347,97.2126,74.9694,-84.2519,3.2417,1.5270,-95.0347,97.2126,74.9694,-84.2519,3.2417,0,0,0,0,-50,0,0
14,1786708673.7639,1786708673.7682,0.03342,1.4066,-95.8681,97.1429,75.1648,-84.7033,3.2407,1.7780,-96.1083,97.3489,74.9671,-84.1527,3.2045,1.7780,-96.1083,97.3489,74.9671,-84.1527,3.2045,0,0,50,0,-50,0,0
15,1786708673.7973,1786708673.8015,0.03337,1.4066,-95.8681,97.0549,75.1648,-84.6154,3.2407,1.8121,-96.0655,98.0603,75.0390,-84.4632,3.0418,1.8121,-96.0655,98.0603,75.0390,-84.4632,3.0418,0,0,-50,0,50,0,0
16,1786708673.8307,1786708673.8349,0.03337,1.4066,-95.9560,97.0549,75.1648,-84.4396,3.2407,1.9138,-95.1700,97.5896,74.6353,-84.6602,3.1174,1.9138,-95.1700,97.5896,74.6353,-84.6602,3.1174,0,-50,0,0,150,0,0
17,1786708673.8641,1786708673.8682,0.0334,1.4066,-96.0440,97.0549,75.1648,-84.4396,3.2407,1.5324,-96.2300,97.6933,75.4332,-84.9311,2.9635,1.5324,-96.2300,97.6933,75.4332,-84.9311,2.9635,0,0,0,0,0,0,0
18,1786708673.8975,1786708673.9016,0.03341,1.4066,-95.8681,97.0549,75.1648,-84.4396,3.2407,1.3970,-95.2435,97.2578,74.7438,-84.4454,3.0490,1.3970,-95.2435,97.2578,74.7438,-84.4454,3.0490,0,50,0,0,0,0,0
19,1786708673.9308,1786708673.9353,0.03337,1.4066,-96.0440,97.0549,75.2527,-84.5275,3.2407,1.6518,-96.5003,97.8324,74.5300,-84.6973,3.0645,1.6518,-96.5003,97.8324,74.5300,-84.6973,3.0645,0,-50,0,50,0,0,0
20,1786708673.9642,1786708673.9684,0.03337,1.4066,-95.9560,96.9670,75.0769,-84.5275,3.2407,1.6874,-95.6054,97.2309,74.9800,-84.9400,3.0033,1.6874,-95.6054,97.2309,74.9800,-84.9400,3.0033,0,50,-50,-100,0,0,0
21,1786708673.9976,1786708674.0018,0.03342,1.4066,-95.8681,97.0549,74.9890,-84.5275,3.2407,1.4199,-95.7066,97.7112,74.5688,-84.9729,3.1133,1.4199,-95.7066,97.7112,74.5688,-84.9729,3.1133,0,100,50,-50,0,0,0
22,1786708674.031,1786708674.0351,0.03338,1.4066,-95.9560,96.9670,74.9890,-84.5275,3.2407,1.5612,-95.6991,97.3531,75.0310,-84.8665,3.1721,1.5612,-95.6991,97.3531,75.0310,-84.8665,3.1721,0,-50,0,0,0,0,0
23,1786708674.0644,1786708674.0685,0.03339,1.4066,-95.9560,97.0549,74.9890,-84.7033,3.2407,1.0435,-95.7435,96.1950,74.9132,-84.2388,3.0624,1.0435,-95.7435,96.1950,74.9132,-84.2388,3.0624,0,0,0,0,-50,0,0
24,1786708674.0978,1786708674.1022,0.03344,1.4066,-95.9560,96.9670,74.9890,-84.7033,3.2407,1.4575,-96.0159,96.6451,74.9246,-84.8441,2.9989,1.4575,-96.0159,96.6451,74.9246,-84.8441,2.9989,0,0,-50,0,0,0,0
25,1786708674.1312,1786708674.1359,0.03336,1.4066,-95.9560,96.7912,74.9890,-84.7033,3.2407,-6.2713,-93.1397,78.3870,79.6281,-84.8709,2.8860,-6.2713,-93.1397,86.7912,79.6281,-84.8709,2.8860,0,0,0,0,0,0,0
26,1786708674.1646,1786708674.1691,0.03341,1.4066,-95.9560,96.7912,74.9890,-84.7033,3.2407,-9.4149,-89.0963,73.7891,78.4363,-84.3266,3.0049,-8.5934,-89.0963,86.7912,78.4363,-84.3266,3.0049,0,0,0,0,0,0,0
27,1786708674.198,1786708674.2024,0.03339,1.1429,-95.6044,96.1758,75.5165,-84.8791,3.2407,-9.8976,-88.2428,74.4093,78.3866,-83.7790,2.9508,-9.0330,-88.2428,86.0000,78.3866,-83.7790,2.9508,-150,0,-250,250,-50,0,0
28,1786708674.2314,1786708674.2358,0.03337,-1.0549,-93.8462,94.5055,76.4835,-84.7033,3.2407,-12.4553,-87.0834,68.7122,79.7631,-86.7104,2.8963,-11.4066,-87.0834,84.1538,79.7631,-86.7104,2.8963,-600,500,-650,250,-50,0,0
29,1786708674.2648,1786708674.2692,0.03341,-4.4835,-91.2088,91.9560,77.4505,-84.2637,3.2407,-14.0243,-82.5461,64.6926,82.2123,-88.4168,2.8981,-14.0243,-82.5461,81.5165,82.2123,-88.4168,2.8981,-1200,850,-900,200,250,0,0
30,1786708674.2982,1786708674.3026,0.03339,-7.2088,-89.5385,89.4066,78.2418,-84.7912,3.2407,-15.7174,-80.1152,61.8128,84.0540,-89.7555,2.7633,-15.7174,-80.1152,79.2308,84.0540,-89.7555,2.7633,-900,500,-850,350,-200,0,0
31,1786708674.3315,1786708674.3359,0.0334,-9.3187,-88.3077,87.2967,79.8242,-86.3736,3.2407,-17.6583,-79.4821,59.3095,86.5167,-91.8364,2.7357,-17.6583,-79.4821,77.0330,86.5167,-91.8364,2.7357,-700,400,-750,500,-500,0,0
32,1786708674.3649,1786708674.3696,0.03339,-11.9560,-85.9341,84.9231,81.4066,-87.8681,3.1746,-21.5773,-77.6486,56.9410,89.0365,-95.4963,2.6753,-21.5773,-77.6486,74.5714,89.0365,-95.4963,2.6753,-900,900,-850,550,-550,-50,0
33,1786708674.3984,1786708674.4029,0.03341,-14.3297,-83.4725,82.4615,83.5165,-89.3626,2.9762,-24.3118,-75.8688,54.4762,90.5946,-100.3866,2.7210,-24.3118,-75.8688,72.1978,90.5946,-99.5385,2.7210,-800,750,-800,800,-500,-50,0
34,1786708674.4318,1786708674.4362,0.03342,-16.2637,-81.2747,80.2637,85.6264,-91.5604,2.9101,-25.4643,-73.8158,52.3389,89.1415,-100.6287,2.7816,-25.4643,-73.8158,69.9121,89.1415,-100.6287,2.7816,-700,700,-750,700,-800,-50,0
35,1786708674.4651,1786708674.4695,0.03333,-19.2527,-79.1648,77.8901,87.5604,-94.2857,2.9101,-27.4703,-71.7737,50.4216,90.8119,-101.3244,2.8195,-27.4703,-71.7737,67.6264,90.8119,-101.3244,2.8195,-1000,700,-800,700,-1000,0,0
36,1786708674.4985,1786708674.5029,0.03342,-22.1538,-77.2308,75.6044,88.4396,-96.7473,2.9101,-28.1821,-71.2822,50.4859,89.0301,-100.9771,2.7922,-28.1821,-71.2822,65.2527,89.0301,-100.9771,2.7922,-950,650,-850,200,-900,0,0
37,1786708674.5319,1786708674.5363,0.03338,-23.7363,-75.2967,73.2308,88.7033,-98.5934,2.9101,-29.0884,-70.3240,50.3008,86.2335,-102.3012,2.8217,-29.0884,-70.3240,62.9670,86.2335,-102.3012,2.8217,-700,650,-800,0,-550,0,0
38,1786708674.5653,1786708674.5701,0.03341,-25.4066,-73.5385,70.8571,88.9670,-99.3846,2.9101,-29.8304,-67.1126,46.8829,86.3077,-104.2090,2.8852,-29.8304,-67.1126,60.5934,86.3077,-104.2090,2.8852,-550,650,-800,100,-350,0,0
39,1786708674.5987,1786708674.6032,0.03338,-27.0769,-72.3956,68.5714,88.0000,-100.3516,2.9101,-31.6837,-61.8017,43.6092,86.4646,-105.4494,2.9116,-31.6837,-62.2198,58.2198,86.4646,-105.4494,2.9116,-550,350,-800,-350,-350,0,0
40,1786708674.6321,1786708674.6365,0.03338,-27.9560,-70.9011,66.1978,87.2088,-101.9341,2.9101,-33.5099,-57.7482,42.6497,85.2421,-105.7775,3.0546,-33.5099,-60.6374,55.9341,85.2421,-105.7775,3.0546,-400,450,-750,-400,-550,0,0
41,1786708674.6655,1786708674.6699,0.03341,-29.0110,-68.3516,63.8242,87.1209,-103.5165,2.9101,-36.4039,-55.2300,39.7639,85.2629,-104.7794,2.9373,-36.4039,-57.9121,53.4725,85.2629,-104.7794,2.9373,-300,750,-850,0,-600,0,0
42,1786708674.6989,1786708674.7033,0.03344,-30.9451,-65.2747,61.3626,86.5055,-104.2198,2.9101,-38.5907,-51.7652,37.9675,85.4274,-103.4910,2.8645,-38.5907,-54.9231,51.0989,85.4274,-103.4910,2.8645,-650,1000,-800,-250,-250,0,0
43,1786708674.7323,1786708674.7367,0.03335,-33.0549,-62.5495,58.9011,86.0659,-104.2198,2.9101,-38.6691,-46.8515,35.7349,84.7064,-101.2196,2.9234,-38.6691,-52.1978,48.6374,84.7064,-101.2196,2.9234,-750,850,-800,-200,50,0,0
44,1786708674.7657,1786708674.7702,0.0334,-35.0769,-59.7363,56.6154,86.0659,-103.9560,2.9101,-41.5766,-45.4331,32.7939,85.3104,-104.0785,2.8813,-41.5766,-49.3846,46.3516,85.3104,-104.0785,2.8813,-700,950,-800,0,100,0,0
45,1786708674.7991,1786708674.8037,0.0334,-36.6593,-56.8352,54.3297,85.7143,-102.9011,2.9101,-42.1105,-42.6291,31.1776,85.2215,-106.4823,2.9653,-42.1105,-46.4835,44.0659,85.2215,-106.4823,2.9653,-500,1000,-750,-150,350,0,0
46,1786708674.8324,1786708674.8369,0.03337,-37.8022,-54.1099,51.9560,85.6264,-102.4615,2.9101,-43.4013,-38.1927,28.8727,85.6876,-108.7889,3.1142,-43.4013,-43.7582,41.6044,85.6876,-108.7889,3.1142,-400,950,-850,-50,50,0,0
47,1786708674.8658,1786708674.8703,0.03337,-39.5604,-51.3846,49.5824,85.6264,-103.3407,2.9101,-43.9283,-36.5444,25.5834,86.3078,-109.5476,2.9052,-43.9283,-40.9451,39.2308,86.3078,-109.5476,2.9052,-550,900,-800,0,-200,0,0
48,1786708674.8992,1786708674.9036,0.03342,-41.3187,-48.4835,47.2088,85.6264,-105.2747,2.9101,-44.5513,-34.2858,26.3560,85.1299,-113.9200,2.9266,-44.5513,-38.0440,36.9451,85.1299,-113.9200,2.9266,-600,1000,-800,0,-750,0,0
49,1786708674.9326,1786708674.937,0.0334,-42.3736,-45.5824,44.8352,85.7143,-107.2088,2.9101,-45.3746,-32.8003,25.4746,84.0212,-117.7195,2.8562,-45.3746,-35.2308,34.5714,84.0212,-117.3846,2.8562,-350,950,-850,50,-600,0,0
50,1786708674.966,1786708675.0793,0.03336,-42.9011,-42.7692,42.4615,85.5385,-109.0549,2.9101,-44.8347,-34.3277,31.9674,84.9170,-107.8992,2.9594,-44.8347,-34.3277,31.9674,84.9170,-107.8992,2.9594,-200,950,-800,0,-600,0,1
51,1786708675.0805,1786708675.0855,0.11446,-44.8352,-36.6154,37.8901,84.5714,-115.4725,2.9101,-44.9328,-31.3825,29.3375,84.5256,-108.4023,3.0596,-44.9328,-31.3825,29.3375,84.5256,-108.4023,3.0596,-50,350,-150,150,-300,0,1
52,1786708675.1138,1786708675.1185,0.0333,-44.7473,-36.0000,37.3626,84.5714,-116.0000,2.9101,-44.2623,-32.1483,30.6394,82.7234,-105.8767,3.2926,-44.2623,-32.1483,30.6394,82.7234,-106.0000,3.2926,50,150,-200,0,-150,0,0
53,1786708675.1472,1786708675.1519,0.03343,-44.6593,-34.7692,36.2198,84.6593,-115.7363,2.9101,-43.9028,-30.1938,27.8700,80.9810,-105.4071,3.3464,-43.9028,-30.1938,27.8700,80.9810,-105.5604,3.3464,50,500,-450,50,0,0,0
54,1786708675.1805,1786708675.1853,0.03334,-44.6593,-33.0989,34.4615,83.9560,-113.3626,2.9101,-44.4886,-29.9127,28.1148,79.2191,-103.4807,3.5453,-44.4886,-29.9127,28.1148,79.2191,-103.4807,3.5453,0,550,-650,-200,650,0,0
55,1786708675.214,1786708675.2185,0.03346,-44.6593,-31.7802,33.1429,82.7253,-110.5495,3.0423,-45.1242,-28.1449,27.3428,77.9669,-102.8316,3.4684,-45.1242,-28.1449,27.3428,77.9669,-102.8316,3.4684,0,450,-450,-400,950,50,0
56,1786708675.2473,1786708675.2519,0.03332,-44.5714,-30.8132,31.7363,81.2308,-108.0000,3.1746,-45.4046,-28.1060,26.5985,77.4520,-99.8364,3.5306,-45.4046,-28.1060,26.5985,77.4520,-99.8364,3.5306,0,350,-450,-450,850,50,0
57,1786708675.2807,1786708675.2855,0.03343,-44.5714,-29.8462,30.7692,80.0000,-105.8901,3.2407,-45.5732,-26.3021,26.7695,74.5771,-102.4576,3.3658,-45.5732,-26.3021,26.7695,74.5771,-102.4576,3.3658,0,250,-400,-400,800,50,0
58,1786708675.3141,1786708675.3186,0.03334,-44.9231,-28.9670,29.8901,79.0330,-104.3956,3.3069,-46.2363,-24.5808,26.0826,73.9650,-104.5262,3.4917,-46.2363,-24.5808,26.0826,73.9650,-104.5262,3.4917,-100,300,-300,-300,500,50,0
59,1786708675.3475,1786708675.352,0.03342,-45.0989,-28.0000,29.5385,77.8901,-102.6374,3.2407,-47.7067,-20.8878,24.7886,75.8159,-108.3746,3.5326,-47.7067,-20.8878,24.7886,75.8159,-108.3746,3.5326,-50,350,-50,-300,700,-50,0
60,1786708675.3809,1786708675.3855,0.03341,-45.4505,-26.3297,28.9231,76.3956,-102.7253,3.2407,-47.9402,-19.1125,21.7883,75.9020,-108.9568,3.2559,-47.9402,-19.1125,21.7883,75.9020,-108.9568,3.2559,-100,450,-150,-550,100,0,0
61,1786708675.4143,1786708675.4189,0.03341,-46.1538,-24.3077,27.9560,75.8681,-104.1319,3.2407,-47.1991,-19.2006,21.2972,76.6224,-106.4945,3.1628,-47.1991,-19.2006,21.2972,76.6224,-106.4945,3.1628,-250,650,-300,-150,-450,0,0
62,1786708675.4478,1786708675.452,0.03343,-46.8571,-21.9341,26.4615,76.3077,-106.3297,3.2407,-45.9334,-16.3010,20.7754,75.0185,-104.8030,3.2291,-45.9334,-16.3010,20.7754,75.0185,-104.8030,3.2291,-250,850,-550,100,-650,0,0
63,1786708675.4811,1786708675.4853,0.03333,-47.0330,-20.4396,25.0549,76.0440,-107.0330,3.2407,-46.5266,-15.7048,20.3215,75.3980,-104.2599,3.4692,-46.5266,-15.7048,20.3215,75.3980,-104.2599,3.4692,-100,400,-550,0,-350,0,0
64,1786708675.5145,1786708675.5188,0.03343,-46.6813,-19.2088,24.2637,76.0440,-106.5934,3.2407,-46.2784,-13.9081,18.6818,74.8286,-103.0614,3.2579,-46.2784,-13.9081,18.6818,74.8286,-103.0614,3.2579,50,400,-300,50,200,0,0
65,1786708675.5478,1786708675.5521,0.03329,-46.4176,-17.6264,23.2967,75.6044,-105.5385,3.2407,-45.8771,-12.8008,19.7378,74.9374,-104.1152,3.1966,-45.8771,-12.8008,19.7378,74.9374,-104.1152,3.1966,50,550,-350,-150,300,0,0
66,1786708675.5812,1786708675.5854,0.0334,-46.3297,-15.9560,22.3297,75.6044,-104.5714,3.2407,-47.4012,-10.8612,18.6683,75.9617,-106.2656,3.6257,-47.4012,-10.8612,18.6683,75.9617,-106.2656,3.6257,50,550,-300,0,350,0,0
67,1786708675.6147,1786708675.6189,0.03347,-46.3297,-14.2857,21.7143,75.3407,-104.4835,3.2407,-46.6755,-10.4761,19.0265,75.5310,-107.2560,3.6792,-46.6755,-10.4761,19.0265,75.5310,-107.2560,3.6792,0,650,-200,-100,50,0,0
68,1786708675.648,1786708675.6524,0.03336,-46.5055,-12.8791,21.5385,75.7802,-105.1868,3.3069,-48.2723,-8.9206,18.0896,75.8949,-107.8778,5.5531,-48.2723,-8.9206,18.0896,75.8949,-107.8778,5.5531,-50,450,-100,250,-300,0,0
69,1786708675.6814,1786708675.6856,0.03337,-46.6813,-11.6484,21.3626,75.6923,-106.2418,3.3730,-47.6148,-8.6706,18.1826,75.3192,-106.6681,9.4655,-47.6148,-8.6706,18.1826,75.3192,-106.6681,9.4655,-100,400,-50,0,-400,50,0
70,1786708675.7148,1786708675.719,0.03337,-46.8571,-10.3297,21.0110,75.6923,-106.7692,3.9021,-48.5253,-7.2621,18.2165,73.4654,-105.2929,17.4544,-48.5253,-7.2621,18.2165,73.4654,-105.2929,14.0344,-50,450,-100,50,-200,350,0
71,1786708675.7482,1786708675.7525,0.03337,-47.0330,-9.2747,20.8352,75.5165,-106.5934,5.5556,-48.0239,-5.9626,17.7059,72.0780,-105.5616,22.7645,-48.0239,-5.9626,17.7059,72.0780,-105.5616,15.8862,-50,350,-50,-100,150,750,0
72,1786708675.7815,1786708675.7859,0.03337,-47.3846,-8.3077,20.7473,74.9011,-106.0659,8.2011,-48.5439,-5.5046,17.4599,70.0633,-105.3895,27.9391,-48.5439,-5.5046,17.4599,70.0633,-105.3895,18.5317,-50,350,0,-150,200,1250,0
73,1786708675.8149,1786708675.8193,0.0334,-47.6484,-6.9890,20.2198,73.4945,-105.9780,10.7804,-48.4940,-4.3900,17.4400,69.9241,-104.1720,31.9677,-48.4940,-4.3900,17.4400,69.9241,-104.1720,21.1772,-100,450,-200,-450,0,1150,0
74,1786708675.8483,1786708675.853,0.0334,-47.8242,-6.0220,19.8681,72.2637,-105.8022,13.4921,-49.6855,-4.3113,17.6482,69.5044,-104.1300,34.7127,-49.6855,-4.3113,17.6482,69.5044,-104.1300,23.8889,-50,350,-100,-300,50,1200,0
75,1786708675.8817,1786708675.8862,0.0334,-47.9121,-5.1429,19.7802,71.4725,-105.4505,16.2037,-50.1347,-4.5454,17.7882,68.5058,-101.4292,36.3484,-50.1347,-4.5454,17.7882,68.5058,-101.4292,26.5344,-50,350,-50,-300,100,1250,0
76,1786708675.9151,1786708675.9195,0.03338,-48.3516,-4.6154,19.7802,70.7692,-104.7473,18.7831,-50.0598,-4.7352,17.3805,68.1173,-101.5030,36.4434,-50.0598,-4.7352,17.3805,68.1173,-101.5030,29.1138,-100,100,0,-250,300,1200,0
77,1786708675.9485,1786708675.9531,0.03338,-48.9670,-4.5275,19.7802,69.8901,-104.1319,21.5608,-50.2114,-2.4198,16.2318,68.3667,-102.3495,35.5454,-50.2114,-2.4198,16.2318,68.3667,-102.3495,31.8254,-250,50,0,-250,300,1250,0
78,1786708675.9819,1786708675.9864,0.03342,-49.4945,-4.5275,19.7802,69.2747,-102.9011,24.0741,-50.5988,-2.4868,15.4358,68.5161,-102.7169,34.1522,-50.5988,-2.4868,15.4358,68.5161,-102.7169,34.1522,-200,0,0,-300,500,1150,0
79,1786708676.0153,1786708676.0199,0.03337,-49.7582,-4.0879,18.9890,69.1868,-102.9890,26.7857,-51.2274,-0.8067,15.5515,68.2161,-102.0216,33.6806,-51.2274,-0.8067,15.5515,68.2161,-102.0216,33.6806,-100,250,-250,-50,0,1200,0
80,1786708676.0488,1786708676.0531,0.03349,-49.8462,-2.9451,18.0220,68.8352,-102.9011,29.2989,-50.2152,-0.4063,15.7520,68.2858,-101.9294,33.2908,-50.2152,-0.4063,15.7520,68.2858,-101.9294,33.2908,0,350,-350,-100,100,1150,0
81,1786708676.0822,1786708676.0866,0.03339,-50.1099,-1.8901,17.8462,68.8352,-102.7253,31.1508,-50.5003,3.7236,13.6235,68.6458,-102.2245,31.9900,-50.5003,3.7236,13.6235,68.6458,-102.2245,31.9900,-100,350,-50,-100,50,850,0
82,1786708676.1155,1786708676.1196,0.03334,-50.1978,-0.8352,17.8462,68.8352,-102.3736,31.6799,-51.0830,5.3594,12.0954,69.5508,-101.4176,31.1956,-51.0830,5.3594,12.0954,69.5508,-101.4176,31.1956,0,350,0,0,100,200,0
83,1786708676.1489,1786708676.1535,0.03344,-50.3736,0.3956,17.2308,68.9231,-102.3736,31.4815,-50.7720,6.4910,11.9370,70.2893,-101.0272,30.9899,-50.7720,6.4910,11.9370,70.2893,-101.0272,30.9899,-50,350,-200,50,0,-50,0
84,1786708676.1823,1786708676.1867,0.03334,-50.3736,2.5055,15.6484,68.9231,-102.1099,31.2169,-50.2151,8.5482,10.6348,70.8116,-102.4543,30.7169,-50.2151,8.5482,10.6348,70.8116,-102.4543,30.7169,0,650,-550,0,0,-150,0
85,1786708676.2158,1786708676.22,0.0335,-50.3736,4.5275,14.6813,69.3626,-101.5824,31.0847,-49.9272,10.1891,10.1793,70.6965,-103.0607,31.0941,-49.9272,10.1891,10.1793,70.6965,-103.0607,31.0941,0,700,-450,100,200,0,0
86,1786708676.2491,1786708676.2533,0.03332,-50.4615,6.6374,13.8901,70.1538,-102.1099,30.9524,-49.8989,11.5016,9.6633,70.5937,-103.4515,31.0509,-49.8989,11.5016,9.6633,70.5937,-103.4515,31.0509,0,650,-300,350,-200,-100,0
87,1786708676.2825,1786708676.2869,0.03337,-50.3736,8.6593,13.1868,69.8901,-102.6374,31.0185,-49.1873,12.8498,7.7224,70.8460,-102.3064,30.8979,-49.1873,12.8498,7.7224,70.8460,-102.3064,30.8979,50,700,-250,-150,-300,50,0
88,1786708676.3159,1786708676.3201,0.03346,-50.2857,10.2418,12.4835,69.9780,-102.9011,31.0185,-48.9478,15.6769,5.6639,70.8487,-101.9573,30.8182,-48.9478,15.6769,5.6639,70.8487,-101.9573,30.8182,0,500,-200,0,-100,0,0
89,1786708676.3493,1786708676.3539,0.03336,-50.1099,11.7363,11.5165,70.4176,-102.7253,30.9524,-49.2518,15.3762,5.7734,70.2381,-102.5143,30.9609,-49.2518,15.3762,5.7734,70.2381,-102.5143,30.9609,100,500,-350,150,100,0,0
90,1786708676.3827,1786708676.3872,0.03338,-49.7582,13.4945,9.9341,70.4176,-102.3736,30.9524,-48.9062,17.0554,4.0748,70.3490,-103.4323,30.7774,-48.9062,17.0554,4.0748,70.3490,-103.4323,30.7774,100,600,-600,0,150,0,0
91,1786708676.4161,1786708676.4204,0.03339,-49.4945,14.8132,8.7912,70.1538,-102.4615,30.9524,-48.6927,17.1153,3.8028,69.7038,-103.9546,30.8527,-48.6927,17.1153,3.8028,69.7038,-103.9546,30.8527,50,500,-450,-150,-50,0,0
92,1786708676.4495,1786708676.4537,0.03343,-49.2308,15.9560,7.9121,70.4176,-103.0769,30.9524,-48.5388,17.7215,3.8047,69.5199,-103.5720,30.4939,-48.5388,17.7215,3.8047,69.5199,-103.5720,30.4939,100,400,-300,150,-250,0,0
93,1786708676.4828,1786708676.487,0.03332,-49.1429,16.9231,6.9451,69.8901,-103.2527,30.9524,-48.3626,19.2363,2.7917,69.2512,-103.2257,30.7687,-48.3626,19.2363,2.7917,69.2512,-103.2257,30.7687,50,400,-300,-250,0,0,0
94,1786708676.5163,1786708676.521,0.03345,-48.9670,17.6264,6.4176,69.8901,-103.2527,30.8862,-48.8635,18.8169,4.0632,68.4568,-103.0024,30.7666,-48.8635,18.8169,4.0632,68.4568,-103.0024,30.7666,50,250,-200,-100,0,-50,0
95,1786708676.5497,1786708676.5542,0.03342,-48.7912,18.4176,5.6264,69.9780,-103.1648,30.9524,-49.5781,19.4535,2.9828,68.4869,-102.7629,30.8670,-49.5781,19.4535,2.9828,68.4869,-102.7629,30.8670,100,250,-250,50,0,50,0
96,1786708676.583,1786708676.5876,0.03335,-48.7912,18.6813,5.2747,69.3626,-103.1648,30.9524,-49.2513,19.6430,3.1020,67.2009,-103.5356,30.7257,-49.2513,19.6430,3.1020,67.2009,-103.5356,30.7257,0,200,-100,-200,0,0,0
97,1786708676.6164,1786708676.621,0.03338,-48.7912,19.0330,5.1868,69.2747,-103.2527,30.8862,-49.1804,18.9973,3.9807,66.2724,-102.5926,30.5355,-49.1804,18.9973,3.9807,66.2724,-102.5926,30.5355,0,100,0,-100,-50,0,0
