step,t_obs,t_cmd,dt,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper,cmd_shoulder_pan,cmd_shoulder_lift,cmd_elbow_flex,cmd_wrist_flex,cmd_wrist_roll,cmd_gripper,sent_shoulder_pan,sent_shoulder_lift,sent_elbow_flex,sent_wrist_flex,sent_wrist_roll,sent_gripper,velraw_shoulder_pan,velraw_shoulder_lift,velraw_elbow_flex,velraw_wrist_flex,velraw_wrist_roll,velraw_gripper,chunk_start
10,1786707949.6969,1786707949.7011,0.0334,1.3187,-92.8791,96.9670,72.4396,-88.0440,2.5794,1.8064,-91.3112,98.2022,73.5541,-87.4074,2.2308,1.8064,-91.3112,98.2022,73.5541,-87.4074,2.2308,-150,50,-100,150,100,-50,0
11,1786707949.7303,1786707949.7346,0.03341,1.7582,-92.8791,97.3187,72.8791,-88.1319,2.5794,1.9188,-90.9644,96.3341,73.4531,-88.5614,2.4820,1.9188,-90.9644,96.3341,73.4531,-88.5614,2.4820,150,0,100,150,-50,0,0
12,1786707949.7637,1786707949.7679,0.03333,1.7582,-92.7033,97.3187,72.8791,-87.9560,2.5132,2.4847,-93.5678,98.5255,73.1976,-87.5580,2.8600,2.4847,-93.5678,98.5255,73.1976,-87.5580,2.8600,0,50,50,50,100,0,0
13,1786707949.7971,1786707949.802,0.03345,1.7582,-92.4396,97.0549,72.8791,-88.2198,2.5794,1.4135,-93.4355,95.7215,73.9355,-87.6048,2.7160,1.4135,-93.4355,95.7215,73.9355,-87.6048,2.7160,0,150,-50,0,-100,0,0
14,1786707949.8305,1786707949.8355,0.03337,1.7582,-92.7033,96.7912,72.8791,-88.2198,2.5794,2.3108,-91.8312,97.3906,73.4621,-87.9978,2.4624,2.3108,-91.8312,97.3906,73.4621,-87.9978,2.4624,0,-50,-50,0,0,0,0
15,1786707949.8639,1786707949.8687,0.03343,1.7582,-93.3187,96.6154,73.3187,-88.0440,2.5132,2.0956,-92.8625,97.2708,73.1646,-87.4855,2.6245,2.0956,-92.8625,97.2708,73.1646,-87.4855,2.6245,0,-150,-100,150,150,0,0
16,1786707949.8973,1786707949.902,0.03333,1.7582,-92.9670,96.4396,73.3187,-88.0440,2.5132,2.3815,-92.6116,95.4546,73.3055,-88.1346,2.4960,2.3815,-92.6116,95.4546,73.3055,-88.1346,2.4960,0,50,-100,0,0,-50,0
17,1786707949.9307,1786707949.9354,0.0334,1.7582,-92.8791,96.6154,73.1429,-87.9560,2.5132,1.5755,-93.0559,96.5272,73.5948,-88.6889,2.5705,1.5755,-93.0559,96.5272,73.5948,-88.6889,2.5705,0,50,100,-50,50,0,0
18,1786707949.9641,1786707949.9691,0.03341,1.7582,-92.9670,96.5275,73.2308,-88.0440,2.5132,2.1541,-91.6570,96.2705,73.4159,-88.0692,2.5921,2.1541,-91.6570,96.2705,73.4159,-88.0692,2.5921,0,-50,-50,0,0,0,0
19,1786707949.9975,1786707950.0022,0.03344,1.7582,-92.9670,96.1758,73.2308,-88.3077,2.5132,0.2213,-91.2270,95.3383,73.9243,-89.6889,2.6716,0.2213,-91.2270,95.3383,73.9243,-89.6889,2.6716,0,0,-200,0,-100,0,0
20,1786707950.0309,1786707950.0359,0.03339,1.7582,-92.7912,96.1758,73.1429,-88.3077,2.5132,-0.2667,-93.3581,94.1351,73.7285,-90.3407,2.5304,-0.2667,-93.3581,94.1351,73.7285,-90.3407,2.5304,0,0,0,0,0,0,0
21,1786707950.0642,1786707950.0685,0.03334,1.7582,-92.4396,96.0879,73.1429,-88.8352,2.5132,-2.5704,-93.8192,92.3444,74.4380,-91.2352,2.4698,-2.5704,-93.8192,92.3444,74.4380,-91.2352,2.4698,0,100,-50,0,-50,0,0
22,1786707950.0976,1786707950.1019,0.03336,0.7912,-92.7912,95.4725,73.2308,-89.6264,2.5132,-7.9469,-94.5483,87.8535,73.6422,-100.1774,2.6956,-7.9469,-94.5483,87.8535,73.6422,-99.7143,2.6956,-300,-200,-250,50,-250,0,0
23,1786707950.131,1786707950.1354,0.03341,-0.2637,-93.4066,94.7692,73.8462,-90.0659,2.5132,-6.8500,-90.9544,90.0136,70.9495,-96.8253,2.6580,-6.8500,-90.9544,90.0136,70.9495,-96.8253,2.6580,-350,-250,-200,300,-100,0,0
24,1786707950.1644,1786707950.1687,0.03337,-2.4615,-93.5824,93.5385,73.8462,-91.4725,2.5132,-11.9499,-91.6968,87.1066,70.2747,-103.4819,2.7495,-11.9499,-91.6968,87.1066,70.2747,-101.7363,2.7495,-750,-50,-450,-50,-500,0,0
25,1786707950.1978,1786707950.2021,0.03338,-5.1868,-93.1429,91.7802,73.1429,-93.4945,2.5132,-7.5658,-83.2594,86.3763,67.9813,-96.5112,2.6520,-7.5658,-83.2594,86.3763,67.9813,-96.5112,2.6520,-900,150,-650,-200,-600,0,0
26,1786707950.2311,1786707950.2355,0.03337,-7.2088,-92.7912,90.6374,71.8242,-96.0440,2.5132,-7.2351,-79.9004,82.3245,63.6007,-95.9307,2.5206,-7.2351,-82.7033,82.3245,63.6007,-95.9307,2.5206,-700,100,-400,-400,-850,0,0
27,1786707950.2645,1786707950.2691,0.0334,-8.9670,-91.8242,89.8462,70.4176,-98.5934,2.5132,-4.9818,-85.9211,91.3520,64.1728,-95.5086,2.6371,-4.9818,-85.9211,91.3520,64.1728,-95.5086,2.6371,-600,300,-300,-500,-750,0,0
28,1786707950.2979,1786707950.3022,0.03338,-9.9341,-89.5385,88.6154,68.3956,-99.1209,2.5132,-6.7008,-83.2679,85.9453,65.0969,-95.6444,2.7204,-6.7008,-83.2679,85.9453,65.0969,-95.6444,2.7204,-200,850,-350,-650,-350,0,0
29,1786707950.3313,1786707950.3356,0.03344,-8.6154,-86.7253,87.2088,66.5495,-98.3297,2.5132,-5.6012,-81.7744,84.0852,66.2963,-93.3204,2.6796,-5.6012,-81.7744,84.0852,66.2963,-93.3204,2.6796,350,1050,-450,-600,250,0,0
30,1786707950.3647,1786707950.369,0.0334,-6.4176,-85.4066,87.1209,65.9341,-97.0989,2.5132,-5.0939,-81.5988,83.8116,65.1772,-95.6057,2.7467,-5.0939,-81.5988,83.8116,65.1772,-95.6057,2.7467,800,450,0,-150,450,0,0
31,1786707950.3981,1786707950.4023,0.03334,-6.2418,-84.3516,87.3846,66.5495,-95.6044,2.5132,-8.1822,-75.2627,79.9642,60.1749,-98.6803,2.9736,-8.1822,-75.2627,79.9642,60.1749,-98.6803,2.9736,-50,350,150,250,500,0,0
32,1786707950.4315,1786707950.4357,0.03338,-6.6813,-82.9451,86.8571,66.1978,-94.9011,2.5132,-4.8714,-84.5108,88.0978,67.0555,-97.2805,2.6590,-4.8714,-84.5108,88.0978,67.0555,-97.2805,2.6590,-250,350,-150,-50,300,0,0
33,1786707950.4649,1786707950.47,0.0334,-5.8901,-81.7143,85.6264,64.7033,-95.9560,2.5794,-3.6895,-87.8087,92.3954,67.7504,-95.5696,2.8475,-3.6895,-87.8087,92.3954,67.7504,-95.5696,2.8475,200,400,-450,-550,-450,50,0
34,1786707950.4984,1786707950.5031,0.0335,-5.8901,-80.8352,83.9560,62.7692,-97.3626,2.5132,-3.8570,-87.0564,92.3153,68.2733,-95.8177,2.7618,-3.8570,-87.0564,92.3153,68.2733,-95.8177,2.7618,-50,350,-550,-700,-600,-50,0
35,1786707950.5317,1786707950.5364,0.03331,-5.6264,-81.2747,83.4286,61.8901,-97.2747,2.5794,-5.7934,-78.5581,83.0647,65.7695,-99.8425,2.8998,-5.7934,-78.5581,83.0647,65.7695,-99.8425,2.8998,-100,-250,-200,-400,150,50,0
36,1786707950.5651,1786707950.5697,0.03341,-4.5714,-82.7692,84.8352,63.3846,-96.6593,2.6455,-2.6077,-86.4833,91.8041,69.6696,-94.0536,2.7198,-2.6077,-86.4833,91.8041,69.6696,-94.0536,2.7198,350,-400,550,550,200,0,0
37,1786707950.5985,1786707950.6032,0.0334,-4.9231,-84.7033,86.9451,65.2308,-96.7473,2.6455,-1.6489,-87.0355,89.2530,71.0330,-95.6365,2.7545,-1.6489,-87.0355,89.2530,71.0330,-95.6365,2.7545,-150,-650,700,500,0,0,0
38,1786707950.6319,1786707950.6363,0.03343,-5.7143,-85.4945,89.0549,66.9011,-96.6593,2.6455,-1.8588,-88.5093,92.6845,71.2927,-94.8353,2.6043,-1.8588,-88.5093,92.6845,71.2927,-94.8353,2.6043,-500,-200,700,550,0,0,0
39,1786707950.6653,1786707950.67,0.03338,-4.5714,-85.5824,90.7253,68.6593,-96.2198,2.6455,-1.3968,-89.2779,93.5211,71.3424,-94.7067,2.8138,-1.3968,-89.2779,93.5211,71.3424,-94.7067,2.8138,350,0,550,650,150,0,0
40,1786707950.6987,1786707950.7032,0.03337,-2.8132,-86.5495,91.7802,69.6264,-95.8681,2.6455,-2.4785,-88.8067,94.3617,71.2850,-94.8779,2.8224,-2.4785,-88.8067,94.3617,71.2850,-94.8779,2.8224,550,-400,400,300,50,0,0
41,1786707950.732,1786707950.7364,0.03334,-2.5495,-88.0440,92.9231,70.1538,-95.5165,2.6455,-0.8944,-87.7267,95.2360,71.6954,-93.4346,2.6991,-0.8944,-87.7267,95.2360,71.6954,-93.4346,2.6991,200,-600,400,150,100,0,0
42,1786707950.7654,1786707950.7696,0.03339,-2.9011,-88.1319,93.8022,70.5055,-95.4286,2.6455,-1.3950,-87.4790,92.4763,71.0942,-94.7647,2.6980,-1.3950,-87.4790,92.4763,71.0942,-94.7647,2.6980,-150,-100,300,50,0,0,0
43,1786707950.7988,1786707950.803,0.03337,-2.6374,-88.1319,94.2418,70.6813,-94.9011,2.6455,-1.7861,-88.4313,94.4716,71.0497,-94.5751,2.7958,-1.7861,-88.4313,94.4716,71.0497,-94.5751,2.7958,100,0,150,0,100,0,0
44,1786707950.8322,1786707950.8364,0.0334,-2.1978,-88.1319,94.1538,70.5934,-94.5495,2.6455,-1.3070,-89.5997,94.2538,71.7166,-94.2056,2.8508,-1.3070,-89.5997,94.2538,71.7166,-94.2056,2.8508,100,0,0,-50,150,0,0
45,1786707950.8655,1786707950.8697,0.03337,-2.1099,-88.3077,93.8022,70.8571,-94.6374,2.6455,-0.6648,-85.1621,92.4315,70.3164,-94.8110,2.7330,-0.6648,-85.1621,92.4315,70.3164,-94.8110,2.7330,0,-50,-150,150,-50,0,0
46,1786707950.899,1786707950.9038,0.03343,-1.8462,-89.0110,94.0659,70.9451,-94.6374,2.6455,-0.5838,-87.1335,93.8363,71.2148,-93.8776,2.8780,-0.5838,-87.1335,93.8363,71.2148,-93.8776,2.8780,50,-250,150,50,0,0,0
47,1786707950.9324,1786707950.9371,0.0334,-1.4066,-88.9231,94.3297,70.7692,-94.6374,2.6455,-1.3607,-88.3157,92.4496,72.3134,-93.8031,2.6689,-1.3607,-88.3157,92.4496,72.3134,-93.8031,2.6689,150,50,150,0,0,0,0
48,1786707950.9658,1786707950.9701,0.03338,-1.3187,-88.3077,94.3297,70.4176,-94.4615,2.6455,-0.2495,-88.4787,93.6296,71.8858,-94.2003,2.8429,-0.2495,-88.4787,93.6296,71.8858,-94.2003,2.8429,50,200,0,-200,100,0,0
49,1786707950.9991,1786707951.0039,0.03337,-1.3187,-88.5714,94.0659,71.2967,-94.2857,2.6455,-1.0042,-88.7945,92.4093,71.9795,-93.4600,2.9116,-1.0042,-88.7945,92.4093,71.9795,-93.4600,2.9116,0,-50,-100,350,100,0,0
50,1786707951.0325,1786707951.1463,0.03341,-0.9670,-88.6593,93.8901,71.6484,-94.2857,2.6455,0.0903,-92.4935,95.2629,71.9647,-96.3096,2.0588,0.0903,-92.4935,95.2629,71.9647,-96.3096,2.0588,150,-50,-100,250,0,0,1
51,1786707951.1475,1786707951.1527,0.11494,-0.9670,-88.7473,93.8022,71.6484,-93.7582,2.6455,-0.9333,-89.6587,94.1610,71.8714,-94.1084,1.9417,-0.9333,-89.6587,94.1610,71.8714,-94.1084,1.9417,0,0,0,0,50,0,1
52,1786707951.1807,1786707951.1855,0.03328,-0.9670,-88.7473,93.8022,71.6484,-93.7582,2.6455,-0.9414,-89.2877,90.8770,72.4372,-95.9989,1.9028,-0.9414,-89.2877,90.8770,72.4372,-95.9989,1.9028,0,0,0,0,0,0,0
53,1786707951.2141,1786707951.2189,0.03337,-0.9670,-89.0989,94.0659,71.6484,-93.9341,2.4471,0.7106,-88.4577,94.7837,71.9565,-95.4730,2.1744,0.7106,-88.4577,94.7837,71.9565,-95.4730,2.1744,0,-100,0,0,-50,-150,0
54,1786707951.2475,1786707951.2521,0.03337,-0.9670,-89.2747,94.1538,71.8242,-94.5495,2.3148,-0.8944,-88.5386,95.2686,71.1501,-95.4247,2.1528,-0.8944,-88.5386,95.2686,71.1501,-95.4247,2.1528,0,-50,50,100,-200,-100,0
55,1786707951.2809,1786707951.2855,0.03337,-0.7033,-89.1868,94.1538,71.8242,-95.1648,2.3148,-0.5085,-88.9089,93.8181,71.4975,-94.7296,2.1182,-0.5085,-88.9089,93.8181,71.4975,-94.7296,2.1182,50,50,0,0,-150,0,0
56,1786707951.3144,1786707951.3196,0.03358,-0.2637,-89.1868,94.6813,71.4725,-95.1648,2.3148,1.8432,-87.3430,94.9642,70.8625,-96.0028,2.0625,1.8432,-87.3430,94.9642,70.8625,-96.0028,2.0625,100,0,150,-150,0,0,0
57,1786707951.3477,1786707951.3524,0.03326,-0.4396,-89.1868,94.5934,71.3846,-95.1648,2.3148,0.1512,-88.3311,93.2153,72.3420,-94.2674,1.9963,0.1512,-88.3311,93.2153,72.3420,-94.2674,1.9963,-100,0,0,-50,0,0,0
58,1786707951.3811,1786707951.3854,0.03344,0.0000,-88.8352,94.5055,71.2088,-95.4286,2.3148,0.0638,-85.6987,91.2964,70.8317,-94.8605,2.3297,0.0638,-85.6987,91.2964,70.8317,-94.8605,2.3297,50,150,0,-100,-200,0,0
59,1786707951.4145,1786707951.4191,0.03335,0.7033,-88.7473,94.3297,71.3846,-95.6044,2.3148,-0.7336,-85.5930,92.6496,69.8581,-94.7598,1.9588,-0.7336,-85.5930,92.6496,69.8581,-94.7598,1.9588,250,100,0,100,-100,0,0
60,1786707951.4479,1786707951.4524,0.03337,0.7912,-88.5714,93.6264,71.9121,-95.2527,2.3148,-1.0774,-86.4634,92.9108,70.9682,-96.5169,2.0077,-1.0774,-86.4634,92.9108,70.9682,-96.5169,2.0077,0,0,-250,200,150,0,0
61,1786707951.4814,1786707951.486,0.03349,-0.2637,-87.5165,93.3626,70.9451,-95.1648,2.3148,-1.6057,-83.7126,91.5601,71.3152,-95.0485,1.9929,-1.6057,-83.7126,91.5601,71.3152,-95.0485,1.9929,-300,350,-50,-350,0,0,0
62,1786707951.5147,1786707951.5191,0.03332,-0.7912,-87.1648,93.4505,70.7692,-95.4286,2.3148,-1.1194,-84.5218,88.6915,72.1901,-94.7957,2.1426,-1.1194,-84.5218,88.6915,72.1901,-94.7957,2.1426,-200,250,0,0,0,0,0
63,1786707951.5481,1786707951.5529,0.03338,-0.7033,-87.0769,93.2747,71.0330,-96.0440,2.3148,-1.8049,-79.8276,87.7545,71.0817,-95.4181,2.4257,-1.8049,-79.8276,87.7545,71.0817,-95.4181,2.4257,0,0,0,50,-300,0,0
64,1786707951.5815,1786707951.5861,0.03343,-0.6154,-86.0220,92.3077,71.7363,-95.4286,2.3148,-0.9610,-85.7690,93.3181,71.2722,-96.3084,2.2094,-0.9610,-85.7690,93.3181,71.2722,-96.3084,2.2094,50,400,-350,250,200,0,0
65,1786707951.6148,1786707951.6194,0.0333,-1.1429,-84.4396,91.1648,71.5604,-95.5165,2.3148,-0.4154,-82.2241,90.2536,70.9960,-94.8512,2.2582,-0.4154,-82.2241,90.2536,70.9960,-94.8512,2.2582,-150,550,-400,-100,100,0,0
66,1786707951.6482,1786707951.6526,0.03341,-1.4066,-82.9451,90.9011,71.1209,-95.7802,2.3148,-0.8910,-82.5538,91.3153,70.1034,-97.1005,2.4604,-0.8910,-82.5538,91.3153,70.1034,-97.1005,2.4604,-100,550,-100,-150,-50,0,0
67,1786707951.6817,1786707951.686,0.03345,-0.8791,-82.5055,91.1648,71.2967,-95.5165,2.3148,-1.3504,-81.2242,84.8352,71.8062,-97.2056,2.2211,-1.3504,-81.2242,84.8352,71.8062,-97.2056,2.2211,100,150,50,100,100,0,0
68,1786707951.715,1786707951.7194,0.03334,-0.7033,-82.9451,91.4286,70.8571,-95.6044,2.3148,-3.3752,-76.1171,82.0156,71.3934,-103.6309,2.3714,-3.3752,-76.1171,82.0156,71.3934,-103.6309,2.3714,50,-100,100,-200,50,0,0
69,1786707951.7484,1786707951.7534,0.03341,-1.2308,-82.5055,91.2527,70.8571,-96.3077,2.3148,-2.1863,-78.9543,80.9062,71.1835,-101.9328,2.4943,-2.1863,-78.9543,81.2527,71.1835,-101.9328,2.4943,-150,100,50,0,-250,0,0
70,1786707951.7818,1786707951.7867,0.03342,-1.6703,-80.8352,89.9341,71.3846,-97.8022,2.3148,-3.3782,-77.1924,82.8212,69.3257,-100.5476,2.4950,-3.3782,-77.1924,82.8212,69.3257,-100.5476,2.4950,-100,550,-450,300,-550,0,0
71,1786707951.8152,1786707951.8199,0.03335,-2.6374,-78.5495,87.4725,71.3846,-99.6484,2.3148,-2.2841,-79.8063,90.3189,68.5307,-99.1562,2.5343,-2.2841,-79.8063,90.3189,68.5307,-99.1562,2.5343,-300,800,-900,0,-700,0,0
72,1786707951.8486,1786707951.8532,0.0334,-2.9890,-77.9341,85.5385,70.7692,-100.0000,2.3148,-1.3436,-81.0195,89.0812,69.4333,-97.6010,2.4092,-1.3436,-81.0195,89.0812,69.4333,-97.6010,2.4092,-50,350,-800,-300,-100,0,0
73,1786707951.882,1786707951.8867,0.03344,-2.3736,-78.8132,85.0989,69.8022,-99.5604,2.3148,-1.8346,-79.9754,85.1207,70.1154,-98.0748,2.2285,-1.8346,-79.9754,85.1207,70.1154,-98.0748,2.2285,350,-200,-150,-350,150,0,0
74,1786707951.9154,1786707951.9201,0.03339,-1.9341,-80.0440,86.0659,69.6264,-98.7692,2.3148,-0.7703,-80.6108,86.3174,70.4859,-98.6876,2.6096,-0.7703,-80.6108,86.3174,70.4859,-98.6876,2.6096,200,-350,450,-100,250,0,0
75,1786707951.9488,1786707951.9538,0.03341,-2.1978,-80.3956,87.7363,70.2418,-98.6813,2.3148,-2.1528,-80.1141,87.1617,68.8534,-98.6515,2.0987,-2.1528,-80.1141,87.1617,68.8534,-98.6515,2.0987,-50,-250,600,250,50,0,0
76,1786707951.9822,1786707951.9869,0.03336,-2.0220,-80.0440,88.7033,70.2418,-98.6813,2.3148,-2.0433,-79.2385,89.3487,68.8406,-99.8537,2.1106,-2.0433,-79.2385,89.3487,68.8406,-99.8537,2.1106,150,50,400,0,0,0,0
77,1786707952.0156,1786707952.0201,0.03345,-1.4066,-79.6044,88.6154,70.1538,-98.7692,2.3148,-1.9641,-77.2084,86.7343,67.9356,-98.7852,2.3468,-1.9641,-77.2084,86.7343,67.9356,-98.7852,2.3468,300,150,-50,0,0,0,0
78,1786707952.049,1786707952.0536,0.03341,-2.1978,-79.8681,88.6154,69.6264,-99.1209,2.3148,-1.5263,-78.5787,86.2709,67.3505,-97.8065,2.1097,-1.5263,-78.5787,86.2709,67.3505,-97.8065,2.1097,-250,-150,0,-150,-100,0,0
79,1786707952.0824,1786707952.0869,0.03333,-2.2857,-79.1648,88.5275,68.9231,-99.1209,2.3148,-1.2655,-78.6890,90.4051,67.3397,-96.9791,2.1524,-1.2655,-78.6890,90.4051,67.3397,-96.9791,2.1524,0,200,-50,-250,50,0,0
80,1786707952.1158,1786707952.1204,0.0334,-1.6703,-78.4615,88.2637,68.3956,-98.5934,2.3148,-1.3257,-79.1988,87.8924,69.1429,-97.1922,2.2592,-1.3257,-79.1988,87.8924,69.1429,-97.1922,2.2592,200,200,-150,-200,200,0,0
81,1786707952.1491,1786707952.1536,0.03338,-1.5824,-78.5495,88.5275,68.1319,-98.0659,2.3148,-4.3408,-77.9589,87.7354,67.0505,-99.6400,2.5706,-4.3408,-77.9589,87.7354,67.0505,-99.6400,2.5706,50,-50,0,-50,250,0,0
82,1786707952.1826,1786707952.1875,0.03343,-1.9341,-78.9011,89.2308,68.4835,-97.8022,2.3148,-5.6616,-76.3668,84.1530,66.8551,-97.3667,2.5243,-5.6616,-76.3668,84.1530,66.8551,-97.3667,2.5243,-150,-150,300,50,50,0,0
83,1786707952.216,1786707952.221,0.03342,-2.1099,-78.4615,89.1429,68.7473,-98.3297,2.3148,-4.2892,-79.4447,84.6722,69.1548,-98.4156,2.2171,-4.2892,-79.4447,84.6722,69.1548,-98.4156,2.2171,-50,150,-50,150,-200,0,0
84,1786707952.2493,1786707952.254,0.03334,-3.5165,-77.6703,88.3516,68.0440,-98.9451,2.3148,-3.7741,-80.3346,89.1412,67.4164,-98.5264,2.3599,-3.7741,-80.3346,89.1412,67.4164,-98.5264,2.3599,-450,300,-200,-250,-300,0,0
85,1786707952.2828,1786707952.2874,0.03343,-4.5714,-77.4066,87.1209,67.6923,-98.5055,2.3148,-4.4572,-78.2063,87.5578,68.2967,-99.3748,2.5801,-4.4572,-78.2063,87.5578,68.2967,-99.3748,2.5801,-350,150,-450,-250,250,0,0
86,1786707952.3161,1786707952.3204,0.03335,-3.8681,-78.9011,87.2088,67.6923,-98.4176,2.3148,-4.1336,-73.4794,85.5328,66.6355,-99.5691,2.1388,-4.1336,-73.4794,85.5328,66.6355,-99.5691,2.1388,100,-400,100,0,50,0,0
87,1786707952.3495,1786707952.354,0.0334,-3.6923,-79.4286,88.0879,67.8681,-99.1209,2.3148,-6.2053,-74.0993,81.5370,66.1538,-99.3679,2.5198,-6.2053,-74.0993,81.5370,66.1538,-99.3679,2.5198,50,-100,250,100,-300,0,0
88,1786707952.3829,1786707952.3873,0.03343,-4.3956,-78.9890,88.0879,67.6044,-99.0330,2.3148,-6.4209,-73.0857,82.4317,66.6568,-101.7177,2.8609,-6.4209,-73.0857,82.4317,66.6568,-101.7177,2.8609,-250,-50,50,-150,0,0,0
89,1786707952.4163,1786707952.4207,0.03339,-4.3956,-76.8791,86.9451,67.0769,-99.1209,2.3148,-4.8285,-76.4256,87.4464,66.5406,-101.1819,2.7919,-4.8285,-76.4256,87.4464,66.5406,-101.1819,2.7919,0,650,-450,-250,-50,0,0
90,1786707952.4497,1786707952.4543,0.03337,-5.2747,-75.2088,85.1868,67.0769,-100.0000,2.4471,-5.5116,-79.9019,88.0804,66.7022,-104.7396,2.7835,-5.5116,-79.9019,88.0804,66.7022,-104.7396,2.7835,-300,600,-550,0,-300,100,0
91,1786707952.4831,1786707952.4877,0.03336,-5.6264,-74.7692,84.6593,66.9011,-100.6154,2.5132,-4.9764,-77.0511,87.7176,66.5084,-103.6458,2.8896,-4.9764,-77.0511,87.7176,66.5084,-103.6458,2.8896,0,50,-300,-50,-200,50,0
92,1786707952.5165,1786707952.5208,0.03343,-4.9231,-76.1758,85.5385,66.9011,-101.7582,2.5132,-7.5197,-74.4153,80.9255,66.1868,-107.1823,2.7048,-7.5197,-74.4153,80.9255,66.1868,-107.1823,2.7048,250,-400,350,0,-500,0,0
93,1786707952.5498,1786707952.554,0.03333,-5.0989,-78.1978,87.0330,66.8132,-102.7253,2.5132,-3.6745,-78.2372,90.8510,67.0601,-100.9761,2.4404,-3.6745,-78.2372,90.8510,67.0601,-100.9761,2.4404,50,-700,500,-50,-400,0,0
94,1786707952.5833,1786707952.5874,0.03344,-5.8022,-78.4615,87.6484,66.7253,-103.6044,2.5132,-3.7952,-75.3580,86.3194,65.9523,-102.3084,3.0443,-3.7952,-75.3580,86.3194,65.9523,-102.3084,3.0443,-200,50,300,0,-250,0,0
95,1786707952.6166,1786707952.6211,0.03338,-6.1538,-78.0220,87.6484,66.8132,-104.8352,2.5132,-3.3614,-80.4203,88.3129,68.0795,-102.7110,2.7659,-3.3614,-80.4203,88.3129,68.0795,-102.7110,2.7659,-100,250,-50,0,-400,0,0
96,1786707952.65,1786707952.6547,0.03339,-6.2418,-77.8462,88.0879,66.6374,-104.4835,2.6455,-0.6919,-81.7788,85.0814,67.7997,-104.6619,2.6874,-0.6919,-81.7788,85.0814,67.7997,-104.6619,2.6874,-150,-50,50,-50,0,100,0
97,1786707952.6834,1786707952.6877,0.03336,-4.8352,-76.5275,88.0879,66.5495,-103.5165,2.6455,-0.6212,-81.2037,88.2869,69.4310,-101.7619,2.9905,-0.6212,-81.2037,88.2869,69.4310,-101.7619,2.9905,500,400,0,0,300,50,0
