step,t_obs,t_cmd,dt,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper,cmd_shoulder_pan,cmd_shoulder_lift,cmd_elbow_flex,cmd_wrist_flex,cmd_wrist_roll,cmd_gripper,sent_shoulder_pan,sent_shoulder_lift,sent_elbow_flex,sent_wrist_flex,sent_wrist_roll,sent_gripper,velraw_shoulder_pan,velraw_shoulder_lift,velraw_elbow_flex,velraw_wrist_flex,velraw_wrist_roll,velraw_gripper,chunk_start
18,1786708465.4656,1786708465.4703,0.03334,1.4066,-96.4835,95.2967,74.8132,-85.3187,3.9683,1.4785,-96.5565,93.3540,74.9507,-84.6865,3.8096,1.4785,-96.5565,93.3540,74.9507,-84.6865,3.8096,0,0,0,0,0,0,0
19,1786708465.499,1786708465.5036,0.03338,1.4066,-96.5714,95.2967,74.9890,-85.3187,3.9683,1.2008,-96.5162,93.8683,75.0218,-84.4535,3.9090,1.2008,-96.5162,93.8683,75.0218,-84.4535,3.9090,0,-50,0,100,0,0,0
20,1786708465.5324,1786708465.5369,0.0334,1.4066,-96.4835,95.2967,74.9890,-85.3187,3.9683,1.4835,-96.1401,93.4606,74.7609,-84.3395,3.8476,1.4835,-96.1401,93.4606,74.7609,-84.3395,3.8476,0,50,0,0,0,0,0
21,1786708465.5658,1786708465.57,0.03341,1.4066,-96.4835,95.2967,74.9890,-85.2308,3.9683,1.1936,-96.1469,93.7584,74.8615,-84.5396,3.9352,1.1936,-96.1469,93.7584,74.8615,-84.5396,3.9352,0,0,0,0,50,0,0
22,1786708465.5991,1786708465.6032,0.03334,1.4066,-96.4835,95.2967,74.9890,-85.0549,3.9683,1.3169,-96.0335,93.5160,74.8397,-84.1648,3.9258,1.3169,-96.0335,93.5160,74.8397,-84.1648,3.9258,0,0,0,0,50,0,0
23,1786708465.6326,1786708465.6368,0.03347,1.4066,-96.4835,95.2967,74.9890,-84.9670,3.9683,1.3057,-96.5410,93.4974,75.0554,-83.9620,3.9025,1.3057,-96.5410,93.4974,75.0554,-83.9620,3.9025,0,0,0,0,50,0,0
24,1786708465.666,1786708465.6701,0.03338,1.4066,-96.4835,95.2967,74.9890,-84.7912,3.9683,1.3394,-95.8849,93.1297,74.8690,-84.0314,3.8166,1.3394,-95.8849,93.1297,74.8690,-84.0314,3.8166,0,0,0,0,50,0,0
25,1786708465.6993,1786708465.7038,0.03338,1.4066,-96.4835,95.2967,74.9890,-84.5275,3.9683,1.5122,-95.9081,92.8242,74.7880,-83.7839,3.8759,1.5122,-95.9081,92.8242,74.7880,-83.7839,3.8759,0,0,0,0,50,0,0
26,1786708465.7327,1786708465.7372,0.0334,1.4066,-96.4835,95.2088,74.9890,-84.4396,3.9683,1.3916,-95.8328,92.7605,74.8339,-83.6254,3.7920,1.3916,-95.8328,92.7605,74.8339,-83.6254,3.7920,0,0,0,0,50,0,0
27,1786708465.7661,1786708465.7704,0.03337,1.4066,-96.3956,95.1209,74.9890,-84.4396,3.9683,1.5032,-96.2555,92.6998,74.8671,-83.7489,3.8407,1.5032,-96.2555,92.6998,74.8671,-83.7489,3.8407,0,50,-50,0,0,0,0
28,1786708465.7995,1786708465.8037,0.03343,1.4066,-96.3077,95.0330,74.9890,-84.3516,3.9683,1.4157,-95.7311,92.0932,74.9017,-83.3194,3.8531,1.4157,-95.7311,92.0932,74.9017,-83.3194,3.8531,0,50,-50,0,50,0,0
29,1786708465.8329,1786708465.8374,0.03337,1.4066,-96.3956,95.0330,74.9890,-84.2637,3.9683,1.4188,-94.8314,91.4169,74.8828,-82.9535,3.8182,1.4188,-94.8314,91.4169,74.8828,-82.9535,3.8182,0,0,0,0,50,0,0
30,1786708465.8663,1786708465.8705,0.03342,1.4066,-96.2198,94.8571,74.9890,-84.0000,3.9683,1.3329,-95.0553,91.3544,74.7501,-83.0002,3.8110,1.3329,-95.0553,91.3544,74.7501,-83.0002,3.8110,0,50,-50,0,100,0,0
31,1786708465.8998,1786708465.9046,0.03342,1.4066,-95.7802,94.2418,74.9890,-83.6484,3.9683,1.2163,-94.8261,90.3234,74.9269,-82.7234,3.8439,1.2163,-94.8261,90.3234,74.9269,-82.7234,3.8439,0,150,-150,0,100,0,0
32,1786708465.9332,1786708465.9376,0.03341,1.4066,-95.6923,93.8901,74.9890,-83.4725,3.9683,1.3589,-94.3103,88.7331,75.3913,-82.5301,3.9315,1.3589,-94.3103,88.7331,75.3913,-82.5301,3.9315,0,0,-150,0,50,0,0
33,1786708465.9665,1786708465.9707,0.03336,1.4066,-95.4286,93.3626,74.9890,-83.2967,3.9683,1.3972,-93.4782,87.1818,75.9868,-82.0694,3.8678,1.3972,-93.4782,87.1818,75.9868,-82.0694,3.8678,0,50,-100,0,100,0,0
34,1786708466.0,1786708466.0042,0.03342,1.4066,-95.0769,92.3077,75.0769,-83.0330,3.9683,1.6346,-91.4125,84.5636,76.7051,-81.2556,3.9021,1.6346,-91.4125,84.5636,76.7051,-81.2556,3.9021,0,100,-350,50,100,0,0
35,1786708466.0333,1786708466.0377,0.03337,1.4066,-94.4615,90.9890,75.4286,-82.6813,3.9683,2.1342,-89.0977,80.7468,77.6491,-80.3709,3.9366,2.1342,-89.0977,80.7468,77.6491,-80.3709,3.9366,0,200,-450,150,50,0,0
36,1786708466.0667,1786708466.0711,0.03341,1.4066,-93.4066,89.4066,76.0440,-82.1538,3.9683,2.7120,-85.6415,76.2042,79.3161,-79.1271,4.0057,2.7120,-85.6415,79.1429,79.3161,-79.1271,4.0057,0,300,-550,200,200,0,0
37,1786708466.1001,1786708466.1046,0.03337,1.4066,-91.6484,87.0330,76.6593,-81.3626,3.9683,3.9151,-80.2061,71.6130,80.9460,-77.1724,3.9812,3.9151,-81.3846,76.7692,80.9460,-77.1724,3.9812,0,550,-700,200,250,0,0
38,1786708466.1335,1786708466.1382,0.03341,1.7582,-89.6264,84.5714,77.7143,-80.6593,3.9683,5.7005,-75.6543,66.7744,82.6584,-74.7425,3.9250,5.7005,-79.3626,74.2198,82.6584,-74.7425,3.9250,50,650,-900,350,200,0,0
39,1786708466.1669,1786708466.1714,0.03341,2.4615,-86.9890,82.2857,79.1209,-79.2527,3.9683,7.8959,-69.0210,60.7074,84.0027,-71.6117,3.8654,7.8959,-76.6374,72.0220,84.0027,-71.6117,3.8654,300,950,-750,450,450,0,0
40,1786708466.2003,1786708466.206,0.0334,3.7802,-84.0000,80.0000,80.6154,-77.5824,3.9683,10.3319,-63.6951,55.5605,85.4688,-68.3613,3.9162,10.3319,-73.4725,69.5604,85.4688,-68.3613,3.9162,450,1050,-800,550,650,0,0
41,1786708466.2338,1786708466.2387,0.03343,5.2747,-81.0989,77.6264,82.0220,-75.4725,3.9683,13.3190,-57.8569,49.5398,86.7944,-64.3784,3.9020,13.3190,-70.7473,67.2747,86.7944,-65.1209,3.9020,500,950,-750,450,600,0,0
42,1786708466.2672,1786708466.2718,0.0334,7.1209,-78.5495,75.2527,83.2527,-73.0110,3.9683,16.4240,-52.7462,44.0162,87.7651,-59.8961,3.9125,16.4240,-68.1099,64.9890,87.7651,-62.6593,3.9125,600,850,-800,450,850,0,0
43,1786708466.3005,1786708466.305,0.03335,9.3187,-75.9121,72.9670,84.7473,-70.2857,3.9683,19.6943,-47.8099,39.3531,88.5708,-55.8195,4.0923,19.6943,-65.6484,62.6154,88.5708,-59.9341,4.0923,750,900,-800,500,900,0,0
44,1786708466.3339,1786708466.3387,0.03339,11.8681,-73.0989,70.5934,85.9780,-67.5604,3.9683,23.4565,-44.0224,34.8159,88.8252,-51.6420,4.0829,22.3077,-62.6593,60.3297,88.8252,-57.2088,4.0829,850,1000,-800,400,950,0,0
45,1786708466.3673,1786708466.3719,0.03341,14.6813,-70.1099,68.2198,86.9451,-64.8352,3.9683,26.8244,-40.7097,31.2704,88.6723,-47.9572,4.1695,25.0330,-59.7582,57.8681,88.6723,-54.5714,4.1695,900,1050,-800,300,900,0,0
46,1786708466.4007,1786708466.4055,0.03339,17.4066,-67.3846,65.8462,87.5604,-62.0220,3.9683,29.5416,-38.5757,29.0275,88.3641,-45.1341,4.0870,27.8462,-57.0330,55.4945,88.3641,-51.6703,4.0870,1000,900,-800,250,950,0,0
47,1786708466.4341,1786708466.4387,0.03341,20.2198,-64.4835,63.3846,87.8242,-59.3846,3.9683,32.3684,-36.1036,27.1450,87.3090,-42.7038,4.1828,30.5714,-54.1319,53.1209,87.3090,-48.9451,4.1828,900,950,-800,50,900,0,0
48,1786708466.4675,1786708466.472,0.03342,22.9451,-61.7582,61.0989,87.8242,-56.5714,3.9683,34.4530,-34.2296,27.2647,86.5375,-40.6663,4.2445,33.2967,-51.3187,50.7473,86.5375,-46.2198,4.2445,900,1000,-800,0,950,0,0
49,1786708466.5009,1786708466.5054,0.03338,25.7582,-58.9451,58.6374,87.5604,-53.8462,3.9683,36.1451,-31.7957,25.9738,85.3820,-39.3147,4.2255,36.1099,-48.5055,48.3736,85.3820,-43.4066,4.2255,1000,900,-800,-50,1000,0,0
50,1786708466.5344,1786708466.7577,0.03345,28.4835,-56.1319,56.2637,87.0330,-51.0330,4.0344,38.9958,-40.0045,33.6849,89.2903,-44.6150,3.7157,38.9958,-40.0045,40.8132,89.2903,-44.6150,3.7157,900,950,-800,-200,900,50,1
51,1786708466.7589,1786708466.7643,0.22449,35.6044,-48.9231,50.8132,85.8022,-44.0879,4.0344,40.3272,-36.6805,29.3363,89.5582,-42.1232,3.6575,40.3272,-38.9231,40.8132,89.5582,-42.1232,3.6575,50,0,0,0,100,0,1
52,1786708466.7921,1786708466.797,0.03322,35.5165,-48.7473,50.8132,85.8022,-44.0000,4.0344,41.9377,-33.0356,26.2979,89.6414,-39.5616,3.6178,41.9377,-38.6593,40.7253,89.6414,-39.5616,3.6178,-100,50,0,0,50,0,0
53,1786708466.8255,1786708466.8304,0.03341,36.2198,-47.6923,49.6703,86.5934,-43.2967,3.7698,43.1682,-30.2092,23.7410,89.6375,-37.4261,3.6616,43.1682,-37.3407,39.4066,89.6375,-37.4261,3.6616,100,300,-450,300,200,-50,0
54,1786708466.8589,1786708466.8637,0.03338,38.3297,-45.0549,47.2088,88.0000,-41.9780,3.7698,44.4592,-26.9794,21.0985,89.2913,-35.0110,3.5742,44.4592,-34.6154,36.8571,89.2913,-35.0110,3.5742,750,900,-700,500,400,0,0
55,1786708466.8922,1786708466.897,0.03337,40.7912,-41.8901,44.7473,88.4396,-40.2198,3.7698,45.9493,-24.0763,19.1949,88.8649,-32.5269,3.6900,45.9493,-31.4505,34.3077,88.8649,-32.5269,3.6900,750,1100,-850,200,650,0,0
56,1786708466.9256,1786708466.9304,0.0334,42.1099,-38.9011,42.3736,88.5275,-38.1978,3.8360,47.1118,-20.6006,17.1594,88.1342,-30.5651,3.6631,47.1118,-28.4615,32.1099,88.1342,-30.5651,3.6631,500,1000,-800,50,650,50,0
57,1786708466.9591,1786708466.9646,0.03342,42.9890,-36.0879,40.0000,88.5275,-36.0879,3.8360,48.5920,-18.0114,15.4902,87.0956,-28.8930,3.7492,48.5920,-25.7363,29.6484,87.0956,-28.8930,3.7492,250,950,-750,0,750,0,0
58,1786708466.9925,1786708466.9976,0.03341,44.5714,-33.1868,37.5385,88.4396,-33.9780,3.8360,49.5684,-15.4200,14.1126,85.8433,-27.2927,3.6814,49.5684,-22.7473,27.1868,85.8433,-27.2927,3.6814,550,950,-850,-50,650,0,0
59,1786708467.0258,1786708467.0306,0.03336,46.1538,-30.1099,35.1648,87.9121,-32.0440,3.8360,50.6797,-13.1261,13.1080,84.8475,-26.5376,3.7757,50.6797,-19.7582,24.9011,84.8475,-26.5376,3.7757,500,1000,-800,-200,650,0,0
60,1786708467.0592,1786708467.0644,0.03342,47.5604,-27.2088,32.7912,86.7692,-30.2857,3.8360,51.4946,-10.8595,12.4428,83.5756,-26.0298,3.7485,51.4946,-16.7692,22.4396,83.5756,-26.0298,3.7485,450,1050,-800,-450,600,0,0
61,1786708467.0927,1786708467.0978,0.03341,48.7033,-24.2198,30.4176,86.1538,-28.8791,3.9021,51.9777,-8.7300,11.8073,82.1134,-25.8869,3.7189,51.9777,-13.7802,20.0659,82.1134,-25.8869,3.7189,400,950,-800,-250,400,0,0
62,1786708467.126,1786708467.1307,0.03339,49.4945,-21.1429,28.0440,85.0989,-27.9121,3.8360,52.4886,-6.8342,11.6003,80.9505,-26.1871,3.8544,52.4886,-10.7033,17.6923,80.9505,-26.1871,3.8544,250,1000,-750,-400,350,-50,0
63,1786708467.1595,1786708467.1643,0.03341,50.2857,-18.1538,25.5824,83.8681,-27.2088,3.8360,52.9527,-5.2069,11.5346,79.4621,-26.4381,3.8163,52.9527,-7.6264,15.2308,79.4621,-26.4381,3.8163,350,1000,-850,-400,250,0,0
64,1786708467.1928,1786708467.1978,0.03333,51.3407,-14.9890,23.2088,82.8132,-27.1209,3.9021,52.8695,-3.3516,11.4148,78.1957,-26.5158,3.8356,52.8695,-4.5495,12.8571,78.1957,-26.5158,3.8356,300,1050,-800,-350,50,50,0
65,1786708467.2262,1786708467.2311,0.03344,51.9560,-11.9121,20.8352,81.4066,-27.1209,3.9021,53.0880,-1.5711,11.3784,76.6660,-26.8755,3.8132,53.0880,-1.5711,11.3784,76.6660,-26.8755,3.8132,300,1000,-800,-500,0,0,0
66,1786708467.2596,1786708467.2642,0.03335,52.3077,-8.8352,18.3736,80.0879,-27.1209,3.9021,52.7122,-0.4239,11.7028,75.1699,-27.3387,3.8520,52.7122,-0.4239,11.7028,75.1699,-27.3387,3.8520,100,1050,-850,-450,0,0,0
67,1786708467.293,1786708467.2976,0.0334,52.3077,-5.7582,16.1758,78.5934,-27.1209,3.9021,52.7521,0.7408,11.9132,73.8729,-27.4912,3.8351,52.7521,0.7408,11.9132,73.8729,-27.4912,3.8351,0,1000,-800,-450,0,0,0
68,1786708467.3263,1786708467.3309,0.03334,52.3077,-3.2088,15.1209,77.0989,-27.1209,3.9021,52.7204,1.6471,12.3235,72.7926,-27.7836,3.8726,52.7204,1.6471,12.3235,72.7926,-27.7836,3.8726,0,950,-350,-550,0,0,0
69,1786708467.3597,1786708467.3643,0.03341,52.2198,-1.2747,14.7692,76.0440,-27.1209,3.9021,52.4197,2.5990,12.9435,71.7321,-28.1452,3.9445,52.4197,2.5990,12.9435,71.7321,-28.1452,3.9445,0,650,-100,-300,0,0,0
70,1786708467.3932,1786708467.3986,0.03345,52.2198,0.3956,14.7692,74.7253,-27.2088,3.8360,52.1558,3.1398,13.0482,70.7746,-28.1016,4.0134,52.1558,3.1398,13.0482,70.7746,-28.1016,4.0134,0,500,0,-400,-50,0,0
71,1786708467.4265,1786708467.4312,0.03331,52.2198,1.7143,14.6813,73.4945,-27.5604,3.9021,51.9603,4.2810,13.1056,70.2007,-28.2049,4.1503,51.9603,4.2810,13.1056,70.2007,-28.2049,4.1503,0,500,0,-400,-150,50,0
72,1786708467.4599,1786708467.4645,0.0334,52.2198,2.6813,14.6813,72.4396,-27.7363,3.9021,51.5238,4.7191,13.5654,69.6371,-28.2185,4.3418,51.5238,4.7191,13.5654,69.6371,-28.2185,4.3418,0,350,0,-350,0,0,0
73,1786708467.4933,1786708467.4979,0.03344,52.2198,3.7363,14.6813,71.6484,-27.8242,3.9021,51.3137,5.3907,13.4062,69.3195,-28.5696,4.7293,51.3137,5.3907,13.4062,69.3195,-28.5696,4.7293,0,350,0,-300,-50,0,0
74,1786708467.5267,1786708467.5314,0.03338,52.2198,4.5275,14.6813,70.8571,-27.8242,3.9021,50.9671,5.4679,13.3767,69.1670,-28.7983,5.3138,50.9671,5.4679,13.3767,69.1670,-28.7983,5.3138,0,200,0,-250,0,0,0
75,1786708467.5601,1786708467.5647,0.03336,52.0440,5.2308,14.6813,70.3297,-28.0000,4.2989,50.4395,6.0840,13.5708,69.3250,-29.1774,6.7089,50.4395,6.0840,13.5708,69.3250,-29.1774,6.7089,-50,200,0,-200,-50,200,0
76,1786708467.5935,1786708467.5981,0.0334,51.6044,5.4945,14.6813,69.9780,-28.3516,4.6958,49.8998,6.1543,13.5596,69.4928,-29.6096,8.3848,49.8998,6.1543,13.5596,69.4928,-29.6096,8.3848,-100,100,0,-150,-100,200,0
77,1786708467.6268,1786708467.6317,0.03335,51.1648,5.9341,14.6813,69.8022,-28.6154,5.2910,49.3693,6.0871,13.4801,69.8353,-29.6171,10.9700,49.3693,6.0871,13.4801,69.8353,-29.6171,10.9700,-150,150,0,-50,-100,350,0
78,1786708467.6602,1786708467.6648,0.03337,50.6374,6.1978,14.6813,69.6264,-29.0549,6.4815,48.5104,6.3517,13.4528,70.3390,-29.8170,13.7026,48.5104,6.3517,13.4528,70.3390,-29.8170,13.7026,-150,100,0,-100,-150,550,0
79,1786708467.6936,1786708467.6983,0.03341,50.1978,6.1978,14.6813,69.8022,-29.2308,8.0688,48.0148,6.1833,13.4751,70.6305,-30.0591,16.9002,48.0148,6.1833,13.4751,70.6305,-30.0591,16.9002,-150,0,0,0,0,700,0
80,1786708467.727,1786708467.7316,0.03338,49.5824,6.3736,14.6813,69.8022,-29.4066,9.9868,47.5903,5.8290,13.2452,70.9773,-30.3315,19.6457,47.5903,5.8290,13.2452,70.9773,-30.3315,19.6457,-250,50,0,0,-100,900,0
81,1786708467.7603,1786708467.765,0.03338,48.8791,6.4615,14.6813,69.9780,-29.6703,12.3016,47.4313,5.9168,14.0400,71.3689,-30.6398,22.0925,47.4313,5.9168,14.0400,71.3689,-30.6398,22.0925,-200,0,0,50,-100,1050,0
82,1786708467.7937,1786708467.7983,0.03337,48.1758,6.4615,14.6813,70.5934,-29.8462,14.8810,46.9081,5.9224,14.0041,71.5312,-30.8036,23.8040,46.9081,5.9224,14.0041,71.5312,-30.8036,23.8040,-250,0,0,150,-50,1150,0
83,1786708467.8271,1786708467.8321,0.03341,47.8242,6.4615,14.6813,70.7692,-30.1099,17.3280,46.6675,6.0486,14.3246,71.7007,-31.1303,24.9850,46.6675,6.0486,14.3246,71.7007,-31.1303,24.9850,-150,0,0,50,-50,1150,0
84,1786708467.8605,1786708467.8651,0.03336,47.6484,6.4615,14.6813,71.0330,-30.4615,19.7751,46.3024,5.8919,14.9882,71.6343,-31.2689,25.7021,46.3024,5.8919,14.9882,71.6343,-31.2689,25.7021,-100,0,0,100,-150,1150,0
85,1786708467.8939,1786708467.8985,0.03338,47.3846,6.4615,14.6813,71.2088,-30.7253,21.7593,46.1257,5.6336,15.6213,71.7497,-31.6624,26.1038,46.1257,5.6336,15.6213,71.7497,-31.6624,26.1038,-50,0,0,50,-50,900,0
86,1786708467.9272,1786708467.9316,0.03336,47.1209,6.4615,15.0330,71.1209,-30.9011,23.1481,45.9432,5.6730,15.4798,71.7699,-32.1115,26.3841,45.9432,5.6730,15.4798,71.7699,-32.1115,26.3841,-100,0,100,0,-100,650,0
87,1786708467.9607,1786708467.9653,0.03344,46.5934,6.4615,15.4725,71.3846,-31.2527,24.2063,45.7574,5.4643,16.1956,71.6222,-32.4828,26.7878,45.7574,5.4643,16.1956,71.6222,-32.4828,26.7878,-200,0,150,0,-100,450,0
88,1786708467.9941,1786708467.999,0.03341,46.1538,6.4615,15.4725,71.4725,-31.5165,24.9339,46.1238,5.2705,16.3865,71.3978,-32.6547,27.1846,46.1238,5.2705,16.3865,71.3978,-32.6547,27.1846,-150,0,0,0,-50,350,0
89,1786708468.0275,1786708468.0321,0.0334,46.0659,6.4615,16.0000,71.2088,-31.9560,25.5952,46.0939,5.3893,17.1867,71.4213,-32.9325,27.4675,46.0939,5.3893,17.1867,71.4213,-32.9325,27.4675,-50,0,150,-150,-150,300,0
90,1786708468.0609,1786708468.0651,0.03338,46.0659,6.4615,16.3516,71.4725,-32.2198,26.1905,46.4287,5.2291,17.4896,71.1781,-33.4088,27.8156,46.4287,5.2291,17.4896,71.1781,-33.4088,27.8156,0,0,100,100,-50,300,0
91,1786708468.0943,1786708468.0989,0.03338,46.1538,6.4615,16.9670,71.2967,-32.4835,26.6534,46.8508,5.2469,18.0826,70.8316,-33.4491,28.1214,46.8508,5.2469,18.0826,70.8316,-33.4491,28.1214,0,0,150,-100,-150,200,0
92,1786708468.1277,1786708468.1323,0.0334,46.3297,6.4615,17.4066,71.4725,-32.8352,27.0503,46.8865,5.4290,18.6341,70.4948,-33.5325,28.2704,46.8865,5.4290,18.6341,70.4948,-33.5325,28.2704,50,0,200,-50,-50,200,0
93,1786708468.161,1786708468.1658,0.03337,46.4176,6.4615,17.8462,71.0330,-33.0110,27.4471,46.8760,5.3757,18.8923,70.2757,-33.8613,28.4007,46.8760,5.3757,18.8923,70.2757,-33.8613,28.4007,50,0,150,-100,-100,200,0
94,1786708468.1945,1786708468.1991,0.03344,46.4176,6.4615,18.4615,70.6813,-33.0989,27.7116,47.2266,5.4658,19.5815,69.9187,-34.0822,28.4215,47.2266,5.4658,19.5815,69.9187,-34.0822,28.4215,0,0,200,-100,-50,150,0
95,1786708468.2279,1786708468.2325,0.03347,46.4176,6.4615,18.9011,70.7692,-33.4505,27.9101,47.2740,5.5801,19.6795,69.8772,-34.0793,28.3454,47.2740,5.5801,19.6795,69.8772,-34.0793,28.3454,0,0,150,0,-150,50,0
96,1786708468.2612,1786708468.2656,0.0333,46.4176,6.4615,19.5165,70.4176,-33.6264,27.9762,47.5244,5.7625,20.2532,69.4794,-34.4095,28.2164,47.5244,5.7625,20.2532,69.4794,-34.4095,28.2164,0,0,250,-150,-50,50,0
97,1786708468.2947,1786708468.2989,0.03343,46.5055,6.4615,19.6044,70.2418,-33.7143,28.0423,47.7309,5.6039,20.7540,68.8578,-34.4047,28.0598,47.7309,5.6039,20.7540,68.8578,-34.4047,28.0598,50,0,50,0,0,0,0
98,1786708468.328,1786708468.3324,0.03339,46.8571,6.4615,20.0440,69.7143,-33.9780,28.0423,48.0516,5.6799,21.3607,68.3932,-34.7854,27.8963,48.0516,5.6799,21.3607,68.3932,-34.7854,27.8963,100,0,100,-150,-150,0,0
99,1786708468.3614,1786708468.3657,0.03339,47.2088,6.4615,20.6593,69.4505,-34.0659,28.0423,48.3933,5.4254,21.7867,67.7951,-34.9424,27.5366,48.3933,5.4254,21.7867,67.7951,-34.9424,27.5366,100,0,150,-100,-50,0,0
