phase,t,q_base,q_shoulder,q_elbow,q_wrist,q_roll,q_gripper,tau_base,tau_shoulder,tau_elbow,tau_wrist,tau_roll,tau_gripper
ramp,4.61000126961153e-07,-0.107378655,0.345145677,0.91425255,0.348213639,0.021475731,-0.013805827410207083,0.0,72.0,144.0,32.0,0.0,nan
ramp,0.02664938100042491,-0.107378655,0.345145677,0.91425255,0.348213639,0.021475731,-0.013805827410207083,0.0,72.0,136.0,32.0,0.0,nan
ramp,0.059823069000231044,-0.107378655,0.345145677,0.91425255,0.348213639,0.021475731,-0.013805827410207083,0.0,72.0,52.0,32.0,0.0,nan
ramp,0.0973706430004313,-0.107378655,0.345145677,0.91578653,0.348213639,0.021475731,-0.013805827410207083,0.0,72.0,-52.0,32.0,0.0,nan
ramp,0.12353287699988869,-0.107378655,0.345145677,0.929592357,0.348213639,0.021475731,-0.013805827410207083,0.0,72.0,-124.0,32.0,0.0,nan
ramp,0.16208760600056848,-0.107378655,0.345145677,0.967941877,0.348213639,0.021475731,-0.013805827410207083,0.0,72.0,-192.0,32.0,0.0,nan
ramp,0.20299856400015415,-0.107378655,0.345145677,1.009359358,0.348213639,0.021475731,-0.013805827410207083,0.0,72.0,-236.0,32.0,0.0,nan
ramp,0.24157567500060395,-0.107378655,0.345145677,1.076854513,0.348213639,0.021475731,-0.013805827410207083,0.0,72.0,-296.0,32.0,0.0,nan
ramp,0.28321749000042473,-0.107378655,0.345145677,1.141281706,0.348213639,0.021475731,-0.013805827410207083,0.0,72.0,-332.0,32.0,0.0,nan
ramp,0.32175611999991816,-0.107378655,0.346679658,1.240990457,0.348213639,0.021475731,-0.013805827410207083,0.0,80.0,-380.0,32.0,0.0,nan
ramp,0.36314167300042755,-0.107378655,0.346679658,1.32382542,0.348213639,0.021475731,-0.013805827410207083,0.0,80.0,-444.0,32.0,0.0,nan
ramp,0.401725305000582,-0.107378655,0.346679658,1.443475921,0.346679658,0.021475731,-0.013805827410207083,0.0,80.0,-532.0,24.0,0.0,nan
ramp,0.4434618049999699,-0.107378655,0.346679658,1.552388557,0.346679658,0.021475731,-0.013805827410207083,0.0,80.0,-576.0,24.0,0.0,nan
ramp,0.481644659000267,-0.107378655,0.346679658,1.702718675,0.346679658,0.021475731,-0.013805827410207083,0.0,80.0,-636.0,24.0,0.0,nan
ramp,0.5230410310005027,-0.107378655,0.346679658,1.831573061,0.346679658,0.021475731,-0.013805827410207083,0.0,80.0,-676.0,24.0,0.0,nan
ramp,0.5616313860000446,-0.107378655,0.346679658,2.007980851,0.346679658,0.021475731,-0.013805827410207083,0.0,80.0,-660.0,24.0,0.0,nan
ramp,0.6032091320003019,-0.107378655,0.346679658,2.138369218,0.346679658,0.021475731,-0.013805827410207083,0.0,80.0,-600.0,20.0,0.0,nan
ramp,0.6417709650004326,-0.107378655,0.346679658,2.291767297,0.346679658,0.021475731,-0.013805827410207083,0.0,80.0,-536.0,24.0,0.0,nan
ramp,0.6831914130007135,-0.107378655,0.345145677,2.400679933,0.339009754,0.021475731,-0.013805827410207083,0.0,68.0,-492.0,-36.0,0.0,nan
ramp,0.7217139840004165,-0.107378655,0.345145677,2.526466358,0.339009754,0.021475731,-0.013805827410207083,0.0,72.0,-444.0,-36.0,0.0,nan
ramp,0.7631909750007253,-0.107378655,0.345145677,2.612369282,0.339009754,0.021475731,-0.013805827410207083,0.0,72.0,-404.0,-32.0,0.0,nan
ramp,0.7990077009999368,-0.107378655,0.345145677,2.673728513,0.337475773,0.021475731,-0.016873788410206814,0.0,72.0,-376.0,-44.0,0.0,nan
ramp,0.8255157730000064,-0.107378655,0.342077716,2.713612014,0.332873831,0.01994175,-0.012271846410206955,0.0,48.0,-528.0,-64.0,24.0,nan
ramp,0.8616564660005679,-0.107378655,0.342077716,2.74429163,0.326737908,0.01994175,-0.012271846410206955,0.0,56.0,-580.0,-108.0,28.0,nan
ramp,0.8886782340005084,-0.107378655,0.340543735,2.762699399,0.323669946,0.01994175,-0.012271846410206955,0.0,48.0,-724.0,-116.0,24.0,nan
ramp,0.9244576820001384,-0.107378655,0.339009754,2.773437264,0.323669946,0.01994175,-0.012271846410206955,0.0,36.0,-828.0,-116.0,24.0,nan
ramp,0.9516709830004402,-0.107378655,0.339009754,2.782641149,0.322135965,0.01994175,-0.012271846410206955,0.0,40.0,-908.0,-124.0,24.0,nan
ramp,0.9902181080005903,-0.107378655,0.339009754,2.782641149,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-1000.0,-128.0,24.0,nan
ramp,1.0312538170001062,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,1.0698114810002153,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,1.1113245400001688,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,1.1498770950001926,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,1.1911919280000802,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,1.2297638690006352,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,1.2711854990002394,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,1.310069144999943,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,1.35107861600045,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,1.389656740000646,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,1.4311755090002407,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,1.4697628690000784,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,1.5111748110002736,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,1.5497325160004038,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,1.591153475000283,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,1.6297684060000392,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,1.671196568000596,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,1.7097467399999005,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,1.7511491940003907,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,1.789679129000433,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,1.8312117440000293,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,1.8697410470003888,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,1.9111901080004827,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,1.9497335370006112,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,1.9910426200003712,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,2.0296398880000197,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,2.0711380990005637,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,2.1097001320003983,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,2.151200807999885,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,2.1897384660005628,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,2.2311949210006787,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,2.269815593000203,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,2.3111339040005987,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,2.3497290989998874,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,2.3912192360003246,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,2.42980801900012,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
ramp,2.4711762120005005,-0.107378655,0.339009754,2.78417513,0.320601985,0.01994175,-0.012271846410206955,0.0,40.0,-976.0,-128.0,24.0,nan
step,2.1000050764996558e-07,-0.107378655,0.342077716,2.756563476,0.322135965,0.01994175,-0.01994175041020707,0.0,56.0,-200.0,-120.0,24.0,nan
step,0.017641381999965233,-0.107378655,0.342077716,2.756563476,0.322135965,0.01994175,-0.01994175041020707,0.0,56.0,-200.0,-112.0,24.0,nan
step,0.06460047300060978,-0.107378655,0.342077716,2.756563476,0.322135965,0.01994175,-0.01994175041020707,0.0,36.0,-200.0,-72.0,-20.0,nan
step,0.10078230399994936,-0.107378655,0.342077716,2.756563476,0.322135965,0.01994175,-0.01994175041020707,0.0,32.0,-200.0,28.0,0.0,nan
step,0.12666805100070633,-0.107378655,0.342077716,2.756563476,0.308330138,0.01994175,-0.01994175041020707,0.0,32.0,-200.0,-80.0,0.0,nan
step,0.165216010000222,-0.107378655,0.342077716,2.756563476,0.306796158,0.01994175,-0.01994175041020707,0.0,32.0,-200.0,-72.0,0.0,nan
step,0.206253973999992,-0.107378655,0.342077716,2.756563476,0.306796158,0.01994175,-0.01994175041020707,0.0,32.0,-200.0,-72.0,0.0,nan
step,0.24481778200060944,-0.107378655,0.342077716,2.756563476,0.306796158,0.01994175,-0.01994175041020707,0.0,32.0,-200.0,-72.0,0.0,nan
step,0.2860893870001746,-0.107378655,0.342077716,2.756563476,0.306796158,0.01994175,-0.01994175041020707,0.0,32.0,-200.0,-72.0,0.0,nan
step,0.32463707600072667,-0.107378655,0.342077716,2.756563476,0.306796158,0.01994175,-0.01994175041020707,0.0,32.0,-200.0,-72.0,0.0,nan
step,0.3661817140000494,-0.107378655,0.342077716,2.756563476,0.306796158,0.01994175,-0.01994175041020707,0.0,32.0,-200.0,-72.0,0.0,nan
step,0.4047414940005183,-0.107378655,0.342077716,2.756563476,0.306796158,0.01994175,-0.01994175041020707,0.0,32.0,-200.0,-72.0,0.0,nan
step,0.44609425900034694,-0.107378655,0.342077716,2.756563476,0.306796158,0.01994175,-0.01994175041020707,0.0,32.0,-200.0,-72.0,0.0,nan
step,0.4846209790002831,-0.107378655,0.342077716,2.756563476,0.306796158,0.01994175,-0.01994175041020707,0.0,32.0,-200.0,-72.0,0.0,nan
step,0.5261285780006801,-0.107378655,0.342077716,2.756563476,0.306796158,0.01994175,-0.01994175041020707,0.0,32.0,-200.0,-72.0,0.0,nan
step,0.5646962240007269,-0.107378655,0.342077716,2.756563476,0.306796158,0.01994175,-0.01994175041020707,0.0,32.0,-200.0,-72.0,0.0,nan
step,0.6061173340003734,-0.107378655,0.342077716,2.756563476,0.306796158,0.01994175,-0.01994175041020707,0.0,32.0,-200.0,-72.0,0.0,nan
step,0.6446504850000565,-0.107378655,0.342077716,2.756563476,0.306796158,0.01994175,-0.01994175041020707,0.0,32.0,-200.0,-72.0,0.0,nan
step,0.6860174260000349,-0.107378655,0.342077716,2.756563476,0.306796158,0.01994175,-0.01994175041020707,0.0,32.0,-200.0,-72.0,0.0,nan
